#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	KEGG/ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline	Best-hit-chlamy-name	chlamy-symbol	chlamy-defline
33198813	Dusal.0001s00001	Dusal.0001s00001.1	Dusal.0001s00001.1.p												
33198164	Dusal.0881s00003	Dusal.0881s00003.1	Dusal.0881s00003.1.p	PF01904	PTHR30348										
33198169	Dusal.0881s00004	Dusal.0881s00004.1	Dusal.0881s00004.1.p												
33198163	Dusal.0881s00005	Dusal.0881s00005.1	Dusal.0881s00005.1.p										Cre11.g479416.t1.1	g11902.t1	
33198166	Dusal.0881s00006	Dusal.0881s00006.1	Dusal.0881s00006.1.p										Cre12.g515400.t1.1	g12715.t1	
33198167	Dusal.0881s00006	Dusal.0881s00006.2	Dusal.0881s00006.2.p												
33198165	Dusal.0881s00007	Dusal.0881s00007.1	Dusal.0881s00007.1.p												
33201832	Dusal.0882s00001	Dusal.0882s00001.1	Dusal.0882s00001.1.p		PTHR36897,PTHR36897:SF1								Cre05.g247150.t1.2	g5189.t1,Cre05.g247150.t1.1	
33201833	Dusal.0882s00001	Dusal.0882s00001.2	Dusal.0882s00001.2.p		PTHR36897,PTHR36897:SF1								Cre05.g247150.t1.2	g5189.t1,Cre05.g247150.t1.1	
33201827	Dusal.0882s00002	Dusal.0882s00002.1	Dusal.0882s00002.1.p	PF04839	PTHR35108,PTHR35108:SF1			K19032	GO:0006412,GO:0005840,GO:0003735	AT1G68590.1		Ribosomal protein PSRP-3/Ycf65	Cre02.g083950.t1.1	g1547.t1	Plastid-specific ribosomal protein 3
33201831	Dusal.0882s00003	Dusal.0882s00003.1	Dusal.0882s00003.1.p	PF08241	PTHR13069,PTHR13069:SF21	KOG1331	2.1.1.229	K10770	GO:0008168,GO:0008152	AT1G36310.1		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	Cre04.g224002.t1.1	g4888.t1	
33201828	Dusal.0882s00004	Dusal.0882s00004.1	Dusal.0882s00004.1.p	PF12796,PF13857	PTHR24173	KOG4412				AT4G35450.2	AFT,AKR2,AKR2A	ankyrin repeat-containing protein 2	Cre03.g177550.t1.2	g3671.t1,Cre03.g177550.t1.1	
33201829	Dusal.0882s00005	Dusal.0882s00005.1	Dusal.0882s00005.1.p										Cre08.g368750.t1.1	g8642.t1	
33201830	Dusal.0882s00005	Dusal.0882s00005.2	Dusal.0882s00005.2.p										Cre08.g368750.t1.1	g8642.t1	
33201953	Dusal.0883s00001	Dusal.0883s00001.1	Dusal.0883s00001.1.p	PF00005	PTHR24221		3.6.3.44		GO:0016887,GO:0005524	AT1G70610.1	ATTAP1,TAP1	transporter associated with antigen processing protein 1	Cre16.g692300.t1.2	g15632.t1,Cre16.g692300.t1.1	
33201957	Dusal.0883s00002	Dusal.0883s00002.1	Dusal.0883s00002.1.p										Cre16.g692300.t1.2	g15632.t1,Cre16.g692300.t1.1	
33201956	Dusal.0883s00003	Dusal.0883s00003.1	Dusal.0883s00003.1.p	PF02463									Cre14.g627477.t1.1	g15114.t1	
33201954	Dusal.0883s00004	Dusal.0883s00004.1	Dusal.0883s00004.1.p	PF02463	PTHR18937	KOG0996				AT3G54670.3	ATSMC1,SMC1,TTN8	Structural maintenance of chromosomes (SMC) family protein	Cre14.g627500.t1.2	g15116.t1,Cre14.g627500.t1.1	
33201955	Dusal.0883s00005	Dusal.0883s00005.1	Dusal.0883s00005.1.p	PF01246	PTHR10792,PTHR10792:SF1	KOG1722		K02896		AT3G53020.1	RPL24,RPL24B,STV1	Ribosomal protein L24e family protein	Cre09.g391097.t1.1	g9686.t2,Cre02.g126450.t1.1,Cre02.g126450.t1.2,RPL24	Ribosomal protein L24, component of cytosolic 80S ribosome and 60S large subunit
33201952	Dusal.0883s00006	Dusal.0883s00006.1	Dusal.0883s00006.1.p												
33191129	Dusal.0884s00001	Dusal.0884s00001.1	Dusal.0884s00001.1.p												
33191132	Dusal.0884s00002	Dusal.0884s00002.1	Dusal.0884s00002.1.p	PF03009	PTHR22958		3.1.4.46		GO:0008081,GO:0006629	AT3G02040.1	SRG3	senescence-related gene 3	Cre03.g203600.t1.2	g4245.t1,Cre03.g203600.t1.1,GDP6,GDPD6	Glycerophosphoryl diester phosphodiesterase, probably a phospholipase C
33191131	Dusal.0884s00003	Dusal.0884s00003.1	Dusal.0884s00003.1.p												
33191133	Dusal.0884s00004	Dusal.0884s00004.1	Dusal.0884s00004.1.p	PF01789	PTHR31407,PTHR31407:SF6				GO:0019898,GO:0015979,GO:0009654,GO:0009523,GO:0005509	AT1G06680.1	OE23,OEE2,PSBP-1,PSII-P	photosystem II subunit P-1	Cre12.g550850.t1.2	g13528.t1,Cre12.g550850.t1.1	Oxygen-evolving enhancer protein 2 of photosystem II
33191134	Dusal.0884s00005	Dusal.0884s00005.1	Dusal.0884s00005.1.p	PF00171			1.2.1.3		GO:0055114,GO:0016491,GO:0008152	AT3G48170.1	ALDH10A9	aldehyde dehydrogenase 10A9	Cre12.g501050.t1.2	g12555.t1,Cre12.g501050.t1.1,ALD6	Aldehyde/histidinol dehydrogenase
33191130	Dusal.0884s00006	Dusal.0884s00006.1	Dusal.0884s00006.1.p												
33196523	Dusal.0885s00001	Dusal.0885s00001.1	Dusal.0885s00001.1.p	PF00076	PTHR24012				GO:0003676	AT4G24770.1	ATRBP31,ATRBP33,CP31,RBP31	31-kDa RNA binding protein	Cre09.g392350.t1.2	g9444.t2,Cre09.g392350.t1.1	
33196522	Dusal.0885s00002	Dusal.0885s00002.1	Dusal.0885s00002.1.p	PF07714	PTHR23257,PTHR23257:SF490		2.7.11.1		GO:0006468,GO:0004672	AT3G46920.1		Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain	Cre16.g649100.t1.2	g15707.t1,Cre16.g649100.t1.1	
33196525	Dusal.0885s00003	Dusal.0885s00003.1	Dusal.0885s00003.1.p												
33196521	Dusal.0885s00004	Dusal.0885s00004.1	Dusal.0885s00004.1.p	PF01416	PTHR11142,PTHR11142:SF9		5.4.99.12,4.2.1.70	K06173	GO:0009982,GO:0009451,GO:0003723,GO:0001522	AT2G30320.1		Pseudouridine synthase family protein	Cre16.g691900.t1.2	g15641.t1,Cre16.g691900.t1.1,PUS19	
33196524	Dusal.0885s00005	Dusal.0885s00005.1	Dusal.0885s00005.1.p												
33195363	Dusal.0886s00001	Dusal.0886s00001.1	Dusal.0886s00001.1.p	PF00248	PTHR11732,PTHR11732:SF146	KOG1575	1.1.1.72,1.1.1.184			AT2G27680.1		NAD(P)-linked oxidoreductase superfamily protein	Cre12.g544000.t1.2	g13689.t1,Cre12.g544000.t1.1	Radial spoke protein 5
33195360	Dusal.0886s00002	Dusal.0886s00002.1	Dusal.0886s00002.1.p	PF00582					GO:0006950	AT1G68300.1		Adenine nucleotide alpha hydrolases-like superfamily protein	Cre12.g542350.t1.2	g13725.t1,Cre12.g542350.t1.1	
33195361	Dusal.0886s00003	Dusal.0886s00003.1	Dusal.0886s00003.1.p	PF02780,PF02779	PTHR11624,PTHR11624:SF56		1.2.4.1	K00162	GO:0008152,GO:0003824,GO:0006086,GO:0004739	AT5G50850.1	MAB1	Transketolase family protein	Cre16.g677026.t1.1	g16134.t1,Cre01.g063700.t1.1,Cre01.g063700.t1.2,PDH1	Pyruvate dehydrogenase E1 beta subunit
33195359	Dusal.0886s00004	Dusal.0886s00004.1	Dusal.0886s00004.1.p										Cre12.g544100.t1.1	g13680.t1	
33195362	Dusal.0886s00005	Dusal.0886s00005.1	Dusal.0886s00005.1.p												
33195358	Dusal.0886s00006	Dusal.0886s00006.1	Dusal.0886s00006.1.p	PF00076	PTHR24012				GO:0003676	AT1G49600.1	ATRBP47A,RBP47A	RNA-binding protein 47A	Cre12.g544050.t1.1	g13688.t1	
33200246	Dusal.0887s00001	Dusal.0887s00001.1	Dusal.0887s00001.1.p	PF00010	PTHR23042,PTHR23042:SF67				GO:0046983	AT5G54680.1	bHLH105,ILR3	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	Cre05.g241636.t1.1	g5331.t1,Cre24.g770450.t1.1,Cre24.g770450.t1.2	
33200250	Dusal.0887s00002	Dusal.0887s00002.1	Dusal.0887s00002.1.p												
33200247	Dusal.0887s00003	Dusal.0887s00003.1	Dusal.0887s00003.1.p										Cre03.g144727.t1.1	g2900.t1,Cre01.g057600.t1.1,Cre01.g057600.t1.2,RBL2	Rhomboid-like protease
33200249	Dusal.0887s00004	Dusal.0887s00004.1	Dusal.0887s00004.1.p				3.4.21.105			AT3G17611.1	ATRBL14,RBL14	RHOMBOID-like protein 14	Cre03.g144727.t1.1	g2900.t1,Cre01.g057600.t1.1,Cre01.g057600.t1.2,RBL2	Rhomboid-like protease
33200248	Dusal.0887s00005	Dusal.0887s00005.1	Dusal.0887s00005.1.p	PF00561	PTHR11005	KOG2624	3.1.1.3	K01052,K14452		AT5G14180.1	MPL1	Myzus persicae-induced lipase 1	Cre05.g234801.t1.1	g5391.t1	
33188561	Dusal.0888s00001	Dusal.0888s00001.1	Dusal.0888s00001.1.p										Cre09.g406983.t1.1	g10089.t1,Cre09.g407000.t1.2	
33188563	Dusal.0888s00002	Dusal.0888s00002.1	Dusal.0888s00002.1.p	PF02492	PTHR13748,PTHR13748:SF4					AT1G26520.1		Cobalamin biosynthesis CobW-like protein	Cre09.g407016.t1.1	g10090.t1	
33188564	Dusal.0888s00003	Dusal.0888s00003.1	Dusal.0888s00003.1.p	PF00271,PF00270	PTHR24031,PTHR24031:SF155		3.6.4.13	K16911	GO:0005524,GO:0003676	AT5G26742.2	emb1138	DEAD box RNA helicase (RH3)	Cre17.g727700.t1.1	g17592.t1,HEL65	
33188565	Dusal.0888s00003	Dusal.0888s00003.2	Dusal.0888s00003.2.p	PF08152,PF00271,PF00270	PTHR24031,PTHR24031:SF155		3.6.4.13	K16911	GO:0005634,GO:0005524,GO:0004386,GO:0003723,GO:0003676	AT5G26742.2	emb1138	DEAD box RNA helicase (RH3)	Cre17.g727700.t1.1	g17592.t1,HEL65	
33188562	Dusal.0888s00004	Dusal.0888s00004.1	Dusal.0888s00004.1.p	PF00664,PF00005	PTHR24221,PTHR24221:SF187		3.6.3.46	K05663	GO:0055085,GO:0042626,GO:0016021,GO:0006810,GO:0005524,GO:0016887	AT5G58270.1	ATATM3,ATM3,STA1	ABC transporter of the mitochondrion 3	Cre17.g727650.t1.1	g17591.t1,ATM2	Half-size ABC transporter, membrane protein
33188560	Dusal.0888s00005	Dusal.0888s00005.1	Dusal.0888s00005.1.p												
33194667	Dusal.0889s00001	Dusal.0889s00001.1	Dusal.0889s00001.1.p												
33194663	Dusal.0889s00002	Dusal.0889s00002.1	Dusal.0889s00002.1.p												
33194664	Dusal.0889s00002	Dusal.0889s00002.2	Dusal.0889s00002.2.p												
33194670	Dusal.0889s00003	Dusal.0889s00003.1	Dusal.0889s00003.1.p												
33194671	Dusal.0889s00003	Dusal.0889s00003.2	Dusal.0889s00003.2.p												
33194672	Dusal.0889s00004	Dusal.0889s00004.1	Dusal.0889s00004.1.p										Cre12.g492850.t1.1	g12093.t1	
33194665	Dusal.0889s00005	Dusal.0889s00005.1	Dusal.0889s00005.1.p										Cre12.g492850.t1.1	g12093.t1	
33194666	Dusal.0889s00006	Dusal.0889s00006.1	Dusal.0889s00006.1.p	PF10595									Cre12.g492850.t1.1	g12093.t1	
33194668	Dusal.0889s00007	Dusal.0889s00007.1	Dusal.0889s00007.1.p										Cre12.g492850.t1.1	g12093.t1	
33194669	Dusal.0889s00008	Dusal.0889s00008.1	Dusal.0889s00008.1.p												
33194673	Dusal.0889s00009	Dusal.0889s00009.1	Dusal.0889s00009.1.p		PTHR10971,PTHR10971:SF16			K14298		AT1G80670.1		Transducin/WD40 repeat-like superfamily protein	Cre06.g278097.t1.1	g6241.t1,Cre13.g593450.t1.1,RAE1	mRNA export protein
33185264	Dusal.0890s00001	Dusal.0890s00001.1	Dusal.0890s00001.1.p										Cre12.g502050.t1.2	g12532.t1,Cre12.g502050.t1.1	
33185261	Dusal.0890s00002	Dusal.0890s00002.1	Dusal.0890s00002.1.p	PF03151	PTHR11132,PTHR11132:SF72	KOG1444		K15356		AT2G13650.3	GONST1	golgi nucleotide sugar transporter 1	Cre12.g490100.t1.2	g12183.t1,Cre12.g490100.t1.1,GMT2,TPT19	Triose phosphate transporter
33185260	Dusal.0890s00003	Dusal.0890s00003.1	Dusal.0890s00003.1.p	PF00149	PTHR11668,PTHR11668:SF278		3.1.3.16	K15423	GO:0016787	AT5G55260.1	PPX-2,PPX2	protein phosphatase X 2	Cre12.g494900.t1.2	g12119.t1,Cre12.g494900.t1.1,PPP37	
33185263	Dusal.0890s00004	Dusal.0890s00004.1	Dusal.0890s00004.1.p												
33185262	Dusal.0890s00005	Dusal.0890s00005.1	Dusal.0890s00005.1.p										Cre12.g510750.t1.1	g12333.t1	
33185259	Dusal.0890s00006	Dusal.0890s00006.1	Dusal.0890s00006.1.p	PF00999	PTHR16254				GO:0055085,GO:0016021,GO:0015299,GO:0006812	AT5G51710.1	ATKEA5,KEA5	K+ efflux antiporter 5	Cre04.g220200.t1.2	g4803.t2,Cre04.g220200.t1.1	
33198063	Dusal.0891s00001	Dusal.0891s00001.1	Dusal.0891s00001.1.p												
33198064	Dusal.0891s00001	Dusal.0891s00001.2	Dusal.0891s00001.2.p												
33198068	Dusal.0891s00002	Dusal.0891s00002.1	Dusal.0891s00002.1.p												
33198067	Dusal.0891s00003	Dusal.0891s00003.1	Dusal.0891s00003.1.p	PF06309	PTHR10760				GO:0005524				Cre10.g443801.t1.1	g10911.t1	
33198062	Dusal.0891s00004	Dusal.0891s00004.1	Dusal.0891s00004.1.p	PF00240	PTHR12917,PTHR12917:SF1				GO:0005515				Cre10.g447300.t1.2	g11002.t1,Cre10.g447300.t1.1	
33198065	Dusal.0891s00005	Dusal.0891s00005.1	Dusal.0891s00005.1.p	PF09668	PTHR12917,PTHR12917:SF1			K11885	GO:0006508,GO:0004190	AT3G13235.2		ubiquitin family protein	Cre10.g447300.t1.2	g11002.t1,Cre10.g447300.t1.1	
33198066	Dusal.0891s00006	Dusal.0891s00006.1	Dusal.0891s00006.1.p												
33202278	Dusal.0892s00001	Dusal.0892s00001.1	Dusal.0892s00001.1.p												
33202279	Dusal.0892s00001	Dusal.0892s00001.2	Dusal.0892s00001.2.p												
33202282	Dusal.0892s00002	Dusal.0892s00002.1	Dusal.0892s00002.1.p												
33202281	Dusal.0892s00003	Dusal.0892s00003.1	Dusal.0892s00003.1.p	PF00557	PTHR10804,PTHR10804:SF11	KOG2776	3.4.11.18			AT3G51800.3	ATEBP1,ATG2,EBP1	metallopeptidase M24 family protein	Cre13.g604650.t1.2	g14586.t1,Cre13.g604650.t1.1	
33202280	Dusal.0892s00004	Dusal.0892s00004.1	Dusal.0892s00004.1.p												
33202283	Dusal.0892s00005	Dusal.0892s00005.1	Dusal.0892s00005.1.p	PF07004									Cre12.g538050.t1.2	g13230.t1,Cre12.g538050.t1.1	
33202277	Dusal.0892s00006	Dusal.0892s00006.1	Dusal.0892s00006.1.p												
33187752	Dusal.0893s00001	Dusal.0893s00001.1	Dusal.0893s00001.1.p	PF00067	PTHR24305		1.14.13.98		GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT2G14100.1	CYP705A13	cytochrome P450, family 705, subfamily A, polypeptide 13	Cre03.g166900.t1.1	g3425.t1,CYP15	Cytochrome P450, CYP4 superfamily
33187749	Dusal.0893s00002	Dusal.0893s00002.1	Dusal.0893s00002.1.p	PF04191	PTHR31040,PTHR31040:SF1								Cre17.g707750.t1.2	g17146.t1,Cre17.g707750.t1.1	
33187753	Dusal.0893s00003	Dusal.0893s00003.1	Dusal.0893s00003.1.p												
33187751	Dusal.0893s00004	Dusal.0893s00004.1	Dusal.0893s00004.1.p												
33187750	Dusal.0893s00005	Dusal.0893s00005.1	Dusal.0893s00005.1.p												
33187819	Dusal.0894s00001	Dusal.0894s00001.1	Dusal.0894s00001.1.p										Cre06.g308200.t1.1	g7135.t1	
33187820	Dusal.0894s00001	Dusal.0894s00001.2	Dusal.0894s00001.2.p										Cre06.g308200.t1.1	g7135.t1	
33187821	Dusal.0894s00002	Dusal.0894s00002.1	Dusal.0894s00002.1.p	PF00004,PF01434	PTHR23076,PTHR23076:SF40			K08955	GO:0005524,GO:0006508,GO:0004222	AT5G53170.1	FTSH11	FTSH protease 11	Cre14.g625625.t1.1	g15070.t1	
33187822	Dusal.0894s00002	Dusal.0894s00002.2	Dusal.0894s00002.2.p												
33191714	Dusal.0895s00001	Dusal.0895s00001.1	Dusal.0895s00001.1.p	PF12014	PTHR33917,PTHR33917:SF1					AT1G27510.1		Protein of unknown function (DUF3506)	Cre03.g163500.t1.2	g3352.t1,Cre03.g163500.t1.1	Predicted protein
33191711	Dusal.0895s00002	Dusal.0895s00002.1	Dusal.0895s00002.1.p												
33191712	Dusal.0895s00002	Dusal.0895s00002.2	Dusal.0895s00002.2.p												
33191713	Dusal.0895s00003	Dusal.0895s00003.1	Dusal.0895s00003.1.p	PF03129,PF07973,PF00587	PTHR11451,PTHR11451:SF32	KOG1637	6.1.1.3	K01868	GO:0043039,GO:0016876,GO:0005524,GO:0006418,GO:0004812,GO:0000166	AT2G04842.1	EMB2761	threonyl-tRNA synthetase, putative / threonine--tRNA ligase, putative	Cre10.g421600.t1.2	g10433.t1,Cre10.g421600.t1.1,TST2	
33191709	Dusal.0895s00004	Dusal.0895s00004.1	Dusal.0895s00004.1.p												
33191710	Dusal.0895s00005	Dusal.0895s00005.1	Dusal.0895s00005.1.p	PF02450	PTHR11440		2.3.1.43	K06129	GO:0008374,GO:0006629	AT1G27480.1		alpha/beta-Hydrolases superfamily protein	Cre12.g559555.t1.1	g13334.t1	
33191715	Dusal.0895s00006	Dusal.0895s00006.1	Dusal.0895s00006.1.p										Cre03.g181100.t1.1	g3753.t1	
33195777	Dusal.0896s00001	Dusal.0896s00001.1	Dusal.0896s00001.1.p												
33195771	Dusal.0896s00002	Dusal.0896s00002.1	Dusal.0896s00002.1.p												
33195772	Dusal.0896s00002	Dusal.0896s00002.2	Dusal.0896s00002.2.p												
33195775	Dusal.0896s00003	Dusal.0896s00003.1	Dusal.0896s00003.1.p												
33195776	Dusal.0896s00004	Dusal.0896s00004.1	Dusal.0896s00004.1.p												
33195773	Dusal.0896s00005	Dusal.0896s00005.1	Dusal.0896s00005.1.p												
33195774	Dusal.0896s00005	Dusal.0896s00005.2	Dusal.0896s00005.2.p												
33189695	Dusal.0897s00001	Dusal.0897s00001.1	Dusal.0897s00001.1.p	PF03407	PTHR10994,PTHR10994:SF3					AT1G19360.1		Nucleotide-diphospho-sugar transferase family protein	Cre06.g288500.t1.2	g6696.t1,Cre06.g288500.t1.1	
33189697	Dusal.0897s00002	Dusal.0897s00002.1	Dusal.0897s00002.1.p	PF04410	PTHR23237			K11128	GO:0042254,GO:0001522,GO:0031429	AT3G03920.1		H/ACA ribonucleoprotein complex, subunit Gar1/Naf1 protein	Cre13.g567850.t1.2	g13973.t1,Cre13.g567850.t1.1	
33189696	Dusal.0897s00003	Dusal.0897s00003.1	Dusal.0897s00003.1.p												
33189694	Dusal.0897s00004	Dusal.0897s00004.1	Dusal.0897s00004.1.p												
33189698	Dusal.0897s00005	Dusal.0897s00005.1	Dusal.0897s00005.1.p												
33188909	Dusal.0898s00001	Dusal.0898s00001.1	Dusal.0898s00001.1.p												
33188905	Dusal.0898s00002	Dusal.0898s00002.1	Dusal.0898s00002.1.p										Cre07.g325736.t1.1	g7551.t1,Cre26.g773100.t1.1,Cre26.g773100.t1.2	
33188907	Dusal.0898s00003	Dusal.0898s00003.1	Dusal.0898s00003.1.p	PF06842	PTHR13229	KOG3808				AT5G20165.1			Cre07.g325735.t1.1	g7550.t1,Cre26.g773050.t1.1,Cre26.g773050.t1.2	
33188906	Dusal.0898s00004	Dusal.0898s00004.1	Dusal.0898s00004.1.p	PF05023	PTHR33447,PTHR33447:SF2		2.3.2.15	K05941	GO:0046938,GO:0046872,GO:0016756,GO:0010038	AT5G44070.1	ARA8,ATPCS1,CAD1,PCS1	phytochelatin synthase 1 (PCS1)	Cre07.g319500.t1.1	g7390.t1	
33188908	Dusal.0898s00005	Dusal.0898s00005.1	Dusal.0898s00005.1.p	PF08495				K13912					Cre08.g383450.t1.1	g9027.t1	
33193169	Dusal.0899s00001	Dusal.0899s00001.1	Dusal.0899s00001.1.p												
33193167	Dusal.0899s00002	Dusal.0899s00002.1	Dusal.0899s00002.1.p	PF01432	PTHR11804,PTHR11804:SF8	KOG2089	3.4.24.70		GO:0006508,GO:0004222				Cre01.g023350.t1.1	g539.t1	Oligoendopeptidase
33193168	Dusal.0899s00003	Dusal.0899s00003.1	Dusal.0899s00003.1.p												
33193166	Dusal.0899s00004	Dusal.0899s00004.1	Dusal.0899s00004.1.p	PF02213					GO:0005515				Cre04.g225350.t1.1	g4925.t1	
33203526	Dusal.0900s00001	Dusal.0900s00001.1	Dusal.0900s00001.1.p										Cre03.g182700.t1.1	g3787.t1	
33203529	Dusal.0900s00002	Dusal.0900s00002.1	Dusal.0900s00002.1.p												
33203530	Dusal.0900s00003	Dusal.0900s00003.1	Dusal.0900s00003.1.p												
33203528	Dusal.0900s00004	Dusal.0900s00004.1	Dusal.0900s00004.1.p												
33203531	Dusal.0900s00005	Dusal.0900s00005.1	Dusal.0900s00005.1.p	PF08241	PTHR12176,PTHR12176:SF28		3.4.24.71		GO:0008168,GO:0008152	AT3G60910.1		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	Cre10.g446300.t1.2	g10981.t1,Cre10.g446300.t1.1,SMM36	
33203527	Dusal.0900s00006	Dusal.0900s00006.1	Dusal.0900s00006.1.p												
33203525	Dusal.0900s00007	Dusal.0900s00007.1	Dusal.0900s00007.1.p												
33198291	Dusal.0901s00001	Dusal.0901s00001.1	Dusal.0901s00001.1.p										Cre09.g392500.t1.2	g9440.t1,Cre09.g392500.t1.1	
33198288	Dusal.0901s00002	Dusal.0901s00002.1	Dusal.0901s00002.1.p					K17576							
33198290	Dusal.0901s00003	Dusal.0901s00003.1	Dusal.0901s00003.1.p							AT4G24270.2	EMB140	EMBRYO DEFECTIVE 140	Cre12.g546700.t1.1	g13621.t1	
33198289	Dusal.0901s00004	Dusal.0901s00004.1	Dusal.0901s00004.1.p	PF05391,PF00076	PTHR24012,PTHR24012:SF368				GO:0003676	AT1G48920.1	ATNUC-L1,NUC-L1,PARL1	nucleolin like 1	Cre12.g546700.t1.1	g13621.t1	
33190375	Dusal.0902s00001	Dusal.0902s00001.1	Dusal.0902s00001.1.p										Cre06.g287550.t1.1	g6679.t1	
33190376	Dusal.0902s00002	Dusal.0902s00002.1	Dusal.0902s00002.1.p										Cre06.g287500.t1.1	g6678.t1	
33190377	Dusal.0902s00003	Dusal.0902s00003.1	Dusal.0902s00003.1.p										Cre13.g567600.t1.2	g13967.t1,Cre13.g567600.t1.1,COX4	Mitochondrial cytochrome c oxidase subunit Vb, 13 kD
33187555	Dusal.0903s00001	Dusal.0903s00001.1	Dusal.0903s00001.1.p	PF00231	PTHR11693,PTHR11693:SF21		3.6.3.14	K02115	GO:0046961,GO:0046933,GO:0045261,GO:0015986	AT4G04640.1	ATPC1	ATPase, F1 complex, gamma subunit protein	Cre06.g259900.t1.2	g5842.t1,Cre06.g259900.t1.1,ATPC	Chloroplast ATP synthase gamma chain
33187558	Dusal.0903s00002	Dusal.0903s00002.1	Dusal.0903s00002.1.p		PTHR21228								Cre09.g387450.t1.1	g9556.t1	
33187559	Dusal.0903s00002	Dusal.0903s00002.2	Dusal.0903s00002.2.p		PTHR21228								Cre14.g614550.t1.1	g14807.t1,CLR7,OPR62	
33187554	Dusal.0903s00003	Dusal.0903s00003.1	Dusal.0903s00003.1.p										Cre07.g348800.t1.1	g8114.t1	
33187560	Dusal.0903s00004	Dusal.0903s00004.1	Dusal.0903s00004.1.p										Cre06.g310050.t1.1	g7174.t1	
33187553	Dusal.0903s00005	Dusal.0903s00005.1	Dusal.0903s00005.1.p	PF02517	PTHR10794			K07052	GO:0016020	AT1G14270.2		CAAX amino terminal protease family protein	Cre06.g310050.t1.1	g7174.t1	
33187552	Dusal.0903s00006	Dusal.0903s00006.1	Dusal.0903s00006.1.p												
33187556	Dusal.0903s00007	Dusal.0903s00007.1	Dusal.0903s00007.1.p	PF11416	PTHR19957,PTHR19957:SF116			K08490		AT3G24350.1	ATSYP32,SYP32	syntaxin of plants  32	Cre16.g692050.t1.1	g15637.t1,SYP3	ER-Golgi Qa-SNARE protein, Syntaxin5/Syx5/Sed5/Syp3-family (Qa.II)
33187557	Dusal.0903s00008	Dusal.0903s00008.1	Dusal.0903s00008.1.p	PF05739	PTHR19957,PTHR19957:SF117			K08490	GO:0005515	AT3G24350.1	ATSYP32,SYP32	syntaxin of plants  32	Cre16.g692050.t1.1	g15637.t1,SYP3	ER-Golgi Qa-SNARE protein, Syntaxin5/Syx5/Sed5/Syp3-family (Qa.II)
33200161	Dusal.0904s00001	Dusal.0904s00001.1	Dusal.0904s00001.1.p										Cre02.g089608.t1.2	g1673.t1,Cre02.g089608.t1.1	
33200163	Dusal.0904s00002	Dusal.0904s00002.1	Dusal.0904s00002.1.p	PF13638,PF00773	PTHR23355,PTHR23355:SF35		3.1.13.1	K12585		AT2G17510.1	EMB2763	ribonuclease II family protein	Cre14.g613850.t1.1	g14791.t1	
33200160	Dusal.0904s00003	Dusal.0904s00003.1	Dusal.0904s00003.1.p							AT5G45190.2		Cyclin family protein	Cre14.g613900.t1.2	g14792.t1,Cre14.g613900.t1.1,CYCT1	T-type cyclin
33200162	Dusal.0904s00004	Dusal.0904s00004.1	Dusal.0904s00004.1.p										Cre14.g613900.t1.2	g14792.t1,Cre14.g613900.t1.1,CYCT1	T-type cyclin
33194885	Dusal.0905s00001	Dusal.0905s00001.1	Dusal.0905s00001.1.p	PF10498	PTHR16011	KOG0972		K04638					Cre10.g467000.t1.2	g11444.t1,Cre10.g467000.t1.1,IFT55	Intraflagellar transport protein 57
33194886	Dusal.0905s00002	Dusal.0905s00002.1	Dusal.0905s00002.1.p	PF08190	PTHR22997,PTHR22997:SF8					AT1G59750.3	ARF1	auxin response factor 1	Cre10.g467050.t1.2	g11445.t1,Cre10.g467050.t1.1,MOT48	Dynein assembly protein
33194881	Dusal.0905s00003	Dusal.0905s00003.1	Dusal.0905s00003.1.p										Cre13.g582671.t1.1	g14303.t1	
33194883	Dusal.0905s00004	Dusal.0905s00004.1	Dusal.0905s00004.1.p	PF00069	PTHR24055,PTHR24055:SF72	KOG0659,KOG0594	2.7.11.22	K08830	GO:0006468,GO:0005524,GO:0004672	AT4G19110.2		Protein kinase superfamily protein	Cre16.g661100.t1.2	g15965.t1,Cre16.g661100.t1.1,MAPK7	Mitogen-Activated Protein Kinase
33194887	Dusal.0905s00005	Dusal.0905s00005.1	Dusal.0905s00005.1.p	PF00226						AT1G59980.1	ARL2,ATDJC39	ARG1-like 2	Cre07.g318900.t1.1	g7371.t1	DnaJ-like protein
33194884	Dusal.0905s00006	Dusal.0905s00006.1	Dusal.0905s00006.1.p				3.4.21.72								
33194880	Dusal.0905s00007	Dusal.0905s00007.1	Dusal.0905s00007.1.p												
33194882	Dusal.0905s00008	Dusal.0905s00008.1	Dusal.0905s00008.1.p												
33194649	Dusal.0906s00001	Dusal.0906s00001.1	Dusal.0906s00001.1.p												
