locusName	arabi-defline
Cz11g25160	NAD(P)-binding Rossmann-fold superfamily protein
Cz11g25170	ENTH/VHS/GAT family protein
Cz11g25180	DNA-directed RNA polymerase family protein
Cz11g25190	serine hydroxymethyltransferase 4
Cz11g25200	serine hydroxymethyltransferase 4
Cz11g25210	
Cz11g25220	TBP-associated factor 11
Cz11g25230	
Cz11g25240	potassium channel tetramerisation domain-containing protein / pentapeptide repeat-containing protein
Cz11g25250	ATPase, V1 complex, subunit B protein
Cz11g25260	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Cz11g26010	RWP-RK domain-containing protein
Cz11g26020	
Cz11g26030	
Cz11g26040	magnesium transporter 6
Cz11g26050	
Cz11g26060	RWP-RK domain-containing protein
Cz11g26070	FAD-linked oxidases family protein
Cz11g26080	
Cz11g26090	
Cz11g26100	Lactate/malate dehydrogenase family protein
Cz11g26110	Lactate/malate dehydrogenase family protein
Cz11g26120	
Cz11g26130	
Cz11g26140	
Cz11g26150	alpha/beta-Hydrolases superfamily protein
Cz11g26160	Glycosyl hydrolase family 38 protein
Cz11g26170	Protein of unknown function (DUF1118)
Cz11g26180	
Cz11g26190	WD-40 repeat family protein / notchless protein, putative
Cz11g26200	Zinc finger C-x8-C-x5-C-x3-H type family protein
Cz11g27010	
Cz11g27020	
Cz11g27030	
Cz11g27040	Major facilitator superfamily protein
Cz11g27050	
Cz11g27060	
Cz11g27070	isopentenyltransferase 9
Cz11g27080	zeaxanthin epoxidase (ZEP) (ABA1)
Cz11g27090	
Cz11g27100	Polynucleotidyl transferase, ribonuclease H-like superfamily protein
Cz11g27110	Ankyrin repeat family protein with DHHC zinc finger domain
Cz11g27120	
Cz11g27130	Class II aaRS and biotin synthetases superfamily protein
Cz11g27140	
Cz11g27150	CemA-like proton extrusion protein-related
Cz11g27160	AINTEGUMENTA-like 5
Cz11g27170	
Cz11g27180	
Cz11g27190	
Cz11g27200	
Cz11g27210	
Cz11g27220	
Cz11g27230	
Cz11g27240	NDH-dependent cyclic electron flow 1
Cz11g27250	beta-ketoacyl reductase 2
Cz11g27260	
Cz11g28010	Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein
Cz11g28020	ubiquitin 5
Cz11g28030	FTSH protease 4
Cz11g28040	NAD(P)-binding Rossmann-fold superfamily protein
Cz11g28050	
Cz11g28060	ubiquitin-specific protease 25
Cz11g28070	U2 small nuclear ribonucleoprotein B
Cz11g28080	
Cz11g28090	
Cz11g28100	Arabidopsis Hop2 homolog
Cz11g28110	
Cz11g28120	
Cz11g28130	
Cz11g28140	
Cz11g28150	NPL4-like protein 1
Cz11g28160	
Cz11g28170	
Cz11g28180	isocitrate dehydrogenase 1
Cz11g28190	
Cz11g28200	
Cz11g28210	RNI-like superfamily protein
Cz11g28220	Ankyrin repeat family protein
Cz11g28230	Ankyrin repeat family protein
Cz11g29010	syntaxin of plants 61
Cz11g29020	
Cz11g29030	
Cz11g29040	Translation initiation factor 3 protein
Cz11g29050	CCCH-type zinc finger family protein
Cz11g29060	
Cz11g29070	
Cz11g29080	RING/U-box superfamily protein
Cz11g29090	RWP-RK domain-containing protein
Cz11g29100	
Cz11g29110	
Cz11g29120	Glycosyl hydrolase superfamily protein
Cz11g29130	
Cz11g29140	glutamate receptor 5
Cz11g29150	
Cz12g00010	
Cz12g00020	
Cz12g00030	DNA/RNA polymerases superfamily protein
Cz12g00040	
Cz12g00050	
Cz12g00060	
Cz12g00070	
Cz12g00080	methyl-CPG-binding domain 9
Cz12g00090	
Cz12g00100	pyrimidine d
Cz12g00110	NAD(P)-linked oxidoreductase superfamily protein
Cz12g00120	YGGT family protein
Cz12g00130	Mitochondrial substrate carrier family protein
Cz12g00140	plant glycogenin-like starch initiation protein 3
Cz12g00150	plant glycogenin-like starch initiation protein 2
Cz12g00160	ARP protein (REF)
Cz12g00170	GroES-like zinc-binding alcohol dehydrogenase family protein
Cz12g00180	
Cz12g00190	51 kDa subunit of complex I
Cz12g00200	
Cz12g00210	Peptidase S41 family protein
Cz12g00220	
Cz12g00230	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Cz12g00240	
Cz12g00250	SWAP (Suppressor-of-White-APricot)/surp domain-containing protein / D111/G-patch domain-containing protein
Cz12g00260	
Cz12g01010	Serine carboxypeptidase S28 family protein
Cz12g01020	
Cz12g01030	
Cz12g01040	
Cz12g01050	
Cz12g01060	Mitochondrial transcription termination factor family protein
Cz12g01070	UDP-N-acetylglucosamine (UAA) transporter family
Cz12g01080	sugar transporter 9
Cz12g01090	
Cz12g01100	GDA1/CD39 nucleoside phosphatase family protein
Cz12g01110	GDA1/CD39 nucleoside phosphatase family protein
Cz12g01120	Serine protease inhibitor (SERPIN) family protein
Cz12g01130	alpha-xylosidase 1
Cz12g01140	RING/U-box superfamily protein
Cz12g01150	Arabinanase/levansucrase/invertase
Cz12g01160	senescence-associated gene 12
Cz12g01170	
Cz12g01180	tRNA synthetase class I (I, L, M and V) family protein
Cz12g02010	
Cz12g02020	ATP-dependent RNA helicase, mitochondrial, putative
Cz12g02030	
Cz12g02040	Nucleic acid-binding, OB-fold-like protein
Cz12g02050	glutathione peroxidase 6
Cz12g02060	Polyketide synthase, enoylreductase family protein
Cz12g02070	
Cz12g02080	actin-related protein 6
Cz12g02090	3-ketoacyl-CoA synthase 1
Cz12g02100	3-ketoacyl-CoA synthase 2
Cz12g02110	ABC-2 type transporter family protein
Cz12g02120	nucleotide transporter 1
Cz12g02130	Tetratricopeptide repeat (TPR)-like superfamily protein
Cz12g02140	6-&1-fructan exohydrolase
Cz12g02150	6-&1-fructan exohydrolase
Cz12g02160	Vacuolar protein sorting-associated protein VPS28 family protein
Cz12g02170	
Cz12g02180	
Cz12g02190	
Cz12g02200	
Cz12g02210	HAD superfamily, subfamily IIIB acid phosphatase
Cz12g02220	
Cz12g02230	
Cz12g02240	
Cz12g02250	
Cz12g02260	
Cz12g02270	
Cz12g02280	
Cz12g02290	
Cz12g03010	acyl-CoA dehydrogenase-related
Cz12g03020	
Cz12g03030	
Cz12g03040	
Cz12g03050	
Cz12g03060	
Cz12g03070	
Cz12g03080	Granulin repeat cysteine protease family protein
Cz12g03090	fatty acid amide hydrolase
Cz12g03100	fatty acid amide hydrolase
Cz12g03110	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Cz12g03120	Nucleic acid-binding, OB-fold-like protein
Cz12g03130	
Cz12g03140	
Cz12g03150	tubulin folding cofactor B
Cz12g03160	Restriction endonuclease, type II-like superfamily protein
Cz12g03170	alpha/beta-Hydrolases superfamily protein
Cz12g03180	Serine carboxypeptidase S28 family protein
Cz12g03190	
Cz12g03200	
Cz12g03210	
Cz12g03220	purine biosynthesis 4
Cz12g03230	ferredoxin/thioredoxin reductase subunit A (variable subunit) 1
Cz12g03240	Glucose-1-phosphate adenylyltransferase family protein
Cz12g03250	Glucose-1-phosphate adenylyltransferase family protein
Cz12g03260	FAD/NAD(P)-binding oxidoreductase family protein
Cz12g03270	Exocyst complex component SEC5
Cz12g04010	
Cz12g04020	
Cz12g04030	glycosyl hydrolase family 81 protein
Cz12g04040	glycosyl hydrolase family 81 protein
Cz12g04050	
Cz12g04060	
Cz12g04070	polyubiquitin 10
Cz12g04080	
Cz12g04090	
Cz12g04100	
Cz12g04110	
Cz12g04120	cytidine/deoxycytidylate deaminase family protein
Cz12g04130	RNA recognition motif (RRM)-containing protein
Cz12g04140	
Cz12g04150	
Cz12g05010	zinc finger (C3HC4-type RING finger) family protein
Cz12g05020	
Cz12g05030	
Cz12g05040	
Cz12g05050	
Cz12g05060	
Cz12g05070	flavin-monooxygenase glucosinolate S-oxygenase 3
Cz12g05080	flavin-monooxygenase glucosinolate S-oxygenase 4
Cz12g05090	
Cz12g05100	
Cz12g05110	Homeodomain-like/winged-helix DNA-binding family protein
Cz12g05120	
Cz12g05130	
Cz12g05140	
Cz12g05150	
Cz12g05160	
Cz12g05170	Thioredoxin superfamily protein
Cz12g05180	P-type ATPase of Arabidopsis 2
Cz12g05190	histidine kinase 2
Cz12g05200	
Cz12g05210	
Cz12g05220	bidirectional amino acid transporter 1
Cz12g05230	chloroplastic NIFS-like cysteine desulfurase
Cz12g06010	Sec14p-like phosphatidylinositol transfer family protein
Cz12g06020	peroxisomal NAD-malate dehydrogenase 1
Cz12g06030	SPFH/Band 7/PHB domain-containing membrane-associated protein family
Cz12g06040	tripeptidyl peptidase ii
Cz12g06050	
Cz12g06060	
Cz12g06070	
Cz12g06080	
Cz12g06090	
Cz12g06100	phytanoyl-CoA dioxygenase (PhyH) family protein
Cz12g06110	Protein kinase superfamily protein
Cz12g06120	
Cz12g06130	
Cz12g06140	Rhodanese/Cell cycle control phosphatase superfamily protein
Cz12g06150	
Cz12g06160	
Cz12g06170	
Cz12g06180	transcription regulators
Cz12g06190	
Cz12g06200	
Cz12g06210	
Cz12g06220	
Cz12g06230	
Cz12g06240	
Cz12g06250	
Cz12g06260	
Cz12g06270	
Cz12g07010	
Cz12g07020	RNA polymerase III subunit RPC82 family protein
Cz12g07030	RNA-binding (RRM/RBD/RNP motifs) family protein
Cz12g07040	
Cz12g07050	haloacid dehalogenase (HAD) superfamily protein
Cz12g07060	
Cz12g07070	
Cz12g07080	
Cz12g07090	glutaredoxin-related
Cz12g07100	
Cz12g07110	DegP protease 10
Cz12g07120	MATE efflux family protein
Cz12g07130	
Cz12g07140	
Cz12g07150	ataurora3
Cz12g07160	Ribosomal protein S4
Cz12g07170	
Cz12g07180	
Cz12g07190	
Cz12g07200	
Cz12g07210	
Cz12g07220	
Cz12g07230	
Cz12g08010	
Cz12g08020	Domain of unknown function (DUF1995)
Cz12g08030	
Cz12g08040	
Cz12g08050	
Cz12g08060	
Cz12g08070	
Cz12g08080	
Cz12g08090	DNA-directed DNA polymerases
Cz12g08100	molybdate transporter 1
Cz12g08110	nitrite reductase 1
Cz12g08120	
Cz12g08130	co-factor for nitrate, reductase and xanthine dehydrogenase 7
Cz12g08140	histone deacetylase 9
Cz12g08150	Chaperonin-like RbcX protein
Cz12g08160	
Cz12g08170	
Cz12g08180	
Cz12g08190	
Cz12g08200	alpha carbonic anhydrase 2
Cz12g08210	
Cz12g08220	translocon at the inner envelope membrane of chloroplasts 20
Cz12g08230	NAD(P)-linked oxidoreductase superfamily protein
Cz12g08240	tRNAse Z4
Cz12g09010	alpha/beta-Hydrolases superfamily protein
Cz12g09020	alpha/beta-Hydrolases superfamily protein
Cz12g09030	phosphoglucosamine mutase-related
Cz12g09040	
Cz12g09050	flavodoxin-like quinone reductase 1
Cz12g09060	alternative NAD(P)H dehydrogenase 2
Cz12g09070	
Cz12g09080	Ankyrin repeat family protein
Cz12g09090	pirin
Cz12g09100	anaphase-promoting complex subunit 8
Cz12g09110	anaphase-promoting complex subunit 8
Cz12g09120	binding to TOMV RNA 1L (long form)
Cz12g09130	
Cz12g09140	RNA helicase, putative
Cz12g09150	Major facilitator superfamily protein
Cz12g09160	
Cz12g09170	
Cz12g09180	NagB/RpiA/CoA transferase-like superfamily protein
Cz12g09190	protein-serine kinase 1
Cz12g09200	
Cz12g09210	Transducin/WD40 repeat-like superfamily protein
Cz12g09220	cinnamyl alcohol dehydrogenase homolog 3
Cz12g10010	alpha/beta-Hydrolases superfamily protein
Cz12g10020	Major facilitator superfamily protein
Cz12g10030	
Cz12g10040	DNAJ heat shock family protein
Cz12g10050	
Cz12g10060	fructose-2,6-bisphosphatase
Cz12g10070	Y-family DNA polymerase H
Cz12g10080	Transducin/WD40 repeat-like superfamily protein
Cz12g10090	Nucleotide-diphospho-sugar transferases superfamily protein
Cz12g10100	acetyl-CoA synthetase
Cz12g10110	
Cz12g10120	
Cz12g10130	
Cz12g10140	
Cz12g10150	
Cz12g10160	
Cz12g10170	lycopene cyclase
Cz12g10180	
Cz12g10190	
Cz12g10200	GATA transcription factor 9
Cz12g10210	
Cz12g10220	
Cz12g10230	fatty acid desaturase A
Cz12g10240	Cation efflux family protein
Cz12g10250	
Cz12g10260	
Cz12g10270	
Cz12g11010	ankyrin repeat-containing 2B
Cz12g11020	
Cz12g11030	
Cz12g11040	
Cz12g11050	Flavoprotein
Cz12g11060	
Cz12g11070	RNA-binding (RRM/RBD/RNP motifs) family protein
Cz12g11080	tRNA modification GTPase, putative
Cz12g11090	Isoprenylcysteine carboxyl methyltransferase (ICMT) family
Cz12g11100	
Cz12g11110	
Cz12g11120	Integrase-type DNA-binding superfamily protein
Cz12g11130	seed imbibition 2
Cz12g11140	
Cz12g11150	
Cz12g11160	
Cz12g11170	
Cz12g11180	CCT motif -containing response regulator protein
Cz12g11190	Transducin/WD40 repeat-like superfamily protein
Cz12g11200	
Cz12g12010	Nucleic acid-binding, OB-fold-like protein
Cz12g12020	
Cz12g12030	
Cz12g12040	Nucleotide excision repair, TFIIH, subunit TTDA
Cz12g12050	cation calcium exchanger 4
Cz12g12060	Ankyrin repeat family protein with DHHC zinc finger domain
Cz12g12070	
Cz12g12080	
Cz12g12090	
Cz12g12100	
Cz12g12110	
Cz12g12120	Peptide chain release factor 1
Cz12g12130	chaperonin 20
Cz12g12140	
Cz12g12150	
Cz12g12160	
Cz12g12170	Chaperone DnaJ-domain superfamily protein
Cz12g12180	
Cz12g12190	
Cz12g12200	
Cz12g12210	NAD(P)-binding Rossmann-fold superfamily protein
Cz12g12220	
Cz12g12230	photosystem I subunit H2
Cz12g12240	STELAR K+ outward rectifier
Cz12g12250	NAD(P)-binding Rossmann-fold superfamily protein
Cz12g12260	
Cz12g12270	
Cz12g12280	
Cz12g12290	Peptidase M1 family protein
Cz12g12300	Ribosomal L29 family protein
Cz12g12310	D111/G-patch domain-containing protein
Cz12g13010	galactinol synthase 1
Cz12g13020	
Cz12g13030	
Cz12g13040	SNF7 family protein
Cz12g13050	SNF1-related protein kinase 2.5
Cz12g13060	
Cz12g13070	
Cz12g13080	
Cz12g13090	transcription activators
Cz12g13100	cysteine-rich RLK (RECEPTOR-like protein kinase) 8
Cz12g13110	
Cz12g13120	
Cz12g13130	
Cz12g13140	Polynucleotidyl transferase, ribonuclease H-like superfamily protein
Cz12g13150	
Cz12g13160	
Cz12g13170	
Cz12g13180	cysteine-rich RLK (RECEPTOR-like protein kinase) 8
Cz12g13190	
Cz12g13200	
Cz12g13210	
Cz12g13220	
Cz12g13230	PDI-like 2-2
Cz12g13240	
Cz12g13250	
Cz12g13260	
Cz12g13270	carboxypeptidase D, putative
Cz12g14010	
Cz12g14020	
Cz12g14030	
Cz12g14040	F-box family protein
Cz12g14050	DNA GYRASE A
Cz12g14060	zinc ion binding
Cz12g14070	
Cz12g14080	
Cz12g14090	DEA(D/H)-box RNA helicase family protein
Cz12g14100	
Cz12g14110	
Cz12g14120	
Cz12g14130	Nse4, component of Smc5/6 DNA repair complex
Cz12g14140	D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein
Cz12g14150	
Cz12g14160	TBP-associated factor 15
Cz12g14170	Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein
Cz12g14180	ABC-2 type transporter family protein
Cz12g14200	Acyl transferase/acyl hydrolase/lysophospholipase superfamily protein
Cz12g14210	Acyl transferase/acyl hydrolase/lysophospholipase superfamily protein
Cz12g14220	protein tyrosine kinase family protein
Cz12g14230	Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein
Cz12g14240	
Cz12g14250	
Cz12g14260	
Cz12g15010	
Cz12g15020	
Cz12g15030	calcium-dependent protein kinase 17
Cz12g15040	
Cz12g15050	
Cz12g15060	Protein kinase superfamily protein
Cz12g15070	FAD-dependent oxidoreductase family protein
Cz12g15080	FAD-dependent oxidoreductase family protein
Cz12g15090	
Cz12g15100	
Cz12g15110	
Cz12g15120	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein
Cz12g15130	
Cz12g15140	Thiamine pyrophosphate dependent pyruvate decarboxylase family protein
Cz12g15150	AMP-dependent synthetase and ligase family protein
Cz12g15160	Transducin/WD40 repeat-like superfamily protein
Cz12g15170	
Cz12g15180	nucleotide transporter 1
Cz12g15190	
Cz12g15200	polyribonucleotide nucleotidyltransferase, putative
Cz12g15210	
Cz12g15220	
Cz12g15230	Plant haem oxygenase (decyclizing) family protein
Cz12g15240	
Cz12g15250	Glycogen/starch synthases, ADP-glucose type
Cz12g16010	Protein kinase superfamily protein
Cz12g16020	UDP-D-glucose/UDP-D-galactose 4-epimerase 5
Cz12g16030	alpha/beta-Hydrolases superfamily protein
Cz12g16040	Transducin/WD40 repeat-like superfamily protein
Cz12g16050	Protein kinase superfamily protein
Cz12g16070	light-harvesting chlorophyll-protein complex I subunit A4
Cz12g16080	beta-hydroxylase 1
Cz12g16090	
Cz12g16100	
Cz12g16110	
Cz12g16120	DNA/RNA polymerases superfamily protein
Cz12g16130	
Cz12g16140	tRNA (guanine-N-7) methyltransferase
Cz12g16150	
Cz12g16160	Isocitrate/isopropylmalate dehydrogenase family protein
Cz12g16170	isocitrate dehydrogenase
Cz12g16180	vacuolar proton ATPase A3
Cz12g16190	
Cz12g16200	
Cz12g16210	
Cz12g16220	
Cz12g16230	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Cz12g16240	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Cz12g16250	regulatory particle triple-A ATPase 3
Cz12g16260	ATP binding cassette protein 1
Cz12g16270	NADH-ubiquinone oxidoreductase-related
Cz12g16280	UDP-Glycosyltransferase superfamily protein
Cz12g16290	UDP-Glycosyltransferase superfamily protein
Cz12g16300	Calcium-dependent lipid-binding (CaLB domain) family protein
Cz12g16310	Ribosomal RNA processing Brix domain protein
Cz12g16320	
Cz12g16330	alpha-mannosidase 2
Cz12g17010	
Cz12g17020	alpha-mannosidase 1
Cz12g17030	
Cz12g17040	
Cz12g17050	Tetratricopeptide repeat (TPR)-like superfamily protein
Cz12g17060	Plastid-lipid associated protein PAP / fibrillin family protein
Cz12g17070	
Cz12g17080	
Cz12g17090	
Cz12g17100	
Cz12g17110	transducin family protein / WD-40 repeat family protein
Cz12g17120	
Cz12g17130	Glycosyl hydrolase superfamily protein
Cz12g17140	
Cz12g18010	XB3 ortholog 2 in Arabidopsis thaliana
Cz12g18020	
Cz12g18030	
Cz12g18040	
Cz12g18050	
Cz12g18060	
Cz12g18070	
Cz12g18080	ribonuclease Ps
Cz12g18090	crooked neck protein, putative / cell cycle protein, putative
Cz12g18100	
Cz12g18110	SNF1 kinase homolog 10
Cz12g18120	
Cz12g18130	
Cz12g18140	photosynthetic electron transfer C
Cz12g18150	alpha/beta-Hydrolases superfamily protein
Cz12g18160	
Cz12g19010	
Cz12g19020	RAB GTPase homolog A2B
Cz12g19030	
Cz12g19040	
Cz12g19050	glycoside hydrolase family 2 protein
Cz12g19060	glycoside hydrolase family 2 protein
Cz12g19070	
Cz12g19080	Nucleotide/sugar transporter family protein
Cz12g19090	
Cz12g19100	phosphoserine aminotransferase
Cz12g19110	Biotin/lipoate A/B protein ligase family
Cz12g19120	GTP binding
Cz12g19130	ATP-dependent caseinolytic (Clp) protease/crotonase family protein
Cz12g19140	ATP-dependent caseinolytic (Clp) protease/crotonase family protein
Cz12g19150	alpha/beta-Hydrolases superfamily protein
Cz12g19160	
Cz12g19170	
Cz12g19180	SNF1 kinase homolog 10
Cz12g19190	
Cz12g19200	kinase associated protein phosphatase
Cz12g19210	
Cz12g19220	phosphate transporter 4;1
Cz12g19230	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Cz12g19240	long chain base2
Cz12g19250	
Cz12g19260	alpha/beta-Hydrolases superfamily protein
Cz12g19270	
Cz12g20010	
Cz12g20020	
Cz12g20030	
Cz12g20040	vacuolar protein sorting 45
Cz12g20050	
Cz12g20060	
Cz12g20070	Tetratricopeptide repeat (TPR)-like superfamily protein
Cz12g20080	alpha/beta-Hydrolases superfamily protein
Cz12g20090	Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein
Cz12g20100	AINTEGUMENTA-like 5
Cz12g20110	TatD related DNase
Cz12g20120	
Cz12g20130	
Cz12g20140	
Cz12g20150	
Cz12g20160	
Cz12g20170	Ribosomal protein S13/S18 family
Cz12g20180	Protein kinase superfamily protein
Cz12g20190	
Cz12g20200	
Cz12g20210	
Cz12g20220	aldehyde dehydrogenase  6B2
Cz12g20230	sulfurtransferase protein 16
Cz12g20240	
Cz12g20250	
Cz12g20260	
Cz12g20270	Mitochondrial substrate carrier family protein
Cz12g20280	dicarboxylate carrier 2
Cz12g20290	
Cz12g20300	
Cz12g21010	Peptide chain release factor 1
Cz12g21020	
Cz12g21030	SMAD/FHA domain-containing protein
Cz12g21040	
Cz12g21050	DNA helicase (RECQl4A)
Cz12g21060	
Cz12g21070	
Cz12g21080	26S proteasome regulatory subunit S2 1A
Cz12g21090	
Cz12g21100	Nuclear transport factor 2 (NTF2) family protein
Cz12g21110	ATP binding microtubule motor family protein
Cz12g21120	DNA-binding protein with MIZ/SP-RING zinc finger, PHD-finger and SAP domain
Cz12g21130	
Cz12g21140	
Cz12g21150	phosphorylcholine cytidylyltransferase
Cz12g21160	Ribosomal protein S11 family protein
Cz12g21170	Bax inhibitor-1 family protein
Cz12g21180	20S proteasome alpha subunit C1
Cz12g21190	
Cz12g21200	riboflavin kinase/FMN hydrolase
Cz12g21210	ARM repeat superfamily protein
Cz12g21220	ammonium transporter 2
Cz12g21230	
Cz12g21240	
Cz12g21250	Transducin/WD40 repeat-like superfamily protein
Cz12g22010	
Cz12g22020	homolog of yeast ADA2 2B
Cz12g22030	homolog of yeast ADA2 2A
Cz12g22040	
Cz12g22050	Transducin/WD40 repeat-like superfamily protein
Cz12g22060	oxidoreductase, zinc-binding dehydrogenase family protein
Cz12g22070	
Cz12g22080	nudix hydrolase  1
Cz12g22090	
Cz12g22100	
Cz12g22110	PQ-loop repeat family protein / transmembrane family protein
Cz12g22120	Ataxia telangiectasia-mutated and RAD3-related
Cz12g22130	
Cz12g22140	Heat shock protein DnaJ with tetratricopeptide repeat
Cz12g22150	
Cz12g22160	
Cz12g22170	FMN-linked oxidoreductases superfamily protein
Cz12g22180	FMN-linked oxidoreductases superfamily protein
Cz12g22190	
Cz12g22200	phosphate transporter 4;1
Cz12g23010	
Cz12g23020	
Cz12g23030	
Cz12g23040	
Cz12g23050	
Cz12g23060	glutathione S-transferase PHI 10
Cz12g23070	
Cz12g23080	
Cz12g23090	importin alpha isoform 1
Cz12g23100	
Cz12g23110	
Cz12g23120	GPCR-type G protein 2
Cz12g23130	
Cz12g23140	
Cz12g23150	UDP-Glycosyltransferase superfamily protein
Cz12g23160	
Cz12g23170	UDP-Glycosyltransferase superfamily protein
Cz12g23180	PDI-like 2-2
Cz12g23190	DNA-binding bromodomain-containing protein
Cz12g23200	DEA(D/H)-box RNA helicase family protein
Cz12g23210	Ras-related small GTP-binding family protein
Cz12g23220	
Cz12g23230	pfkB-like carbohydrate kinase family protein
Cz12g23240	
Cz12g23250	signal peptide peptidase
Cz12g23260	plant intracellular ras group-related LRR 4
Cz12g23270	
Cz12g23280	
Cz12g23290	uridine-ribohydrolase  2
Cz12g23300	Pleckstrin homology (PH) domain-containing protein / lipid-binding START domain-containing protein
Cz12g24010	Pleckstrin homology (PH) domain-containing protein / lipid-binding START domain-containing protein
Cz12g24020	
Cz12g24030	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Cz12g24040	breast cancer associated RING 1
Cz12g24050	
Cz12g24060	
Cz12g24070	ribosomal protein 1
Cz12g24080	
Cz12g24090	
Cz12g24100	
Cz12g24110	
Cz12g24120	DNAJ heat shock family protein
Cz12g24130	Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain
Cz12g24140	Uncharacterised protein family UPF0090
Cz12g24150	inositol polyphosphate kinase 2 alpha
Cz12g24160	
Cz12g24170	
Cz12g24180	NAD-dependent glycerol-3-phosphate dehydrogenase family protein
Cz12g24190	
Cz12g24200	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Cz12g24210	
Cz12g24220	
Cz12g24230	
Cz12g24240	beta glucosidase 42
Cz12g25010	
Cz12g25020	
Cz12g25030	ACT-like protein tyrosine kinase family protein
Cz12g25040	RNAhelicase-like 8
Cz12g25050	
Cz12g25060	
Cz12g25070	DNA-directed RNA polymerase family protein
Cz12g25080	calmodulin 5
Cz12g25090	ATP synthase subunit alpha
Cz12g25100	XB3 ortholog 1 in Arabidopsis thaliana
Cz12g25110	
Cz12g25120	plant intracellular ras group-related LRR 8
Cz12g25130	
Cz12g25140	plant glycogenin-like starch initiation protein 4
Cz12g25150	
Cz12g25160	vesicle-associated membrane protein 727
Cz12g25170	vesicle-associated membrane protein 726
Cz12g25180	vesicle-associated membrane protein 727
Cz12g25190	vesicle-associated membrane protein 727
Cz12g25200	Transducin/WD40 repeat-like superfamily protein
Cz12g25210	NIMA (never in mitosis, gene A)-related 6
Cz12g25220	UbiA prenyltransferase family protein
Cz12g25230	
Cz12g26010	
Cz12g26020	Major facilitator superfamily protein
Cz12g26030	peptide transporter 1
Cz12g26040	Peptidase S24/S26A/S26B/S26C family protein
Cz12g26050	
Cz12g26060	SAND family protein
Cz12g26070	ferredoxin hydrogenases
Cz12g26080	Ypt/Rab-GAP domain of gyp1p superfamily protein
Cz12g26090	germin-like protein subfamily 2 member 2 precursor
Cz12g26100	
Cz12g26110	
Cz12g26120	EXORDIUM like 3
Cz12g26130	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Cz12g26140	Transducin/WD40 repeat-like superfamily protein
Cz12g26150	signal recognition particle receptor protein, chloroplast (FTSY)
Cz12g26160	
Cz12g26170	peroxin 11A
Cz12g26180	Class II aaRS and biotin synthetases superfamily protein
Cz12g26190	
Cz12g26200	J-domain protein 6
Cz12g26210	
Cz12g26220	SNARE-like superfamily protein
Cz12g26230	
Cz12g26240	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
Cz12g26250	
Cz12g26260	Presenilin-2
Cz12g26270	pale cress protein (PAC)
Cz12g26280	
Cz12g26290	
Cz12g26300	
Cz12g26310	
Cz12g27010	cinnamyl alcohol dehydrogenase 6
Cz12g27020	elicitor-activated gene 3-1
Cz12g27030	
Cz12g27040	TCP-1/cpn60 chaperonin family protein
Cz12g27050	
Cz12g27060	
Cz12g27070	
Cz12g27080	RNA-binding (RRM/RBD/RNP motifs) family protein
Cz12g27090	Actin-like ATPase superfamily protein
Cz12g27100	
Cz12g27110	Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein
Cz12g27120	cytochrome P450, family 707, subfamily A, polypeptide 4
Cz12g27130	Chlorophyll A-B binding family protein
Cz12g27140	AMP-dependent synthetase and ligase family protein
Cz12g27150	
Cz12g27160	SITE-1 protease
Cz12g27170	Protein kinase superfamily protein
Cz12g27180	cytochrome P450, family 97, subfamily A, polypeptide 3
Cz12g27190	POZ/BTB containin G-protein 1
Cz12g27200	sucrose-phosphatase 1
Cz12g27210	FKBP-like peptidyl-prolyl cis-trans isomerase family protein
Cz12g27220	TraB family protein
Cz12g27230	
Cz12g27240	
Cz12g27250	
Cz12g27260	
Cz12g27270	alpha carbonic anhydrase 3
Cz12g28010	
Cz12g28020	Sucrose-6F-phosphate phosphohydrolase family protein
Cz12g28030	
Cz12g28040	5\'-AMP-activated protein kinase beta-2 subunit protein
Cz12g28050	alpha/beta-Hydrolases superfamily protein
Cz12g28060	
Cz12g28070	
Cz12g28080	
Cz12g28090	ankyrin repeat family protein
Cz12g28100	RNA helicase family protein
Cz12g28110	Ribosomal protein S5 family protein
Cz12g28120	
Cz12g28130	glutamine synthetase 2
Cz12g28140	Thioesterase superfamily protein
Cz12g28150	catalytic LigB subunit of aromatic ring-opening dioxygenase family
Cz12g28160	
Cz12g28170	phosphatase-related
Cz12g28180	Pyridoxal-dependent decarboxylase family protein
