locusName	arabi-defline
Dusal.0953s00003	nine-cis-epoxycarotenoid dioxygenase 3
Dusal.0953s00003	nine-cis-epoxycarotenoid dioxygenase 3
Dusal.0953s00004	nine-cis-epoxycarotenoid dioxygenase 4
Dusal.0953s00005	carotenoid cleavage dioxygenase 1
Dusal.0953s00006	
Dusal.0954s00001	peptidase M20/M25/M40 family protein
Dusal.0955s00001	PAS domain-containing protein tyrosine kinase family protein
Dusal.0955s00002	
Dusal.0955s00003	
Dusal.0956s00001	
Dusal.0956s00002	Radical SAM superfamily protein
Dusal.0956s00003	
Dusal.0956s00004	uvrB/uvrC motif-containing protein
Dusal.0956s00005	
Dusal.0957s00001	
Dusal.0957s00002	SET domain protein 35
Dusal.0957s00002	SET domain protein 35
Dusal.0957s00003	sterol 1
Dusal.0957s00004	
Dusal.0957s00005	
Dusal.0957s00005	
Dusal.0957s00006	GRAM domain family protein
Dusal.0957s00007	GRAM domain family protein
Dusal.0957s00008	
Dusal.0958s00001	
Dusal.0958s00002	alanine:glyoxylate aminotransferase
Dusal.0958s00003	COP9 signalosome subunit 6B
Dusal.0959s00001	
Dusal.0959s00002	
Dusal.0959s00002	
Dusal.0959s00003	nuclear encoded CLP protease 5
Dusal.0959s00004	
Dusal.0959s00004	
Dusal.0960s00001	hercules receptor kinase 2
Dusal.0960s00002	protein kinase family protein / protein phosphatase 2C ( PP2C) family protein
Dusal.0960s00003	VH1-interacting kinase
Dusal.0960s00004	actin 9
Dusal.0961s00001	
Dusal.0961s00002	
Dusal.0961s00003	
Dusal.0961s00004	
Dusal.0962s00001	
Dusal.0962s00002	
Dusal.0962s00002	
Dusal.0962s00003	
Dusal.0962s00004	
Dusal.0963s00001	
Dusal.0963s00002	pfkB-like carbohydrate kinase family protein
Dusal.0963s00002	pfkB-like carbohydrate kinase family protein
Dusal.0963s00003	
Dusal.0963s00004	
Dusal.0964s00001	hydroxyproline-rich glycoprotein family protein
Dusal.0965s00001	
Dusal.0965s00002	
Dusal.0965s00003	
Dusal.0965s00004	
Dusal.0965s00004	
Dusal.0966s00001	zinc transporter 1 precursor
Dusal.0966s00002	
Dusal.0966s00003	
Dusal.0966s00004	
Dusal.0966s00004	
Dusal.0966s00005	minichromosome maintenance 10
Dusal.0966s00006	
Dusal.0967s00001	
Dusal.0967s00002	THO complex,  subunit 5
Dusal.0967s00003	
Dusal.0967s00004	
Dusal.0967s00005	
Dusal.0968s00001	
Dusal.0968s00002	
Dusal.0968s00003	serine/threonine protein kinase 2
Dusal.0969s00001	Protein kinase superfamily protein
Dusal.0969s00001	Protein kinase superfamily protein
Dusal.0969s00002	
Dusal.0969s00003	E3 ubiquitin ligase SCF complex subunit SKP1/ASK1 family protein
Dusal.0969s00004	Protein kinase superfamily protein
Dusal.0969s00005	
Dusal.0969s00006	ACT-like protein tyrosine kinase family protein
Dusal.0970s00001	
Dusal.0970s00002	Yippee family putative zinc-binding protein
Dusal.0970s00003	NAD(P)-binding Rossmann-fold superfamily protein
Dusal.0970s00004	peroxisome 1
Dusal.0970s00004	peroxisome 1
Dusal.0971s00001	
Dusal.0971s00002	alfin-like 1
Dusal.0971s00003	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Dusal.0971s00004	chloroplast sulfur E
Dusal.0971s00005	
Dusal.0971s00006	Myosin family protein with Dil domain
Dusal.0971s00007	Myosin family protein with Dil domain
Dusal.0972s00001	
Dusal.0972s00002	
Dusal.0972s00003	
Dusal.0972s00004	
Dusal.0972s00005	
Dusal.0972s00006	
Dusal.0972s00007	
Dusal.0972s00007	
Dusal.0973s00001	alanine:glyoxylate aminotransferase 3
Dusal.0973s00001	HOPW1-1-interacting 1
Dusal.0973s00002	
Dusal.0973s00003	transducin family protein / WD-40 repeat family protein
Dusal.0974s00001	NAD(P)-binding Rossmann-fold superfamily protein
Dusal.0974s00002	Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein
Dusal.0975s00001	ATP binding microtubule motor family protein
Dusal.0975s00002	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Dusal.0975s00003	isoamylase 3
Dusal.0975s00004	isoamylase 3
Dusal.0975s00005	
Dusal.0975s00006	
Dusal.0975s00006	
Dusal.0976s00001	
Dusal.0976s00002	phosphoenolpyruvate carboxykinase 2
Dusal.0976s00003	
Dusal.0977s00001	
Dusal.0977s00002	
Dusal.0977s00003	
Dusal.0977s00004	permease, cytosine/purines, uracil, thiamine, allantoin family protein
Dusal.0977s00005	
Dusal.0978s00001	
Dusal.0978s00002	
Dusal.0978s00003	
Dusal.0978s00004	
Dusal.0978s00004	
Dusal.0978s00005	
Dusal.0978s00006	
Dusal.0978s00007	
Dusal.0979s00001	
Dusal.0979s00002	
Dusal.0979s00003	Protein kinase superfamily protein
Dusal.0979s00004	
Dusal.0979s00005	
Dusal.0979s00006	
Dusal.0980s00001	
Dusal.0980s00001	
Dusal.0980s00001	
Dusal.0980s00001	
Dusal.0980s00001	
Dusal.0980s00001	
Dusal.0980s00002	
Dusal.0980s00003	
Dusal.0981s00001	
Dusal.0981s00002	
Dusal.0981s00003	
Dusal.0982s00001	
Dusal.0982s00001	
Dusal.0982s00002	
Dusal.0982s00003	photosynthetic electron transfer C
Dusal.0983s00001	
Dusal.0983s00002	
Dusal.0983s00002	
Dusal.0983s00003	
Dusal.0983s00003	
Dusal.0983s00004	31-kDa RNA binding protein
Dusal.0984s00001	Major facilitator superfamily protein
Dusal.0984s00001	Major facilitator superfamily protein
Dusal.0984s00002	
Dusal.0984s00003	Aconitase/3-isopropylmalate dehydratase protein
Dusal.0984s00003	isopropylmalate isomerase 2
Dusal.0984s00004	
Dusal.0984s00005	
Dusal.0985s00001	Carbohydrate-binding-like fold
Dusal.0985s00002	
Dusal.0986s00001	
Dusal.0986s00002	
Dusal.0986s00003	
Dusal.0987s00001	AZA-guanine resistant1
Dusal.0987s00001	AZA-guanine resistant1
Dusal.0987s00002	
Dusal.0987s00003	Golgi-localized GRIP domain-containing protein
Dusal.0988s00001	Carbohydrate-binding protein
Dusal.0988s00002	alpha/beta-Hydrolases superfamily protein
Dusal.0988s00002	alpha/beta-Hydrolases superfamily protein
Dusal.0988s00003	
Dusal.0988s00004	Ankyrin repeat family protein
Dusal.0988s00004	Ankyrin repeat family protein
Dusal.0989s00001	
Dusal.0989s00002	fatty acid desaturase 6
Dusal.0989s00002	fatty acid desaturase 6
Dusal.0990s00001	Ankyrin repeat family protein
Dusal.0990s00002	
Dusal.0990s00003	
Dusal.0991s00001	SET domain protein 38
Dusal.0991s00001	
Dusal.0991s00001	
Dusal.0991s00001	
Dusal.0991s00001	
Dusal.0991s00001	
Dusal.0991s00001	
Dusal.0991s00002	chromatin remodeling factor18
Dusal.0992s00001	
Dusal.0992s00001	
Dusal.0992s00002	
Dusal.0992s00003	
Dusal.0993s00001	
Dusal.0993s00002	
Dusal.0993s00003	
Dusal.0993s00004	
Dusal.0994s00001	Calcium-binding EF hand family protein
Dusal.0994s00002	Protein of unknown function (DUF544)
Dusal.0995s00001	septum site-determining protein (MIND)
Dusal.0995s00002	eukaryotic translation initiation factor 3A
Dusal.0995s00003	
Dusal.0995s00004	
Dusal.0995s00005	Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein
Dusal.0996s00001	
Dusal.0996s00002	non-intrinsic ABC protein 14
Dusal.0996s00003	
Dusal.0996s00004	
Dusal.0996s00004	
Dusal.0996s00004	
Dusal.0997s00001	Esterase/lipase/thioesterase family protein
Dusal.0997s00002	
Dusal.0997s00003	biotin F
Dusal.0997s00004	
Dusal.0998s00001	microsomal glutathione s-transferase, putative
Dusal.0998s00002	
Dusal.0998s00003	
Dusal.0999s00001	Protein kinase superfamily protein
Dusal.0999s00002	
Dusal.0999s00003	
Dusal.0999s00004	ATP binding microtubule motor family protein
Dusal.0999s00005	
Dusal.1000s00001	
Dusal.1000s00001	
Dusal.1000s00002	
Dusal.1000s00003	
Dusal.1000s00004	poly(A) binding protein 2
Dusal.1000s00005	RNI-like superfamily protein
Dusal.1001s00001	potassium transport 2/3
Dusal.1001s00002	phosphate transporter 4;6
Dusal.1001s00003	ankyrin repeat family protein
Dusal.1002s00001	
Dusal.1002s00002	
Dusal.1002s00002	
Dusal.1002s00003	Tautomerase/MIF superfamily protein
Dusal.1003s00001	
Dusal.1003s00002	
Dusal.1003s00003	
Dusal.1003s00004	
Dusal.1003s00004	
Dusal.1003s00005	
Dusal.1003s00006	nudix hydrolase homolog 15
Dusal.1004s00001	
Dusal.1004s00002	citrate synthase 3
Dusal.1004s00003	DNA/RNA polymerases superfamily protein
Dusal.1004s00004	DNA/RNA polymerases superfamily protein
Dusal.1005s00001	Signal recognition particle, SRP9/SRP14 subunit
Dusal.1005s00002	
Dusal.1005s00003	
Dusal.1005s00004	
Dusal.1005s00005	non-intrinsic ABC protein 8
Dusal.1005s00005	transporter associated with antigen processing protein 2
Dusal.1006s00001	Vps51/Vps67 family (components of vesicular transport) protein
Dusal.1006s00002	
Dusal.1006s00003	
Dusal.1006s00004	
Dusal.1006s00004	
Dusal.1006s00005	
Dusal.1006s00006	DNA-directed DNA polymerases
Dusal.1006s00006	DNA-directed DNA polymerases
Dusal.1007s00001	RNase L inhibitor protein-related
Dusal.1007s00002	
Dusal.1007s00002	
Dusal.1007s00003	RNA-binding KH domain-containing protein
Dusal.1008s00001	
Dusal.1008s00002	
Dusal.1008s00003	Cobalamin-independent synthase family protein
Dusal.1008s00004	SNARE-like superfamily protein
Dusal.1009s00001	
Dusal.1009s00002	
Dusal.1009s00003	subtilase family protein
Dusal.1009s00004	
Dusal.1009s00004	
Dusal.1010s00001	
Dusal.1010s00002	8-oxoguanine-DNA glycosylase 1
Dusal.1010s00003	EF hand calcium-binding protein family
Dusal.1010s00004	transducin family protein / WD-40 repeat family protein
Dusal.1011s00001	
Dusal.1011s00002	
Dusal.1011s00003	
Dusal.1011s00004	
Dusal.1011s00005	
Dusal.1011s00006	dolichol phosphate-mannose biosynthesis regulatory protein-related
Dusal.1012s00001	
Dusal.1012s00002	
Dusal.1013s00001	nucleotide-rhamnose synthase/epimerase-reductase
Dusal.1013s00002	
Dusal.1013s00003	cytochrome c oxidase 17
Dusal.1013s00004	Pyruvate kinase family protein
Dusal.1014s00001	Pyridine nucleotide-disulphide oxidoreductase family protein
Dusal.1014s00002	
Dusal.1014s00003	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
Dusal.1014s00003	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
Dusal.1014s00004	ribulose bisphosphate carboxylase small chain 1A
Dusal.1015s00001	
Dusal.1015s00002	gated outwardly-rectifying K+ channel
Dusal.1015s00003	gated outwardly-rectifying K+ channel
Dusal.1016s00001	
Dusal.1016s00001	
Dusal.1016s00002	
Dusal.1016s00003	DNA GYRASE B2
Dusal.1016s00004	Rieske (2Fe-2S) domain-containing protein
Dusal.1017s00001	
Dusal.1017s00002	
Dusal.1018s00001	Major facilitator superfamily protein
Dusal.1018s00002	
Dusal.1018s00002	
Dusal.1019s00001	microfibrillar-associated protein-related
Dusal.1019s00002	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Dusal.1019s00003	Pheophorbide a oxygenase family protein with Rieske [2Fe-2S] domain
Dusal.1020s00001	RAN GTPase activating protein 1
Dusal.1020s00001	RAN GTPase activating protein 1
Dusal.1020s00001	RAN GTPase activating protein 1
Dusal.1020s00001	RAN GTPase activating protein 1
Dusal.1021s00001	
Dusal.1021s00002	C-CAP/cofactor C-like domain-containing protein
Dusal.1021s00003	
Dusal.1021s00004	
Dusal.1022s00001	
Dusal.1022s00002	
Dusal.1022s00003	
Dusal.1022s00004	
Dusal.1023s00001	
Dusal.1023s00002	
Dusal.1023s00003	
Dusal.1023s00004	
Dusal.1023s00005	
Dusal.1024s00001	
Dusal.1024s00002	
Dusal.1024s00002	
Dusal.1024s00003	Transducin/WD40 repeat-like superfamily protein
Dusal.1024s00004	Transducin/WD40 repeat-like superfamily protein
Dusal.1025s00001	
Dusal.1025s00002	
Dusal.1025s00003	Transmembrane proteins 14C
Dusal.1025s00004	Glucose-1-phosphate adenylyltransferase family protein
Dusal.1025s00005	
Dusal.1025s00005	
Dusal.1026s00001	Ankyrin repeat family protein
Dusal.1026s00002	ankyrin-like1
Dusal.1026s00002	ankyrin-like1
Dusal.1026s00002	Ankyrin repeat family protein
Dusal.1026s00002	Ankyrin repeat family protein
Dusal.1026s00002	ankyrin repeat family protein
Dusal.1026s00002	Ankyrin repeat family protein
Dusal.1026s00002	Ankyrin repeat family protein
Dusal.1026s00002	Ankyrin repeat family protein
Dusal.1026s00002	ankyrin-like1
Dusal.1026s00002	Ankyrin repeat family protein
Dusal.1026s00002	XB3 ortholog 2 in Arabidopsis thaliana
Dusal.1026s00002	XB3 ortholog 2 in Arabidopsis thaliana
Dusal.1026s00002	XB3 ortholog 2 in Arabidopsis thaliana
Dusal.1026s00002	XB3 ortholog 2 in Arabidopsis thaliana
Dusal.1026s00002	ankyrin-like1
Dusal.1027s00001	
Dusal.1027s00002	
Dusal.1027s00003	
Dusal.1027s00004	decapping 5
Dusal.1027s00004	decapping 5
Dusal.1027s00005	
Dusal.1028s00001	Tetratricopeptide repeat (TPR)-like superfamily protein
Dusal.1028s00001	Tetratricopeptide repeat (TPR)-like superfamily protein
Dusal.1028s00002	
Dusal.1028s00002	
Dusal.1028s00003	
Dusal.1028s00004	
Dusal.1028s00005	
Dusal.1029s00001	
Dusal.1029s00002	Polynucleotidyl transferase, ribonuclease H-like superfamily protein
Dusal.1029s00003	
Dusal.1029s00004	
Dusal.1029s00005	
Dusal.1029s00006	
Dusal.1029s00007	
Dusal.1029s00008	ribosomal protein large subunit 27
Dusal.1029s00009	
Dusal.1030s00001	GTP1/OBG family protein
Dusal.1030s00002	Protein of unknown function (DUF962)
Dusal.1031s00001	Protein of unknown function (DUF3755)
Dusal.1031s00002	
Dusal.1031s00003	
Dusal.1031s00004	SEC12P-like 2 protein
Dusal.1031s00004	SEC12P-like 2 protein
Dusal.1032s00001	
Dusal.1032s00001	
Dusal.1032s00002	
Dusal.1032s00003	
Dusal.1033s00001	
Dusal.1033s00002	general control non-repressible 3
Dusal.1033s00003	general control non-repressible 3
Dusal.1033s00004	threonine aldolase 2
Dusal.1033s00005	Syntaxin/t-SNARE family protein
Dusal.1034s00001	
Dusal.1034s00002	NAD(P)-binding Rossmann-fold superfamily protein
Dusal.1034s00003	NAD(P)-binding Rossmann-fold superfamily protein
Dusal.1034s00004	P-type ATPase of Arabidopsis 2
Dusal.1034s00004	P-type ATPase of Arabidopsis 2
Dusal.1035s00001	allantoinase
Dusal.1035s00002	gamma subunit of Mt ATP synthase
Dusal.1035s00003	
Dusal.1035s00004	Modifier of rudimentary (Mod(r)) protein
Dusal.1035s00005	Endoplasmic reticulum vesicle transporter protein
Dusal.1036s00001	Nucleotide-sugar transporter family protein
Dusal.1037s00001	
Dusal.1037s00002	
Dusal.1037s00002	
Dusal.1037s00003	
Dusal.1037s00004	
Dusal.1037s00005	
Dusal.1037s00006	
Dusal.1037s00007	
Dusal.1038s00001	
Dusal.1038s00002	Ataxia telangiectasia-mutated and RAD3-related
Dusal.1039s00001	Peptide chain release factor 1
Dusal.1039s00002	
Dusal.1039s00003	
Dusal.1040s00001	
Dusal.1040s00002	
Dusal.1040s00003	
Dusal.1040s00004	
Dusal.1041s00001	Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein
Dusal.1041s00001	Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein
Dusal.1041s00002	
Dusal.1041s00003	GMP synthase (glutamine-hydrolyzing), putative / glutamine amidotransferase, putative
Dusal.1042s00001	
Dusal.1042s00002	beta-hydroxyisobutyryl-CoA hydrolase 1
Dusal.1042s00003	histone-lysine N-methyltransferase ATXR2
Dusal.1042s00003	
Dusal.1042s00004	
Dusal.1043s00001	
Dusal.1044s00001	
Dusal.1044s00002	
Dusal.1044s00003	
Dusal.1044s00004	
Dusal.1044s00005	Protein kinase superfamily protein
Dusal.1044s00006	
Dusal.1044s00007	
Dusal.1045s00001	RING/FYVE/PHD zinc finger superfamily protein
Dusal.1045s00001	RING/FYVE/PHD zinc finger superfamily protein
Dusal.1045s00002	RING/FYVE/PHD zinc finger superfamily protein
Dusal.1045s00003	
Dusal.1046s00001	ARM repeat protein interacting with  ABF2
Dusal.1047s00001	
Dusal.1047s00002	
Dusal.1047s00003	plant uncoupling mitochondrial protein 1
Dusal.1047s00004	
Dusal.1047s00005	Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein
Dusal.1048s00001	
Dusal.1048s00002	RING/U-box superfamily protein
Dusal.1048s00003	photosystem I subunit H-1
Dusal.1048s00004	
Dusal.1049s00001	Putative integral membrane protein conserved region (DUF2404)
Dusal.1049s00002	
Dusal.1049s00002	
Dusal.1050s00001	pyruvate orthophosphate dikinase
Dusal.1050s00002	
Dusal.1050s00003	
Dusal.1051s00001	
Dusal.1051s00002	Ankyrin repeat family protein
Dusal.1051s00003	ankyrin repeat family protein
Dusal.1052s00001	
Dusal.1052s00002	Protein kinase superfamily protein
Dusal.1052s00003	
Dusal.1052s00004	
Dusal.1052s00004	
Dusal.1053s00001	diacylglycerol acyltransferase family
Dusal.1053s00002	SU(VAR)3-9 homolog 4
Dusal.1053s00003	SU(VAR)3-9 homolog 6
Dusal.1053s00004	
Dusal.1054s00001	FK506 BINDING PROTEIN 53
Dusal.1054s00002	
Dusal.1054s00003	
Dusal.1055s00001	Acyl transferase/acyl hydrolase/lysophospholipase superfamily protein
Dusal.1055s00002	Zinc finger C-x8-C-x5-C-x3-H type family protein
Dusal.1056s00001	
Dusal.1056s00002	BTB/POZ domain-containing protein
Dusal.1056s00003	
Dusal.1057s00001	
Dusal.1057s00002	Nuclear transport factor 2 (NTF2) family protein
Dusal.1057s00002	Nuclear transport factor 2 (NTF2) family protein
Dusal.1057s00003	
Dusal.1057s00004	ubiquitin-specific protease 25
Dusal.1057s00005	
Dusal.1058s00001	
Dusal.1058s00002	
Dusal.1058s00003	ALA-interacting subunit 1
Dusal.1059s00001	
Dusal.1059s00002	Protein of unknown function (DUF2930)
Dusal.1059s00003	Proteasome component (PCI) domain protein
Dusal.1059s00004	
Dusal.1060s00001	peroxisomal ABC transporter 1
Dusal.1060s00002	
Dusal.1060s00003	
Dusal.1060s00004	
Dusal.1061s00001	calcium-dependent protein kinase 20
Dusal.1061s00002	calcium-dependent protein kinase 27
Dusal.1061s00003	
Dusal.1061s00004	Polyketide synthase, enoylreductase family protein
Dusal.1062s00001	
Dusal.1062s00001	
Dusal.1062s00002	
Dusal.1062s00002	
Dusal.1063s00001	
Dusal.1063s00002	
Dusal.1063s00003	
Dusal.1063s00004	cytochrome P450, family 97, subfamily A, polypeptide 3
Dusal.1064s00001	Nucleic acid-binding, OB-fold-like protein
Dusal.1064s00002	
Dusal.1064s00003	
Dusal.1064s00004	
Dusal.1064s00005	DNA-binding bromodomain-containing protein
Dusal.1064s00006	NAD(P)-binding Rossmann-fold superfamily protein
Dusal.1065s00001	
Dusal.1065s00002	cyclophilin 20-2
Dusal.1065s00003	cyclophilin 20-2
Dusal.1066s00001	D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein
Dusal.1066s00002	D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein
Dusal.1066s00003	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Dusal.1067s00001	
Dusal.1067s00002	
Dusal.1067s00003	
Dusal.1067s00004	Leucine-rich repeat (LRR) family protein
Dusal.1067s00005	Histone superfamily protein
Dusal.1067s00006	Histone superfamily protein
Dusal.1068s00001	
Dusal.1068s00002	
Dusal.1068s00003	
Dusal.1068s00003	
Dusal.1068s00003	
Dusal.1068s00004	
Dusal.1069s00001	transducin family protein / WD-40 repeat family protein
Dusal.1069s00002	alpha/beta-Hydrolases superfamily protein
Dusal.1070s00001	
Dusal.1070s00002	
Dusal.1071s00001	
Dusal.1071s00002	Metal-dependent phosphohydrolase
Dusal.1071s00003	Ribose 5-phosphate isomerase, type A protein
Dusal.1072s00001	
Dusal.1072s00002	
Dusal.1072s00002	
Dusal.1072s00003	
Dusal.1072s00004	
Dusal.1072s00005	
Dusal.1073s00001	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Dusal.1073s00002	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Dusal.1073s00003	pyridoxin (pyrodoxamine) 5\'-phosphate oxidase
Dusal.1073s00004	pyridoxin (pyrodoxamine) 5\'-phosphate oxidase
Dusal.1074s00001	
Dusal.1074s00002	
Dusal.1075s00001	Prolyl oligopeptidase family protein
Dusal.1075s00002	
Dusal.1075s00003	Prolyl oligopeptidase family protein
Dusal.1075s00003	Prolyl oligopeptidase family protein
Dusal.1075s00004	
Dusal.1075s00005	
Dusal.1076s00001	
Dusal.1076s00002	ammonium transporter 1;4
Dusal.1076s00003	
Dusal.1077s00001	purple acid phosphatase 3
Dusal.1077s00002	ADP/ATP carrier 3
Dusal.1077s00002	ADP/ATP carrier 3
Dusal.1077s00002	ADP/ATP carrier 3
Dusal.1077s00002	ADP/ATP carrier 2
Dusal.1077s00003	
Dusal.1077s00004	
Dusal.1077s00005	phosphate transporter 2;1
Dusal.1078s00001	
Dusal.1078s00002	
Dusal.1078s00003	cytidine/deoxycytidylate deaminase family protein
Dusal.1078s00004	
Dusal.1078s00005	
Dusal.1079s00001	Histone superfamily protein
Dusal.1079s00002	Histone superfamily protein
Dusal.1079s00003	calmodulin 5
Dusal.1079s00004	winged-helix DNA-binding transcription factor family protein
Dusal.1080s00001	
Dusal.1080s00002	
Dusal.1080s00003	
Dusal.1081s00001	
Dusal.1081s00002	
Dusal.1081s00003	
Dusal.1081s00004	
Dusal.1081s00005	ribonuclease II family protein
Dusal.1081s00005	ribonuclease II family protein
Dusal.1081s00005	ribonuclease II family protein
Dusal.1081s00005	ribonuclease II family protein
Dusal.1081s00005	ribonuclease II family protein
Dusal.1081s00005	ribonuclease II family protein
Dusal.1081s00005	ribonuclease II family protein
Dusal.1081s00005	ribonuclease II family protein
Dusal.1081s00005	ribonuclease II family protein
Dusal.1082s00001	
Dusal.1082s00002	
Dusal.1082s00003	NADH-ubiquinone oxidoreductase 20 kDa subunit, mitochondrial
Dusal.1082s00004	
Dusal.1082s00005	
Dusal.1083s00001	
Dusal.1083s00002	
Dusal.1083s00002	
Dusal.1083s00003	
Dusal.1083s00004	XB3 ortholog 2 in Arabidopsis thaliana
Dusal.1084s00001	
Dusal.1084s00002	
Dusal.1085s00001	
Dusal.1085s00002	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase family protein
Dusal.1085s00003	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase family protein
Dusal.1085s00004	
Dusal.1086s00001	
Dusal.1086s00002	calcium exchanger 7
Dusal.1086s00003	cation exchanger 11
Dusal.1086s00003	cation exchanger 11
Dusal.1086s00004	
Dusal.1086s00005	
Dusal.1087s00001	AMP-dependent synthetase and ligase family protein
Dusal.1087s00002	inositol 1,3,4-trisphosphate 5/6-kinase 4
Dusal.1087s00003	
Dusal.1087s00004	
Dusal.1088s00001	
Dusal.1088s00002	
Dusal.1088s00003	
Dusal.1088s00004	
Dusal.1088s00005	
Dusal.1089s00001	
Dusal.1089s00001	
Dusal.1090s00001	Translation initiation factor 2, small GTP-binding protein
Dusal.1090s00001	Translation initiation factor 2, small GTP-binding protein
Dusal.1090s00002	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Dusal.1090s00002	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Dusal.1091s00001	
Dusal.1091s00002	
Dusal.1091s00003	
Dusal.1092s00001	
Dusal.1092s00002	
Dusal.1092s00003	isoamylase 3
Dusal.1092s00004	
Dusal.1093s00001	methionine aminopeptidase 1D
Dusal.1093s00002	high-affinity nickel-transport family protein
Dusal.1093s00003	
Dusal.1094s00001	
Dusal.1094s00001	
Dusal.1094s00002	
Dusal.1094s00003	
Dusal.1094s00004	
Dusal.1094s00005	
Dusal.1095s00001	P-glycoprotein 21
Dusal.1095s00002	ribosomal protein S12B
Dusal.1096s00001	
Dusal.1096s00002	thiazole biosynthetic enzyme, chloroplast (ARA6) (THI1) (THI4)
Dusal.1097s00001	
Dusal.1097s00002	
Dusal.1097s00003	Pex2/Pex12 N-terminal domain-containing protein / zinc finger (C3HC4-type RING finger) family protein
Dusal.1097s00003	Pex2/Pex12 N-terminal domain-containing protein / zinc finger (C3HC4-type RING finger) family protein
Dusal.1097s00003	Pex2/Pex12 N-terminal domain-containing protein / zinc finger (C3HC4-type RING finger) family protein
Dusal.1097s00004	Pex2/Pex12 N-terminal domain-containing protein / zinc finger (C3HC4-type RING finger) family protein
Dusal.1098s00001	polyribonucleotide nucleotidyltransferase, putative
Dusal.1098s00002	
Dusal.1098s00003	calmodulin 4
Dusal.1098s00004	Plastid-lipid associated protein PAP / fibrillin family protein
Dusal.1099s00001	Protein kinase superfamily protein
Dusal.1099s00002	CRINKLY4 related 2
Dusal.1099s00003	ACT-like protein tyrosine kinase family protein
Dusal.1099s00004	
Dusal.1100s00001	poly(A) polymerase 1
Dusal.1100s00002	
Dusal.1101s00001	
Dusal.1101s00001	
Dusal.1102s00001	
Dusal.1102s00002	
Dusal.1103s00001	Mov34/MPN/PAD-1 family protein
Dusal.1103s00001	Mov34/MPN/PAD-1 family protein
Dusal.1103s00002	malonyl-CoA decarboxylase family protein
Dusal.1103s00003	
Dusal.1104s00001	
Dusal.1104s00002	
Dusal.1104s00003	
Dusal.1104s00004	
Dusal.1104s00005	dihydrodipicolinate synthase
Dusal.1104s00006	
Dusal.1105s00001	gamma response gene 1
Dusal.1105s00002	
Dusal.1105s00002	
Dusal.1105s00003	
Dusal.1105s00004	
Dusal.1105s00005	SMAD/FHA domain-containing protein
Dusal.1105s00006	
Dusal.1106s00001	Coatomer, alpha subunit
Dusal.1106s00002	Coatomer, alpha subunit
Dusal.1106s00003	Coatomer, alpha subunit
Dusal.1106s00004	Oligosaccharyltransferase complex/magnesium transporter family protein
Dusal.1107s00001	
Dusal.1107s00002	non-intrinsic ABC protein 6
Dusal.1107s00003	
Dusal.1107s00003	
Dusal.1107s00004	
Dusal.1107s00005	
Dusal.1108s00001	Ribosomal protein S5 domain 2-like superfamily protein
Dusal.1108s00002	
Dusal.1108s00003	dicer-like 3
Dusal.1108s00004	
Dusal.1108s00005	FAD-dependent oxidoreductase family protein
Dusal.1109s00001	
Dusal.1109s00002	
Dusal.1110s00001	
Dusal.1110s00002	Ribosomal RNA adenine dimethylase family protein
Dusal.1110s00003	membrane-associated progesterone binding protein 2
Dusal.1110s00004	
Dusal.1110s00005	nuclear DEIH-boxhelicase
Dusal.1111s00001	
Dusal.1111s00002	thioredoxin family protein
Dusal.1111s00003	TBP-associated factor 5
Dusal.1111s00003	TBP-associated factor 5
Dusal.1112s00001	Seven transmembrane MLO family protein
Dusal.1112s00002	Calcium-binding EF hand family protein
Dusal.1113s00001	
Dusal.1113s00002	
Dusal.1113s00003	Lactate/malate dehydrogenase family protein
Dusal.1113s00004	
Dusal.1114s00001	SPX domain gene 2
Dusal.1114s00002	
Dusal.1114s00003	
Dusal.1115s00001	Transducin/WD40 repeat-like superfamily protein
Dusal.1115s00002	
Dusal.1116s00001	membrane-anchored ubiquitin-fold protein 1 precursor
Dusal.1116s00002	DNAJ heat shock N-terminal domain-containing protein
Dusal.1116s00003	
Dusal.1118s00001	
Dusal.1118s00002	
Dusal.1119s00001	Protein phosphatase 2C family protein
Dusal.1119s00002	RING/U-box superfamily protein
Dusal.1119s00003	
Dusal.1119s00004	
Dusal.1119s00005	
Dusal.1119s00006	RNA-processing, Lsm domain
Dusal.1120s00001	
Dusal.1120s00001	
