proteinId	gotermId	goName	gotermType	goAcc
9902	6602	serine-type signal peptidase activity	molecular_function	GO:0008991
9902	5915	plasminogen activator activity	molecular_function	GO:0008243
9902	5812	pancreatic elastase activity	molecular_function	GO:0008132
9902	2700	subtilase activity	molecular_function	GO:0004289
9903	4641	ATP-dependent proteolysis	biological_process	GO:0006510
9903	2614	ATP-dependent peptidase activity	molecular_function	GO:0004176
9905	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
9905	3736	ATP binding	molecular_function	GO:0005524
9905	2175	nucleic acid binding	molecular_function	GO:0003676
9906	3736	ATP binding	molecular_function	GO:0005524
9906	2792	helicase activity	molecular_function	GO:0004386
9906	2175	nucleic acid binding	molecular_function	GO:0003676
9906	10013	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	molecular_function	GO:0016818
9911	3724	calcium ion binding	molecular_function	GO:0005509
9911	21296	metal ion transmembrane transporter activity	molecular_function	GO:0046873
9911	12906	metal ion transport	biological_process	GO:0030001
9911	9320	membrane	cellular_component	GO:0016020
9912	21296	metal ion transmembrane transporter activity	molecular_function	GO:0046873
9912	12906	metal ion transport	biological_process	GO:0030001
9912	9320	membrane	cellular_component	GO:0016020
9915	13063	pyridoxal phosphate binding	molecular_function	GO:0030170
9915	9967	transferase activity, transferring nitrogenous groups	molecular_function	GO:0016769
9915	6667	biosynthetic process	biological_process	GO:0009058
9915	2465	alanine transaminase activity	molecular_function	GO:0004021
9917	22159	cholestenol delta-isomerase activity	molecular_function	GO:0047750
9917	9418	sterol metabolic process	biological_process	GO:0016125
9917	9321	integral to membrane	cellular_component	GO:0016021
9917	3972	endoplasmic reticulum	cellular_component	GO:0005783
9928	15148	regulation of Rab GTPase activity	biological_process	GO:0032313
9928	3827	intracellular	cellular_component	GO:0005622
9928	3433	Rab GTPase activator activity	molecular_function	GO:0005097
9930	5939	zinc ion binding	molecular_function	GO:0008270
9931	9321	integral to membrane	cellular_component	GO:0016021
9946	4143	carbohydrate metabolic process	biological_process	GO:0005975
9946	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
9947	900	sialate O-acetylesterase activity	molecular_function	GO:0001681
9956	5939	zinc ion binding	molecular_function	GO:0008270
9956	2175	nucleic acid binding	molecular_function	GO:0003676
9966	3736	ATP binding	molecular_function	GO:0005524
9966	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
9966	3052	protein kinase CK2 activity	molecular_function	GO:0004682
9970	5939	zinc ion binding	molecular_function	GO:0008270
9970	2176	DNA binding	molecular_function	GO:0003677
9971	13020	COPI vesicle coat	cellular_component	GO:0030126
9971	6212	protein transporter activity	molecular_function	GO:0008565
9971	4998	retrograde vesicle-mediated transport, Golgi to ER	biological_process	GO:0006890
9971	4595	protein complex assembly	biological_process	GO:0006461
9971	3727	protein binding	molecular_function	GO:0005515
9971	3530	structural molecule activity	molecular_function	GO:0005198
9972	13020	COPI vesicle coat	cellular_component	GO:0030126
9972	6212	protein transporter activity	molecular_function	GO:0008565
9972	4998	retrograde vesicle-mediated transport, Golgi to ER	biological_process	GO:0006890
9972	4595	protein complex assembly	biological_process	GO:0006461
9972	3727	protein binding	molecular_function	GO:0005515
9972	3530	structural molecule activity	molecular_function	GO:0005198
9973	4499	transcription	biological_process	GO:0006350
9973	3838	nucleus	cellular_component	GO:0005634
9973	2356	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
9973	2176	DNA binding	molecular_function	GO:0003677
9974	4499	transcription	biological_process	GO:0006350
9974	3838	nucleus	cellular_component	GO:0005634
9974	2356	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
9974	2176	DNA binding	molecular_function	GO:0003677
9975	4499	transcription	biological_process	GO:0006350
9975	3838	nucleus	cellular_component	GO:0005634
9975	2356	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
9975	2176	DNA binding	molecular_function	GO:0003677
9976	9320	membrane	cellular_component	GO:0016020
9976	4928	ion transport	biological_process	GO:0006811
9976	3547	ion channel activity	molecular_function	GO:0005216
9977	5939	zinc ion binding	molecular_function	GO:0008270
9977	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
9977	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
9977	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
9977	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
9977	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
9980	3838	nucleus	cellular_component	GO:0005634
9981	4602	protein amino acid phosphorylation	biological_process	GO:0006468
9981	3736	ATP binding	molecular_function	GO:0005524
9981	3043	protein kinase activity	molecular_function	GO:0004672
9981	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
9981	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
9994	23919	FAD binding	molecular_function	GO:0050660
9994	9710	oxidoreductase activity	molecular_function	GO:0016491
9994	2290	catalytic activity	molecular_function	GO:0003824
10000	21106	response to antibiotic	biological_process	GO:0046677
10000	9321	integral to membrane	cellular_component	GO:0016021
10000	9211	tetracycline transport	biological_process	GO:0015904
10000	8851	tetracycline:hydrogen antiporter activity	molecular_function	GO:0015520
10011	4927	transport	biological_process	GO:0006810
10011	3935	mitochondrial inner membrane	cellular_component	GO:0005743
10011	3708	binding	molecular_function	GO:0005488
10014	10190	myosin phosphatase complex	cellular_component	GO:0017023
10014	10187	myosin phosphatase regulator activity	molecular_function	GO:0017020
10014	10186	myosin phosphatase activity	molecular_function	GO:0017018
10014	6240	calcium-dependent protein serine/threonine phosphatase regulator activity	molecular_function	GO:0008597
10014	6080	CTD phosphatase activity	molecular_function	GO:0008420
10014	4132	magnesium-dependent protein serine/threonine phosphatase complex	cellular_component	GO:0005963
10014	3090	magnesium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004724
10014	3089	calcium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004723
10014	3087	phosphoprotein phosphatase activity	molecular_function	GO:0004721
10020	4556	translation	biological_process	GO:0006412
10020	4025	ribosome	cellular_component	GO:0005840
10020	3827	intracellular	cellular_component	GO:0005622
10020	2227	structural constituent of ribosome	molecular_function	GO:0003735
10020	9241	small ribosomal subunit	cellular_component	GO:0015935
10021	23921	coenzyme binding	molecular_function	GO:0050662
10021	9710	oxidoreductase activity	molecular_function	GO:0016491
10021	4283	electron transport	biological_process	GO:0006118
10021	2408	NAD(P)H dehydrogenase (quinone) activity	molecular_function	GO:0003955
10022	4143	carbohydrate metabolic process	biological_process	GO:0005975
10022	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
10022	6429	cellulase activity	molecular_function	GO:0008810
10024	2290	catalytic activity	molecular_function	GO:0003824
10025	4598	protein modification process	biological_process	GO:0006464
10025	3085	protein-L-isoaspartate (D-aspartate) O-methyltransferase activity	molecular_function	GO:0004719
10026	4598	protein modification process	biological_process	GO:0006464
10026	3085	protein-L-isoaspartate (D-aspartate) O-methyltransferase activity	molecular_function	GO:0004719
10028	6276	carbohydrate transport	biological_process	GO:0008643
10031	9971	phosphotransferase activity, alcohol group as acceptor	molecular_function	GO:0016773
10033	9320	membrane	cellular_component	GO:0016020
10034	9321	integral to membrane	cellular_component	GO:0016021
10034	4927	transport	biological_process	GO:0006810
10034	3736	ATP binding	molecular_function	GO:0005524
10034	3697	ATP:ADP antiporter activity	molecular_function	GO:0005471
10048	9681	myosin complex	cellular_component	GO:0016459
10048	3736	ATP binding	molecular_function	GO:0005524
10048	2241	motor activity	molecular_function	GO:0003774
10050	9710	oxidoreductase activity	molecular_function	GO:0016491
10050	5830	metabolic process	biological_process	GO:0008152
10052	5830	metabolic process	biological_process	GO:0008152
10053	24783	iron-sulfur cluster binding	molecular_function	GO:0051536
10053	9710	oxidoreductase activity	molecular_function	GO:0016491
10056	9530	general RNA polymerase II transcription factor activity	molecular_function	GO:0016251
10056	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
10056	4440	DNA repair	biological_process	GO:0006281
10056	433	core TFIIH complex	cellular_component	GO:0000439
10057	9530	general RNA polymerase II transcription factor activity	molecular_function	GO:0016251
10057	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
10057	4440	DNA repair	biological_process	GO:0006281
10057	433	core TFIIH complex	cellular_component	GO:0000439
10059	9710	oxidoreductase activity	molecular_function	GO:0016491
10059	4283	electron transport	biological_process	GO:0006118
10062	2290	catalytic activity	molecular_function	GO:0003824
10062	17966	arginine biosynthetic process via ornithine	biological_process	GO:0042450
10062	2498	argininosuccinate lyase activity	molecular_function	GO:0004056
10063	2290	catalytic activity	molecular_function	GO:0003824
10063	17966	arginine biosynthetic process via ornithine	biological_process	GO:0042450
10063	2498	argininosuccinate lyase activity	molecular_function	GO:0004056
10064	3530	structural molecule activity	molecular_function	GO:0005198
10065	4994	intracellular protein transport	biological_process	GO:0006886
10065	3930	cytoplasm	cellular_component	GO:0005737
10068	9444	nickel ion binding	molecular_function	GO:0016151
10068	4924	nitrogen compound metabolic process	biological_process	GO:0006807
10077	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
10077	4024	proteasome core complex	cellular_component	GO:0005839
10077	2706	threonine endopeptidase activity	molecular_function	GO:0004298
10079	10082	ATPase activity	molecular_function	GO:0016887
10079	3736	ATP binding	molecular_function	GO:0005524
10079	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
10079	162	nucleotide binding	molecular_function	GO:0000166
10079	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
10079	9321	integral to membrane	cellular_component	GO:0016021
10079	4927	transport	biological_process	GO:0006810
10079	6209	xenobiotic-transporting ATPase activity	molecular_function	GO:0008559
10080	4598	protein modification process	biological_process	GO:0006464
10084	4676	glycine catabolic process	biological_process	GO:0006546
10084	4130	glycine cleavage complex	cellular_component	GO:0005960
10085	6661	pentose-phosphate shunt, non-oxidative branch	biological_process	GO:0009052
10085	3117	ribose-5-phosphate isomerase activity	molecular_function	GO:0004751
10086	6661	pentose-phosphate shunt, non-oxidative branch	biological_process	GO:0009052
10086	3117	ribose-5-phosphate isomerase activity	molecular_function	GO:0004751
10090	5939	zinc ion binding	molecular_function	GO:0008270
10090	3708	binding	molecular_function	GO:0005488
10092	4639	proteolysis	biological_process	GO:0006508
10092	2682	serine-type endopeptidase activity	molecular_function	GO:0004252
10092	2290	catalytic activity	molecular_function	GO:0003824
10092	10004	proprotein convertase activity	molecular_function	GO:0016808
10092	6602	serine-type signal peptidase activity	molecular_function	GO:0008991
10092	5915	plasminogen activator activity	molecular_function	GO:0008243
10092	5812	pancreatic elastase activity	molecular_function	GO:0008132
10092	2700	subtilase activity	molecular_function	GO:0004289
10093	5967	isoprenoid biosynthetic process	biological_process	GO:0008299
10093	2819	hydroxymethylglutaryl-CoA synthase activity	molecular_function	GO:0004421
10093	5830	metabolic process	biological_process	GO:0008152
10093	2290	catalytic activity	molecular_function	GO:0003824
10098	3737	GTP binding	molecular_function	GO:0005525
10098	2378	GTPase activity	molecular_function	GO:0003924
10098	24058	hydrolase activity, acting on acid anhydrides, acting on GTP, involved in cellular and subcellular movement	molecular_function	GO:0050800
10099	4567	glutamyl-tRNA aminoacylation	biological_process	GO:0006424
10099	4556	translation	biological_process	GO:0006412
10099	3930	cytoplasm	cellular_component	GO:0005737
10099	3736	ATP binding	molecular_function	GO:0005524
10099	3172	aminoacyl-tRNA ligase activity	molecular_function	GO:0004812
10099	162	nucleotide binding	molecular_function	GO:0000166
10099	4561	tRNA aminoacylation for protein translation	biological_process	GO:0006418
10099	3178	glutamate-tRNA ligase activity	molecular_function	GO:0004818
10099	6929	glutamate-tRNA ligase complex	cellular_component	GO:0009332
10100	2290	catalytic activity	molecular_function	GO:0003824
10103	9320	membrane	cellular_component	GO:0016020
10105	2312	2-acylglycerol O-acyltransferase activity	molecular_function	GO:0003846
10106	2312	2-acylglycerol O-acyltransferase activity	molecular_function	GO:0003846
10108	3727	protein binding	molecular_function	GO:0005515
10109	24495	regulation of protein metabolic process	biological_process	GO:0051246
10109	19152	post-translational protein modification	biological_process	GO:0043687
10109	12037	small conjugating protein ligase activity	molecular_function	GO:0019787
10110	5112	microtubule-based process	biological_process	GO:0007017
10110	4051	microtubule associated complex	cellular_component	GO:0005875
10110	2244	microtubule motor activity	molecular_function	GO:0003777
10114	15148	regulation of Rab GTPase activity	biological_process	GO:0032313
10114	3827	intracellular	cellular_component	GO:0005622
10114	3433	Rab GTPase activator activity	molecular_function	GO:0005097
10115	4591	protein folding	biological_process	GO:0006457
10115	17567	cyclophilin-type peptidyl-prolyl cis-trans isomerase activity	molecular_function	GO:0042027
10115	12948	FK506-sensitive peptidyl-prolyl cis-trans isomerase	molecular_function	GO:0030051
10115	2975	cyclophilin	molecular_function	GO:0004600
10115	2233	peptidyl-prolyl cis-trans isomerase activity	molecular_function	GO:0003755
10119	4598	protein modification process	biological_process	GO:0006464
10121	21551	protein-disulfide reductase activity	molecular_function	GO:0047134
10126	4556	translation	biological_process	GO:0006412
10126	4025	ribosome	cellular_component	GO:0005840
10126	3827	intracellular	cellular_component	GO:0005622
10126	2227	structural constituent of ribosome	molecular_function	GO:0003735
10127	5830	metabolic process	biological_process	GO:0008152
10127	5765	N-acetyltransferase activity	molecular_function	GO:0008080
10127	2802	histone acetyltransferase activity	molecular_function	GO:0004402
10131	8400	protein transport	biological_process	GO:0015031
10131	5344	small GTPase mediated signal transduction	biological_process	GO:0007264
10131	3737	GTP binding	molecular_function	GO:0005525
10131	4994	intracellular protein transport	biological_process	GO:0006886
10131	3827	intracellular	cellular_component	GO:0005622
10131	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
10131	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
10131	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
10131	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
10131	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
10132	13148	lipid glycosylation	biological_process	GO:0030259
10132	13135	carbohydrate binding	molecular_function	GO:0030246
10132	9957	transferase activity, transferring hexosyl groups	molecular_function	GO:0016758
10132	4143	carbohydrate metabolic process	biological_process	GO:0005975
10132	2954	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase activity	molecular_function	GO:0004577
10134	3708	binding	molecular_function	GO:0005488
10135	3708	binding	molecular_function	GO:0005488
10137	4602	protein amino acid phosphorylation	biological_process	GO:0006468
10137	3736	ATP binding	molecular_function	GO:0005524
10137	3043	protein kinase activity	molecular_function	GO:0004672
10139	5939	zinc ion binding	molecular_function	GO:0008270
10140	9320	membrane	cellular_component	GO:0016020
10140	6276	carbohydrate transport	biological_process	GO:0008643
10140	3642	sugar:hydrogen symporter activity	molecular_function	GO:0005351
10140	9321	integral to membrane	cellular_component	GO:0016021
10140	4927	transport	biological_process	GO:0006810
10140	3546	transporter activity	molecular_function	GO:0005215
10142	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
10142	2657	ubiquitin thiolesterase activity	molecular_function	GO:0004221
10144	22042	agmatine deiminase activity	molecular_function	GO:0047632
10146	9971	phosphotransferase activity, alcohol group as acceptor	molecular_function	GO:0016773
10146	2826	1-phosphatidylinositol 4-kinase activity	molecular_function	GO:0004430
10149	4602	protein amino acid phosphorylation	biological_process	GO:0006468
10149	3736	ATP binding	molecular_function	GO:0005524
10149	3043	protein kinase activity	molecular_function	GO:0004672
10149	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
10149	3073	MAP kinase activity	molecular_function	GO:0004707
10151	5113	microtubule-based movement	biological_process	GO:0007018
10151	4051	microtubule associated complex	cellular_component	GO:0005875
10151	3736	ATP binding	molecular_function	GO:0005524
10151	2244	microtubule motor activity	molecular_function	GO:0003777
10152	2832	inositol or phosphatidylinositol phosphatase activity	molecular_function	GO:0004437
10153	5344	small GTPase mediated signal transduction	biological_process	GO:0007264
10153	3737	GTP binding	molecular_function	GO:0005525
10153	5250	signal transduction	biological_process	GO:0007165
10153	5019	nucleocytoplasmic transport	biological_process	GO:0006913
10153	4994	intracellular protein transport	biological_process	GO:0006886
10153	3727	protein binding	molecular_function	GO:0005515
10153	2378	GTPase activity	molecular_function	GO:0003924
10153	3827	intracellular	cellular_component	GO:0005622
10153	8400	protein transport	biological_process	GO:0015031
10157	4591	protein folding	biological_process	GO:0006457
10157	3727	protein binding	molecular_function	GO:0005515
10158	9320	membrane	cellular_component	GO:0016020
10158	4639	proteolysis	biological_process	GO:0006508
10158	2658	metalloendopeptidase activity	molecular_function	GO:0004222
10159	4602	protein amino acid phosphorylation	biological_process	GO:0006468
10159	3736	ATP binding	molecular_function	GO:0005524
10159	3043	protein kinase activity	molecular_function	GO:0004672
10161	9701	negative regulation of transcription	biological_process	GO:0016481
10161	3838	nucleus	cellular_component	GO:0005634
10164	4676	glycine catabolic process	biological_process	GO:0006546
10164	3930	cytoplasm	cellular_component	GO:0005737
10164	2489	aminomethyltransferase activity	molecular_function	GO:0004047
10164	2780	glycine cleavage system	molecular_function	GO:0004374
10165	4561	tRNA aminoacylation for protein translation	biological_process	GO:0006418
10165	3736	ATP binding	molecular_function	GO:0005524
10165	3172	aminoacyl-tRNA ligase activity	molecular_function	GO:0004812
10165	4567	glutamyl-tRNA aminoacylation	biological_process	GO:0006424
10165	4556	translation	biological_process	GO:0006412
10165	3930	cytoplasm	cellular_component	GO:0005737
10165	162	nucleotide binding	molecular_function	GO:0000166
10165	3178	glutamate-tRNA ligase activity	molecular_function	GO:0004818
10165	6929	glutamate-tRNA ligase complex	cellular_component	GO:0009332
10166	3708	binding	molecular_function	GO:0005488
10169	9964	transferase activity, transferring alkyl or aryl (other than methyl) groups	molecular_function	GO:0016765
10169	2332	3-phosphoshikimate 1-carboxyvinyltransferase activity	molecular_function	GO:0003866
10169	2290	catalytic activity	molecular_function	GO:0003824
10170	9964	transferase activity, transferring alkyl or aryl (other than methyl) groups	molecular_function	GO:0016765
10170	2332	3-phosphoshikimate 1-carboxyvinyltransferase activity	molecular_function	GO:0003866
10170	2290	catalytic activity	molecular_function	GO:0003824
10172	5830	metabolic process	biological_process	GO:0008152
10172	5765	N-acetyltransferase activity	molecular_function	GO:0008080
10172	2972	peptide alpha-N-acetyltransferase activity	molecular_function	GO:0004596
10174	4402	CTP biosynthetic process	biological_process	GO:0006241
10174	4389	UTP biosynthetic process	biological_process	GO:0006228
10174	4345	GTP biosynthetic process	biological_process	GO:0006183
10174	3736	ATP binding	molecular_function	GO:0005524
10174	2930	nucleoside diphosphate kinase activity	molecular_function	GO:0004550
10176	9320	membrane	cellular_component	GO:0016020
10176	8976	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	molecular_function	GO:0015662
10176	4927	transport	biological_process	GO:0006810
10176	3736	ATP binding	molecular_function	GO:0005524
10176	9321	integral to membrane	cellular_component	GO:0016021
10176	9220	phospholipid transport	biological_process	GO:0015914
10176	2456	phospholipid-translocating ATPase activity	molecular_function	GO:0004012
10176	281	magnesium ion binding	molecular_function	GO:0000287
10176	10015	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	molecular_function	GO:0016820
10177	5830	metabolic process	biological_process	GO:0008152
10177	2290	catalytic activity	molecular_function	GO:0003824
10178	3708	binding	molecular_function	GO:0005488
10180	2175	nucleic acid binding	molecular_function	GO:0003676
10182	23919	FAD binding	molecular_function	GO:0050660
10182	9710	oxidoreductase activity	molecular_function	GO:0016491
10182	19912	cell redox homeostasis	biological_process	GO:0045454
10182	3930	cytoplasm	cellular_component	GO:0005737
10182	2586	dihydrolipoyl dehydrogenase activity	molecular_function	GO:0004148
10183	3737	GTP binding	molecular_function	GO:0005525
10183	2378	GTPase activity	molecular_function	GO:0003924
10183	4558	translational elongation	biological_process	GO:0006414
10183	3827	intracellular	cellular_component	GO:0005622
10183	2229	translation elongation factor activity	molecular_function	GO:0003746
10183	24058	hydrolase activity, acting on acid anhydrides, acting on GTP, involved in cellular and subcellular movement	molecular_function	GO:0050800
10184	6988	folic acid and derivative biosynthetic process	biological_process	GO:0009396
10184	3736	ATP binding	molecular_function	GO:0005524
10184	2733	tetrahydrofolylpolyglutamate synthase activity	molecular_function	GO:0004326
10184	10069	ligase activity	molecular_function	GO:0016874
10184	6667	biosynthetic process	biological_process	GO:0009058
10186	2176	DNA binding	molecular_function	GO:0003677
10188	5939	zinc ion binding	molecular_function	GO:0008270
10188	3827	intracellular	cellular_component	GO:0005622
10188	2175	nucleic acid binding	molecular_function	GO:0003676
10189	2216	RNA binding	molecular_function	GO:0003723
10189	7550	pseudouridine synthase activity	molecular_function	GO:0009982
10189	754	pseudouridine synthesis	biological_process	GO:0001522
10189	17818	beta-amyrin synthase activity	molecular_function	GO:0042300
10189	17817	lupeol synthase activity	molecular_function	GO:0042299
10190	3727	protein binding	molecular_function	GO:0005515
10191	9710	oxidoreductase activity	molecular_function	GO:0016491
10191	4283	electron transport	biological_process	GO:0006118
10202	5939	zinc ion binding	molecular_function	GO:0008270
10202	2175	nucleic acid binding	molecular_function	GO:0003676
10202	3827	intracellular	cellular_component	GO:0005622
10203	5830	metabolic process	biological_process	GO:0008152
10203	2290	catalytic activity	molecular_function	GO:0003824
10203	19226	aryl-CoA synthetase (ADP-forming) activity	molecular_function	GO:0043762
10203	19223	branched-chain acyl-CoA synthetase (ADP-forming) activity	molecular_function	GO:0043759
10203	11151	2,4-dichlorobenzoate-CoA ligase activity	molecular_function	GO:0018857
10203	11150	benzoyl acetate-CoA ligase activity	molecular_function	GO:0018856
10203	11149	2-oxo-delta3-4,5,5-trimethylcyclopentenylacetyl-CoA synthetase activity	molecular_function	GO:0018855
10203	11148	3-isopropenyl-6-oxoheptanoyl-CoA synthetase activity	molecular_function	GO:0018854
10203	11147	perillyl-CoA synthetase activity	molecular_function	GO:0018853
10203	8961	fatty-acid ligase activity	molecular_function	GO:0015645
10203	3135	succinate-CoA ligase activity	molecular_function	GO:0004774
10203	2444	acyl-CoA ligase activity	molecular_function	GO:0003996
10204	5830	metabolic process	biological_process	GO:0008152
10204	2290	catalytic activity	molecular_function	GO:0003824
10204	19226	aryl-CoA synthetase (ADP-forming) activity	molecular_function	GO:0043762
10204	19223	branched-chain acyl-CoA synthetase (ADP-forming) activity	molecular_function	GO:0043759
10204	11151	2,4-dichlorobenzoate-CoA ligase activity	molecular_function	GO:0018857
10204	11150	benzoyl acetate-CoA ligase activity	molecular_function	GO:0018856
10204	11149	2-oxo-delta3-4,5,5-trimethylcyclopentenylacetyl-CoA synthetase activity	molecular_function	GO:0018855
10204	11148	3-isopropenyl-6-oxoheptanoyl-CoA synthetase activity	molecular_function	GO:0018854
10204	11147	perillyl-CoA synthetase activity	molecular_function	GO:0018853
10204	8961	fatty-acid ligase activity	molecular_function	GO:0015645
10204	3135	succinate-CoA ligase activity	molecular_function	GO:0004774
10204	2444	acyl-CoA ligase activity	molecular_function	GO:0003996
10205	5830	metabolic process	biological_process	GO:0008152
10205	2290	catalytic activity	molecular_function	GO:0003824
10205	19226	aryl-CoA synthetase (ADP-forming) activity	molecular_function	GO:0043762
10205	19223	branched-chain acyl-CoA synthetase (ADP-forming) activity	molecular_function	GO:0043759
10205	11151	2,4-dichlorobenzoate-CoA ligase activity	molecular_function	GO:0018857
10205	11150	benzoyl acetate-CoA ligase activity	molecular_function	GO:0018856
10205	11149	2-oxo-delta3-4,5,5-trimethylcyclopentenylacetyl-CoA synthetase activity	molecular_function	GO:0018855
10205	11148	3-isopropenyl-6-oxoheptanoyl-CoA synthetase activity	molecular_function	GO:0018854
10205	11147	perillyl-CoA synthetase activity	molecular_function	GO:0018853
10205	8961	fatty-acid ligase activity	molecular_function	GO:0015645
10205	3135	succinate-CoA ligase activity	molecular_function	GO:0004774
10205	2444	acyl-CoA ligase activity	molecular_function	GO:0003996
10208	4283	electron transport	biological_process	GO:0006118
10209	4143	carbohydrate metabolic process	biological_process	GO:0005975
10209	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
10209	6429	cellulase activity	molecular_function	GO:0008810
10212	4283	electron transport	biological_process	GO:0006118
10212	3932	mitochondrial envelope	cellular_component	GO:0005740
10212	2567	cytochrome-c oxidase activity	molecular_function	GO:0004129
10225	6721	purine base biosynthetic process	biological_process	GO:0009113
10225	3011	phosphoribosylamine-glycine ligase activity	molecular_function	GO:0004637
10225	5846	methyltransferase activity	molecular_function	GO:0008168
10225	9942	hydroxymethyl-, formyl- and related transferase activity	molecular_function	GO:0016742
10225	6667	biosynthetic process	biological_process	GO:0009058
10225	4351	primede novoprime IMP biosynthetic process	biological_process	GO:0006189
10225	3018	phosphoribosylglycinamide formyltransferase activity	molecular_function	GO:0004644
10225	3736	ATP binding	molecular_function	GO:0005524
10225	2290	catalytic activity	molecular_function	GO:0003824
10226	8400	protein transport	biological_process	GO:0015031
10226	6212	protein transporter activity	molecular_function	GO:0008565
10226	3935	mitochondrial inner membrane	cellular_component	GO:0005743
10227	9321	integral to membrane	cellular_component	GO:0016021
10227	9058	citrate transport	biological_process	GO:0015746
10227	8501	citrate transmembrane transporter activity	molecular_function	GO:0015137
10231	5830	metabolic process	biological_process	GO:0008152
10231	2290	catalytic activity	molecular_function	GO:0003824
10231	3162	transketolase activity	molecular_function	GO:0004802
10233	4561	tRNA aminoacylation for protein translation	biological_process	GO:0006418
10233	4556	translation	biological_process	GO:0006412
10233	3930	cytoplasm	cellular_component	GO:0005737
10233	3736	ATP binding	molecular_function	GO:0005524
10233	3172	aminoacyl-tRNA ligase activity	molecular_function	GO:0004812
10233	162	nucleotide binding	molecular_function	GO:0000166
10233	4572	leucyl-tRNA aminoacylation	biological_process	GO:0006429
10233	3183	leucine-tRNA ligase activity	molecular_function	GO:0004823
10234	5905	peptidase activity	molecular_function	GO:0008233
10234	4639	proteolysis	biological_process	GO:0006508
10234	10004	proprotein convertase activity	molecular_function	GO:0016808
10234	6602	serine-type signal peptidase activity	molecular_function	GO:0008991
10234	5915	plasminogen activator activity	molecular_function	GO:0008243
10234	5812	pancreatic elastase activity	molecular_function	GO:0008132
10234	2700	subtilase activity	molecular_function	GO:0004289
10237	4562	alanyl-tRNA aminoacylation	biological_process	GO:0006419
10237	4556	translation	biological_process	GO:0006412
10237	3930	cytoplasm	cellular_component	GO:0005737
10237	3736	ATP binding	molecular_function	GO:0005524
10237	3173	alanine-tRNA ligase activity	molecular_function	GO:0004813
10237	18535	tRNA aminoacylation	biological_process	GO:0043039
10237	10071	ligase activity, forming aminoacyl-tRNA and related compounds	molecular_function	GO:0016876
10238	5344	small GTPase mediated signal transduction	biological_process	GO:0007264
10238	3737	GTP binding	molecular_function	GO:0005525
10238	5250	signal transduction	biological_process	GO:0007165
10238	5019	nucleocytoplasmic transport	biological_process	GO:0006913
10238	4994	intracellular protein transport	biological_process	GO:0006886
10238	3727	protein binding	molecular_function	GO:0005515
10238	2378	GTPase activity	molecular_function	GO:0003924
10238	3827	intracellular	cellular_component	GO:0005622
10238	8400	protein transport	biological_process	GO:0015031
10238	24058	hydrolase activity, acting on acid anhydrides, acting on GTP, involved in cellular and subcellular movement	molecular_function	GO:0050800
10239	9710	oxidoreductase activity	molecular_function	GO:0016491
10239	5830	metabolic process	biological_process	GO:0008152
10240	3727	protein binding	molecular_function	GO:0005515
10241	3737	GTP binding	molecular_function	GO:0005525
10244	2176	DNA binding	molecular_function	GO:0003677
10245	4602	protein amino acid phosphorylation	biological_process	GO:0006468
10245	3736	ATP binding	molecular_function	GO:0005524
10245	3043	protein kinase activity	molecular_function	GO:0004672
10245	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
