pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline	Best-hit-chlamy-name	chlamy-symbol	chlamy-defline
38243360	Cz14g13240	Cz14g13240.t1	Cz14g13240.t1	PF01424,PF13857					GO:0003676	AT3G24530.1		AAA-type ATPase family protein / ankyrin repeat family protein	Cre05.g230850.t1.1	g5150.t1	
38243176	Cz14g13250	Cz14g13250.t1	Cz14g13250.t1										Cre07.g335550.t1.1	g7812.t1	
38243065	Cz14g14010	Cz14g14010.t1	Cz14g14010.t1	PF01398	PTHR12947,PTHR12947:SF4		3.4.19.12	K11866	GO:0005515	AT4G16144.1	AMSH3	associated molecule with the SH3 domain of STAM 3	Cre01.g024300.t1.2	g562.t1,Cre01.g024300.t1.1	
38243295	Cz14g14020	Cz14g14020.t1	Cz14g14020.t1	PF00249,PF00226	PTHR24078,PTHR24078:SF310			K09522		AT3G11450.1		DnaJ domain ;Myb-like DNA-binding domain	Cre01.g003376.t1.1	g78.t1	
38243090	Cz14g14030	Cz14g14030.t1	Cz14g14030.t1												
38243086	Cz14g14040	Cz14g14040.t1	Cz14g14040.t1	PF04832	PTHR11220					AT2G37970.1	SOUL-1	SOUL heme-binding family protein	Cre13.g566850.t1.2	g13948.t1,Cre13.g566850.t1.1	SOUL heme-binding protein
38243404	Cz14g14050	Cz14g14050.t1	Cz14g14050.t1										Cre17.g735800.t1.2	g17799.t1,Cre17.g735800.t1.1	
38243186	Cz14g14060	Cz14g14060.t1	Cz14g14060.t1							AT1G15140.1		FAD/NAD(P)-binding oxidoreductase	Cre09.g401515.t1.1	g9993.t1,Cre02.g139200.t1.1	
38243042	Cz14g14070	Cz14g14070.t1	Cz14g14070.t1	PF01918	PTHR13516	KOG2567			GO:0003676	AT1G76010.1		Alba DNA/RNA-binding protein	Cre09.g409500.t1.2	g10147.t1,Cre09.g409500.t1.1	
38243462	Cz14g14080	Cz14g14080.t1	Cz14g14080.t1	PF03232				K06134	GO:0055114,GO:0006744				Cre09.g401478.t1.1	g9992.t1,Cre02.g139150.t1.1	
38243468	Cz14g14090	Cz14g14090.t1	Cz14g14090.t1												
38243025	Cz14g14100	Cz14g14100.t1	Cz14g14100.t1		PTHR21738,PTHR21738:SF0					AT1G12650.3			Cre09.g401663.t1.1	g9997.t1,Cre02.g139450.t1.1,Cre02.g139450.t1.2	
38243120	Cz14g14110	Cz14g14110.t1	Cz14g14110.t1	PF06102	PTHR21738,PTHR21738:SF0			K14795		AT1G12650.3			Cre09.g401663.t1.1	g9997.t1,Cre02.g139450.t1.1,Cre02.g139450.t1.2	
38243089	Cz14g14120	Cz14g14120.t1	Cz14g14120.t1										Cre09.g400627.t1.1	g9968.t1,Cre02.g138000.t1.1,Cre02.g138000.t1.2	
38243422	Cz14g14130	Cz14g14130.t1	Cz14g14130.t1	PF02887,PF00224	PTHR11817,PTHR11817:SF4	KOG2323	2.7.1.40		GO:0030955,GO:0006096,GO:0004743,GO:0000287	AT2G36580.1		Pyruvate kinase family protein	Cre06.g280950.t1.2	g6534.t1,Cre06.g280950.t1.1	Pyruvate kinase
38243444	Cz14g14140	Cz14g14140.t1	Cz14g14140.t1												
38243294	Cz14g14150	Cz14g14150.t1	Cz14g14150.t1	PF12166	PTHR13167,PTHR13167:SF25				GO:0016021,GO:0008381	AT2G48060.1			Cre09.g402108.t1.1	g10009.t1	
38243345	Cz14g14160	Cz14g14160.t1	Cz14g14160.t1							AT2G48060.1					
38243456	Cz14g14170	Cz14g14170.t1	Cz14g14170.t1										Cre05.g233750.t1.1	g5098.t1	
38243452	Cz14g14180	Cz14g14180.t1	Cz14g14180.t1	PF00651					GO:0005515				Cre05.g245101.t1.1	g5232.t1	
38243192	Cz14g14190	Cz14g14190.t1	Cz14g14190.t1	PF00089	PTHR24276,PTHR24276:SF20	KOG3627	3.4.21.4		GO:0006508,GO:0004252				Cre17.g740600.t1.2	g17914.t1,Cre17.g740600.t1.1,MOT50	Predicted protein
38243101	Cz14g14200	Cz14g14200.t1	Cz14g14200.t1	PF02434	PTHR11214,PTHR11214:SF85	KOG2288	2.4.1.134		GO:0016757,GO:0016020,GO:0008378,GO:0006486	AT3G14960.1		Galactosyltransferase family protein			
38243356	Cz14g14210	Cz14g14210.t1	Cz14g14210.t1	PF00173,PF00175,PF00970,PF03404,PF00174	PTHR19370,PTHR19370:SF70	KOG0535	1.7.1.1,1.6.2.2	K10534	GO:0055114,GO:0016491,GO:0030151,GO:0042128	AT1G77760.1	GNR1,NIA1,NR1	nitrate reductase 1	Cre09.g410950.t1.2	g10178.t1,Cre09.g410950.t1.1	Nitrate reductase
38243183	Cz14g14220	Cz14g14220.t1	Cz14g14220.t1	PF01176	PTHR21641	KOG2925		K15025	GO:0006413,GO:0003743,GO:0003723	AT2G40780.1		Nucleic acid-binding, OB-fold-like protein	Cre03.g155800.t1.2	g3178.t1,Cre03.g155800.t1.1	
38243293	Cz14g14230	Cz14g14230.t1	Cz14g14230.t1	PF00300	PTHR23029,PTHR23029:SF49					AT3G52155.1		Phosphoglycerate mutase family protein	Cre10.g431850.t1.2	g10659.t1,Cre10.g431850.t1.1,PGM18	
38243267	Cz14g14240	Cz14g14240.t1	Cz14g14240.t1	PF04884	PTHR12770	KOG4249				AT3G45890.1	RUS1	Protein of unknown function, DUF647	Cre03.g148150.t1.1	g3013.t1	
38243597	Cz14g14250	Cz14g14250.t1	Cz14g14250.t1	PF01257	PTHR10371,PTHR10371:SF3	KOG3196	1.6.99.3,1.6.5.3	K03943		AT4G02580.1		NADH-ubiquinone oxidoreductase 24 kDa subunit, putative	Cre10.g450400.t1.2	g11069.t1,Cre10.g450400.t1.1	NADH:ubiquinone oxidoreductase 24 kDa subunit
38243354	Cz14g15010	Cz14g15010.t1	Cz14g15010.t1	PF03133	PTHR12241,PTHR12241:SF9	KOG2157	1.2.1.24	K16601	GO:0006464,GO:0018095	AT1G77550.1		tubulin-tyrosine ligases;tubulin-tyrosine ligases	Cre09.g403108.t1.1	g10036.t1,Cre02.g120650.t1.1	
38243227	Cz14g15020	Cz14g15020.t1	Cz14g15020.t1	PF00076	PTHR24012				GO:0003676	AT1G13190.1		RNA-binding (RRM/RBD/RNP motifs) family protein	Cre08.g384950.t1.2	g9059.t1,Cre08.g384950.t1.1	
38243342	Cz14g15030	Cz14g15030.t1	Cz14g15030.t1												
38243052	Cz14g15040	Cz14g15040.t1	Cz14g15040.t1	PF14580,PF13855	PTHR24365	KOG0617		K17550	GO:0005515	AT5G19680.1		Leucine-rich repeat (LRR) family protein	Cre05.g234655.t1.1	g5374.t1,Cre24.g769200.t1.1,Cre24.g769200.t1.2	
38243563	Cz14g15050	Cz14g15050.t1	Cz14g15050.t1												
38243469	Cz14g15070	Cz14g15070.t1	Cz14g15070.t1	PF11965,PF02514	PTHR23304,PTHR23304:SF115		6.6.1.1	K03403	GO:0016851,GO:0009058	AT5G13630.1	ABAR,CCH,CCH1,CHLH,GUN5	magnesium-chelatase subunit chlH, chloroplast, putative / Mg-protoporphyrin IX chelatase, putative (CHLH)	Cre07.g325500.t1.1	g7518.t1,CHLH1,MCH1	Magnesium chelatase subunit H
38243163	Cz14g15080	Cz14g15080.t1	Cz14g15080.t1												
38243620	Cz14g15090	Cz14g15090.t1	Cz14g15090.t1	PF00160	PTHR11071	KOG0546	5.2.1.8	K05864	GO:0006457,GO:0003755,GO:0000413	AT2G15790.1	CYP40,SQN	peptidyl-prolyl cis-trans isomerase / cyclophilin-40 (CYP40) / rotamase	Cre01.g047700.t1.2	g1060.t1,Cre01.g047700.t1.1	Peptidyl-prolyl cis-trans isomerase, cyclophilin-type
38243288	Cz14g15100	Cz14g15100.t1	Cz14g15100.t1	PF01694	PTHR12917,PTHR12917:SF18	KOG2632	3.4.21.105	K09651	GO:0016021,GO:0004252	AT3G17611.1	ATRBL14,RBL14	RHOMBOID-like protein 14	Cre03.g144727.t1.1	g2900.t1,Cre01.g057600.t1.1,Cre01.g057600.t1.2,RBL2	Rhomboid-like protease
38243098	Cz14g15110	Cz14g15110.t1	Cz14g15110.t1												
38243549	Cz14g15120	Cz14g15120.t1	Cz14g15120.t1	PF00004	PTHR23070,PTHR23070:SF14			K08900	GO:0005524	AT5G17730.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein	Cre05.g234661.t1.1	g5380.t1,Cre24.g768900.t1.1,Cre24.g768900.t1.2,BCS1	Ubiquinol:cytochrome c oxidoreductase biogenesis factor
38243155	Cz14g15130	Cz14g15130.t1	Cz14g15130.t1										Cre08.g385250.t1.1	g9065.t1	
38243102	Cz14g15140	Cz14g15140.t1	Cz14g15140.t1	PF00583	PTHR13947		2.3.1.17		GO:0008080				Cre09.g395917.t1.1	g9822.t1,Cre02.g132550.t1.1,Cre02.g132550.t1.2	
38243244	Cz14g15150	Cz14g15150.t1	Cz14g15150.t1	PF02469	PTHR10900,PTHR10900:SF77								Cre12.g492650.t1.2	g12097.t1,Cre12.g492650.t1.1,FAS2	Fasciclin-like protein
38243364	Cz14g15160	Cz14g15160.t1	Cz14g15160.t1												
38243633	Cz14g15170	Cz14g15170.t1	Cz14g15170.t1	PF14938	PTHR13768,PTHR13768:SF2	KOG1585			GO:0006886	AT4G20410.1	GAMMA-SNAP,GSNAP	gamma-soluble NSF attachment protein	Cre08.g385700.t1.2	g9075.t1,Cre08.g385700.t1.1,SNAPG1	Gamma-SNAP, SNARE complex protein
38243592	Cz14g15180	Cz14g15180.t1	Cz14g15180.t1												
38243502	Cz14g15190	Cz14g15190.t1	Cz14g15190.t1												
38243307	Cz14g15200	Cz14g15200.t1	Cz14g15200.t1												
38243301	Cz14g15210	Cz14g15210.t1	Cz14g15210.t1	PF08263,PF00112	PTHR27000		2.7.11.1		GO:0008234,GO:0006508	AT4G29240.1		Leucine-rich repeat (LRR) family protein	Cre13.g584450.t2.1	g14346.t1	
38243180	Cz14g15220	Cz14g15220.t1	Cz14g15220.t1												
38243667	Cz14g15230	Cz14g15230.t1	Cz14g15230.t1		PTHR27000		2.7.11.1			AT4G20270.1	BAM3	Leucine-rich receptor-like protein kinase family protein	Cre12.g502901.t1.1	g12513.t1,Cre12.g502850.t1.3	
38243611	Cz14g16010	Cz14g16010.t1	Cz14g16010.t1	PF08263,PF00112	PTHR27000		3.4.22.31		GO:0008234,GO:0006508	AT2G34080.1		Cysteine proteinases superfamily protein	Cre02.g095087.t1.1	g1861.t1,Cre11.g471950.t1.1,Cre11.g471950.t1.2	Cysteine endopeptidase
38243347	Cz14g16015	Cz14g16015.t1	Cz14g16015.t1										Cre17.g740390.t1.1	g17909.t1,Cre17.g740400.t1.2	
38243660	Cz14g16020	Cz14g16020.t1	Cz14g16020.t1	PF00005,PF01061	PTHR19241	KOG0061	3.6.3.44		GO:0016887,GO:0005524,GO:0016020	AT4G27420.1		ABC-2 type transporter family protein	Cre04.g220850.t1.2	g4821.t1,Cre04.g220850.t1.1	
38243018	Cz14g16040	Cz14g16040.t1	Cz14g16040.t1	PF05691	PTHR31268			K06617		AT3G57520.1	AtSIP2,SIP2	seed imbibition 2	Cre16.g666334.t1.1	g16082.t1,Cre16.g666450.t3.1	
38243641	Cz14g16050	Cz14g16050.t1	Cz14g16050.t1	PF02179,PF00018					GO:0051087,GO:0005515	AT2G07360.2		SH3 domain-containing protein	Cre08.g384864.t1.2	g9057.t1,Cre08.g384864.t1.1	
38243511	Cz14g16060	Cz14g16060.t1	Cz14g16060.t1	PF12348	PTHR21567,PTHR21567:SF9			K16578		AT2G20190.1	ATCLASP,CLASP	CLIP-associated protein	Cre03.g154425.t3.1	g3147.t2,Cre03.g154450.t3.1	
38243173	Cz14g16070	Cz14g16070.t1	Cz14g16070.t1		PTHR21567,PTHR21567:SF9					AT2G20190.1	ATCLASP,CLASP	CLIP-associated protein	Cre03.g154425.t1.1	g3147.t1,Cre03.g154450.t2.1	
38243647	Cz14g16080	Cz14g16080.t1	Cz14g16080.t1	PF00722			2.4.1.207		GO:0005975,GO:0004553						
38243547	Cz14g16090	Cz14g16090.t1	Cz14g16090.t1	PF00722,PF01822					GO:0005975,GO:0004553						
38243058	Cz14g16100	Cz14g16100.t1	Cz14g16100.t1	PF12695											
38243201	Cz14g16110	Cz14g16110.t1	Cz14g16110.t1	PF00582	PTHR31964				GO:0006950	AT1G11360.2		Adenine nucleotide alpha hydrolases-like superfamily protein	Cre12.g542350.t1.2	g13725.t1,Cre12.g542350.t1.1	
38243239	Cz14g16120	Cz14g16120.t1	Cz14g16120.t1	PF16909,PF06650,PF16908,PF12624	PTHR16166	KOG1809				AT5G24740.1		Protein of unknown function (DUF1162)	Cre17.g727600.t1.1	g17590.t1	
38243382	Cz14g16130	Cz14g16130.t1	Cz14g16130.t1	PF01386,PF14693	PTHR33284,PTHR33284:SF1				GO:0008097,GO:0006412,GO:0005840,GO:0003735	AT4G23620.1		Ribosomal protein L25/Gln-tRNA synthetase, anti-codon-binding domain	Cre02.g081450.t1.2	g1491.t1,Cre02.g081450.t1.1	
38243299	Cz14g16140	Cz14g16140.t1	Cz14g16140.t1	PF00195,PF08541	PTHR31561,PTHR31561:SF23		2.3.1.199,2.3.1.119		GO:0016747,GO:0008610,GO:0016020,GO:0006633	AT1G01120.1	KCS1	3-ketoacyl-CoA synthase 1	Cre04.g228150.t1.2	g4992.t1,Cre04.g228150.t1.1,FAE1	
38243530	Cz14g16150	Cz14g16150.t1	Cz14g16150.t1	PF00195,PF08541	PTHR31561,PTHR31561:SF23		2.3.1.199,2.3.1.119		GO:0016747,GO:0008610,GO:0016020,GO:0006633	AT1G01120.1	KCS1	3-ketoacyl-CoA synthase 1	Cre04.g228150.t1.2	g4992.t1,Cre04.g228150.t1.1,FAE1	
38243516	Cz14g16160	Cz14g16160.t1	Cz14g16160.t1												
38243188	Cz14g16170	Cz14g16170.t1	Cz14g16170.t1		PTHR21228					AT2G31890.1	ATRAP,RAP	RAP	Cre11.g467649.t1.1	g11580.t1,Cre18.g746250.t1.1,Cre18.g746250.t1.2	RAP-domain containing protein with FAST leucine-rich domain
38243634	Cz14g16180	Cz14g16180.t1	Cz14g16180.t1	PF03810,PF08389,PF08767	PTHR11223			K14290	GO:0008536,GO:0006886	AT5G17020.1	ATCRM1,ATXPO1,HIT2,XPO1,XPO1A	exportin 1A	Cre03.g146487.t1.1	g2989.t1,Cre01.g061700.t1.1,Cre01.g061700.t1.2,XPO1	Exportin 1 related protein
38243256	Cz14g16190	Cz14g16190.t1	Cz14g16190.t1	PF00076	PTHR23140,PTHR23140:SF0				GO:0003676	AT5G10800.1		RNA recognition motif (RRM)-containing protein	Cre03.g158150.t1.1	g3237.t1	
38243284	Cz14g16200	Cz14g16200.t1	Cz14g16200.t1	PF08312,PF04818,PF01805	PTHR23140,PTHR23140:SF0			K12842	GO:0006396,GO:0003723	AT5G25060.1		RNA recognition motif (RRM)-containing protein	Cre03.g158150.t1.1	g3237.t1	
38243100	Cz14g17010	Cz14g17010.t1	Cz14g17010.t1	PF00514,PF07714	PTHR23257	KOG0192	2.7.11.1		GO:0005515,GO:0006468,GO:0004672	AT4G35780.1		ACT-like protein tyrosine kinase family protein	Cre09.g405900.t1.1	g10064.t1	
38243603	Cz14g17020	Cz14g17020.t1	Cz14g17020.t1	PF11899											
38243532	Cz14g17030	Cz14g17030.t1	Cz14g17030.t1												
38243493	Cz14g17040	Cz14g17040.t1	Cz14g17040.t1	PF12738	PTHR13561,PTHR13561:SF26			K10728		AT4G02110.1		transcription coactivators	Cre03.g158464.t1.1	g3244.t1	
38243519	Cz14g17050	Cz14g17050.t1	Cz14g17050.t1	PF03798	PTHR12560				GO:0016021,GO:0005783	AT1G13580.3	LAG13	LAG1 longevity assurance homolog 3	Cre09.g400516.t1.1	g9965.t1,Cre02.g137850.t1.1,Cre02.g137850.t1.2	
38243369	Cz14g17060	Cz14g17060.t1	Cz14g17060.t1	PF13423	PTHR24006,PTHR24006:SF529	KOG1871	3.4.19.12	K11841		AT4G30890.3	UBP24	ubiquitin-specific protease 24	Cre05.g234850.t1.1	g5392.t1	
38243375	Cz14g17070	Cz14g17070.t1	Cz14g17070.t1	PF01650	PTHR12000,PTHR12000:SF1		3.4.22.34	K05290	GO:0008233,GO:0006508,GO:0042765,GO:0016255,GO:0003923	AT1G08750.1		Peptidase C13 family	Cre03.g153800.t1.1	g3133.t1	
38243303	Cz14g17080	Cz14g17080.t1	Cz14g17080.t1	PF01650	PTHR12000,PTHR12000:SF1		3.4.22.34	K05290	GO:0008233,GO:0006508,GO:0042765,GO:0016255,GO:0003923	AT1G08750.2		Peptidase C13 family	Cre03.g153800.t1.1	g3133.t1	
38243274	Cz14g17090	Cz14g17090.t1	Cz14g17090.t1												
38243507	Cz14g17100	Cz14g17100.t1	Cz14g17100.t1	PF01565,PF02913	PTHR11748,PTHR11748:SF35	KOG1231		K00102	GO:0055114,GO:0050660,GO:0016491,GO:0003824	AT5G06580.1		FAD-linked oxidases family protein	Cre10.g434900.t1.1	g10725.t1	
38243445	Cz14g17110	Cz14g17110.t1	Cz14g17110.t1		PTHR10869,PTHR10869:SF79		1.14.11.2	K00472		AT4G33910.1		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	Cre02.g100050.t1.2	g2037.t1,Cre02.g100050.t1.1,PHX6	
38243400	Cz14g17120	Cz14g17120.t1	Cz14g17120.t1	PF00650	PTHR23324,PTHR23324:SF56					AT1G01630.1		Sec14p-like phosphatidylinositol transfer family protein	Cre02.g141950.t1.1	g2652.t1,MOT19	Predicted protein
38243407	Cz14g17130	Cz14g17130.t1	Cz14g17130.t1	PF09084	PTHR31528,PTHR31528:SF1				GO:0009228				Cre07.g332450.t1.2	g7734.t1,Cre07.g332450.t1.1	
38243240	Cz14g17140	Cz14g17140.t1	Cz14g17140.t1												
38243140	Cz14g17150	Cz14g17150.t1	Cz14g17150.t1												
38243600	Cz14g17160	Cz14g17160.t1	Cz14g17160.t1												
38243515	Cz14g17170	Cz14g17170.t1	Cz14g17170.t1												
38243033	Cz14g17180	Cz14g17180.t1	Cz14g17180.t1												
38243215	Cz14g17190	Cz14g17190.t1	Cz14g17190.t1												
38243298	Cz14g17200	Cz14g17200.t1	Cz14g17200.t1												
38243522	Cz14g17210	Cz14g17210.t1	Cz14g17210.t1												
38243108	Cz14g17220	Cz14g17220.t1	Cz14g17220.t1												
38243438	Cz14g17230	Cz14g17230.t1	Cz14g17230.t1	PF05175	PTHR23290				GO:0008168	AT4G28830.1		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	Cre08.g384700.t1.1	g9053.t1,DMA3	
38243463	Cz14g17240	Cz14g17240.t1	Cz14g17240.t1	PF01026	PTHR10060,PTHR10060:SF25	KOG3020		K03424	GO:0016888	AT3G03500.1		TatD related DNase	Cre02.g085650.t1.1	g1585.t1	
38243154	Cz14g17250	Cz14g17250.t1	Cz14g17250.t1		PTHR11319								Cre17.g709000.t1.2	g17175.t1,Cre17.g709000.t1.1	
38243296	Cz14g17260	Cz14g17260.t1	Cz14g17260.t1		PTHR12983					AT3G26730.1		RING/U-box superfamily protein	Cre03.g144687.t1.1	g2898.t1,Cre60.g792300.t1.1	
38243082	Cz14g18010	Cz14g18010.t1	Cz14g18010.t1												
38243318	Cz14g18020	Cz14g18020.t1	Cz14g18020.t1	PF00400	PTHR19918,PTHR19918:SF1	KOG0305		K03364	GO:0005515	AT4G11920.1	CCS52A2,FZR1	cell cycle switch protein 52  A2	Cre09.g406851.t1.1	g10086.t1,Cre09.g406850.t1.3	
38243390	Cz14g18030	Cz14g18030.t1	Cz14g18030.t1	PF11969	PTHR12978,PTHR12978:SF0		3.6.1.59	K12584	GO:0016787,GO:0000290				Cre10.g432650.t1.1	g10675.t1	
38243548	Cz14g18040	Cz14g18040.t1	Cz14g18040.t1	PF05652					GO:0016787,GO:0000290				Cre10.g432650.t1.1	g10675.t1	
38243209	Cz14g18050	Cz14g18050.t1	Cz14g18050.t1	PF09816						AT5G38050.1		RNA polymerase II transcription elongation factor			
38243625	Cz14g18060	Cz14g18060.t1	Cz14g18060.t1	PF00076	PTHR24012				GO:0003676	AT4G39260.3	ATGRP8,CCR1,GR-RBP8,GRP8	cold, circadian rhythm, and RNA binding 1	Cre09.g392350.t1.2	g9444.t2,Cre09.g392350.t1.1	
38243266	Cz14g18070	Cz14g18070.t1	Cz14g18070.t1		PTHR11276		2.7.7.7						Cre03.g176300.t1.1	g3641.t1	
38243602	Cz14g18080	Cz14g18080.t1	Cz14g18080.t1												
38243454	Cz14g18090	Cz14g18090.t1	Cz14g18090.t1												
38243428	Cz14g18100	Cz14g18100.t1	Cz14g18100.t1	PF02485	PTHR31042				GO:0016020,GO:0008375	AT4G31350.2		Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein			
38243580	Cz14g18110	Cz14g18110.t1	Cz14g18110.t1	PF00328	PTHR11567		3.1.3.2		GO:0003993				Cre02.g089311.t1.1	g1666.t1	
38243157	Cz14g18120	Cz14g18120.t1	Cz14g18120.t1		PTHR11571,PTHR11571:SF145	KOG1695	2.5.1.18						Cre17.g742450.t1.1	g17956.t1,GST15	
38243107	Cz14g18130	Cz14g18130.t1	Cz14g18130.t1		PTHR12609,PTHR12609:SF0	KOG1820		K16803		AT2G35630.1	GEM1,MOR1	ARM repeat superfamily protein	Cre03.g149800.t1.1	g3047.t1,TOG1	Microtubule associated protein
38243075	Cz14g18140	Cz14g18140.t1	Cz14g18140.t1	PF04055	PTHR30352,PTHR30352:SF7			K04070	GO:0051536,GO:0003824						
38243287	Cz14g18150	Cz14g18150.t1	Cz14g18150.t1												
38243659	Cz14g18160	Cz14g18160.t1	Cz14g18160.t1		PTHR36014,PTHR36014:SF1					AT2G26340.1			Cre16.g684150.t1.2	g16415.t1,Cre16.g684150.t1.1	
38243533	Cz14g18170	Cz14g18170.t1	Cz14g18170.t1	PF00560,PF13855	PTHR23155	KOG0472			GO:0005515	AT1G27170.2		transmembrane receptors;ATP binding	Cre02.g092150.t1.2	g1727.t1,Cre02.g092150.t1.1	
38243668	Cz14g18180	Cz14g18180.t1	Cz14g18180.t1	PF01909,PF04926,PF04928	PTHR10682,PTHR10682:SF10		2.7.7.19	K14376	GO:0016779,GO:0043631,GO:0003723,GO:0004652,GO:0005634	AT4G32850.10	nPAP,PAP(IV)	nuclear poly(a) polymerase	Cre10.g433750.t1.1	g10699.t1,PAP1	PAP1 nuclear poly(A) polymerase
38243429	Cz14g18190	Cz14g18190.t1	Cz14g18190.t1												
38243066	Cz14g18200	Cz14g18200.t1	Cz14g18200.t1	PF00254	PTHR10516	KOG0544	5.2.1.8	K09568	GO:0006457	AT5G48570.1	ATFKBP65,FKBP65,ROF2	FKBP-type peptidyl-prolyl cis-trans isomerase family protein	Cre13.g586300.t1.2	g14387.t1,Cre13.g586300.t1.1	Peptidyl-prolyl cis-trans isomerase, FKBP-type
38243564	Cz14g18210	Cz14g18210.t1	Cz14g18210.t1	PF09335	PTHR12677					AT1G12450.1		SNARE associated Golgi protein family	Cre02.g088350.t1.1	g1645.t1,SNR3	Putative Golgi membrane protein, SNARE-associated
38243096	Cz14g18220	Cz14g18220.t1	Cz14g18220.t1	PF01566	PTHR11706,PTHR11706:SF8	KOG1291		K12347	GO:0016020,GO:0006810,GO:0005215	AT1G47240.1	ATNRAMP2,NRAMP2	NRAMP metal ion transporter 2	Cre05.g248300.t1.1	g5166.t1	
38243485	Cz14g18230	Cz14g18230.t1	Cz14g18230.t1	PF01370	PTHR10366,PTHR10366:SF267				GO:0050662,GO:0003824	AT1G09490.1		NAD(P)-binding Rossmann-fold superfamily protein	Cre13.g569350.t1.2	g14010.t1,Cre13.g569350.t1.1,SNE16	
38243353	Cz14g18240	Cz14g18240.t1	Cz14g18240.t1	PF01370	PTHR10366,PTHR10366:SF267				GO:0050662,GO:0003824	AT5G19440.1		NAD(P)-binding Rossmann-fold superfamily protein	Cre12.g497700.t1.2	g12631.t1,Cre12.g497700.t1.1,SNE8	
38243203	Cz14g18250	Cz14g18250.t1	Cz14g18250.t1												
38243153	Cz14g18260	Cz14g18260.t1	Cz14g18260.t1	PF03129,PF00587	PTHR11451,PTHR11451:SF6		6.1.1.15	K01881	GO:0006418,GO:0005524,GO:0004812,GO:0000166,GO:0006433,GO:0005737,GO:0004827	AT5G52520.1	OVA6,PRORS1	Class II aaRS and biotin synthetases superfamily protein	Cre09.g406200.t1.2	g10070.t1,Cre09.g406200.t1.1,TSO1	Prolyl-tRNA synthetase
38243381	Cz14g18270	Cz14g18270.t1	Cz14g18270.t1	PF03073	PTHR10057	KOG3797		K05770	GO:0016021	AT2G47770.1	ATTSPO,TSPO	TSPO(outer membrane tryptophan-rich sensory protein)-related	Cre24.g755497.t1.1	g18258.t1,Cre05.g231350.t1.1,Cre05.g231350.t1.2	
38243165	Cz14g18280	Cz14g18280.t1	Cz14g18280.t1	PF05147	PTHR12736,PTHR12736:SF7					AT1G52920.1	GCR2,GPCR	G protein coupled receptor	Cre03.g151250.t1.1	g3078.t1,LAN1,LANC1	LanC lantibiotic synthetase component C-like protein
38243614	Cz14g19010	Cz14g19010.t1	Cz14g19010.t1	PF00346	PTHR11993,PTHR11993:SF10		1.6.99.3,1.6.5.3	K03935	GO:0055114,GO:0051287,GO:0048038,GO:0016651	ATMG00510.1		NADH dehydrogenase subunit 7	Cre09.g405850.t1.1	g10063.t1	NADH:ubiquinone oxidoreductase 49 kDa ND7 subunit
38243557	Cz14g19020	Cz14g19020.t1	Cz14g19020.t1	PF00346	PTHR11993,PTHR11993:SF10		1.6.99.3,1.6.5.3		GO:0055114,GO:0051287,GO:0048038,GO:0016651	ATMG00510.1		NADH dehydrogenase subunit 7	Cre09.g405850.t1.1	g10063.t1	NADH:ubiquinone oxidoreductase 49 kDa ND7 subunit
38243411	Cz14g19030	Cz14g19030.t1	Cz14g19030.t1	PF08417,PF00355	PTHR21266,PTHR21266:SF25		1.14.12.20		GO:0055114,GO:0010277,GO:0051537,GO:0016491	AT3G44880.1	ACD1,LLS1,PAO	Pheophorbide a oxygenase family protein with Rieske [2Fe-2S] domain	Cre17.g724600.t1.2	g17524.t1,Cre17.g724600.t1.1,TIC55-2	Pheophorbide a oxygenase, Rieske iron-sulfur cluster protein
38243182	Cz14g19040	Cz14g19040.t1	Cz14g19040.t1										Cre09.g405300.t1.2	g10051.t1,Cre09.g405300.t1.1	
38243275	Cz14g19050	Cz14g19050.t1	Cz14g19050.t1	PF12796	PTHR24193,PTHR24193:SF87	KOG4214				AT5G07270.1	XBAT33	XB3 ortholog 3 in Arabidopsis thaliana	Cre03.g146587.t1.1	g2994.t1,Cre01.g061950.t1.1	
38243386	Cz14g19060	Cz14g19060.t1	Cz14g19060.t1										Cre05.g242650.t1.1	g5297.t1	
38243389	Cz14g19070	Cz14g19070.t1	Cz14g19070.t1												
38243198	Cz14g19080	Cz14g19080.t1	Cz14g19080.t1	PF03992									Cre02.g117410.t1.2	g2434.t1,Cre02.g117410.t1.1	
38243361	Cz14g19090	Cz14g19090.t1	Cz14g19090.t1										Cre03.g149250.t1.2	g3035.t1,Cre03.g149250.t1.1,ICL2	
38243546	Cz14g19100	Cz14g19100.t1	Cz14g19100.t1	PF00463	PTHR21631,PTHR21631:SF12		4.1.3.32		GO:0019752,GO:0004451	AT2G43180.2		Phosphoenolpyruvate carboxylase family protein	Cre03.g149250.t1.2	g3035.t1,Cre03.g149250.t1.1,ICL2	
38243226	Cz14g19110	Cz14g19110.t1	Cz14g19110.t1												
