pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	KEGG/ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline	Best-hit-chlamy-name	chlamy-symbol	chlamy-defline
27342784	MicpuC2.est_orfs.2_3359_4269708:2	64376	64376	PF06090	PTHR14456	KOG4749	2.7.1.158	K10572	GO:0035299,GO:0005524	AT5G42810.1	ATIPK1,IPK1	inositol-pentakisphosphate 2-kinase 1			
27342804	MicpuC2.est_orfs.2_3376_4269525:4	64393	64393	PF01425	PTHR11895,PTHR11895:SF101			K02433	GO:0016884	AT3G25660.1		Amidase family protein	Cre10.g439400.t1.1	g10820.t1,GAT1	Glutamyl tRNA amidotransferase, subunit A
27342748	MicpuC2.est_orfs.2_3392_4273516:1	64409	64409	PF00538	PTHR11467			K11275	GO:0006334,GO:0005634,GO:0003677,GO:0000786	AT2G18050.1	HIS1-3	histone H1-3	Cre13.g567450.t1.2	g13964.t1,Cre13.g567450.t1.1,HON1	Histone H1
27343244	MicpuC2.est_orfs.2_3410_4269718:1	64427	64427	PF01208	PTHR21091,PTHR21091:SF2	KOG2872	4.1.1.37	K01599	GO:0006779,GO:0004853	AT3G14930.2	HEME1	Uroporphyrinogen decarboxylase	Cre02.g073700.t1.2	g1305.t2,Cre02.g073700.t1.1,UPD3	Uroporphyrinogen decarboxylase
27343280	MicpuC2.est_orfs.2_3431_4270136:1	64448	64448	PF00043,PF03950,PF00749	PTHR11451,PTHR11451:SF37		6.1.1.17	K01885	GO:0006418,GO:0005737,GO:0005524,GO:0004812,GO:0000166,GO:0043039,GO:0016876	AT5G26710.1		Glutamyl/glutaminyl-tRNA synthetase, class Ic	Cre11.g467547.t1.1	g11477.t1,Cre44.g788000.t1.1,Cre44.g788000.t1.2	Glutamyl/glutaminyl-tRNA synthetase
27343014	MicpuC2.est_orfs.2_3438_4272349:1	64455	64455												
27342942	MicpuC2.est_orfs.2_3440_4272349:4	64457	64457	PF03801	PTHR10643,PTHR10643:SF2	KOG0995		K11547		AT3G54630.1			Cre02.g098300.t1.2	g1999.t1,Cre02.g098300.t1.1	
27342465	MicpuC2.est_orfs.2_3441_4276306:3	64458	64458		PTHR21228,PTHR21228:SF20								Cre15.g638300.t1.1	g15446.t1,CLR10,RAP11	RAP-domain containing protein
27342754	MicpuC2.est_orfs.2_3442_4276306:1	64459	64459	PF10294	PTHR14614										
27343267	MicpuC2.est_orfs.2_3448_4269512:2	64465	64465		PTHR11319								Cre01.g044350.t1.1	g992.t1	
27342704	MicpuC2.est_orfs.2_3449_4279604:2	64466	64466												
27342789	MicpuC2.est_orfs.2_3450_4279604:1	64467	64467	PF01833					GO:0005515						
27342769	MicpuC2.est_orfs.2_3472_4269450:1	64489	64489	PF02731	PTHR12096			K06063	GO:0005681,GO:0000398	AT1G77180.1	SKIP	chromatin protein family	Cre01.g051100.t1.2	g1131.t1,Cre01.g051100.t1.1	
27342510	MicpuC2.est_orfs.2_3476_4272897:1	64493	64493												
27343017	MicpuC2.est_orfs.2_3486_4269938:1	64503	64503										Cre01.g003050.t1.2	g72.t1,Cre01.g003050.t1.1	Component of the Exocyst Complex
27342599	MicpuC2.est_orfs.2_3494_4277156:429	64511	64511												
27343121	MicpuC2.est_orfs.2_3499_4270829:3	64516	64516	PF13450,PF01494	PTHR13789,PTHR13789:SF199				GO:0071949	AT5G67030.2	ABA1,ATABA1,ATZEP,IBS3,LOS6,NPQ2,ZEP	zeaxanthin epoxidase (ZEP) (ABA1)	Cre02.g082550.t1.2	g1513.t1,Cre02.g082550.t1.1,ZEP	Zeaxanthin epoxidase
27342870	MicpuC2.est_orfs.2_3502_4271632:1	64519	64519												
27342601	MicpuC2.est_orfs.2_3505_4279153:2	64522	64522												
27342473	MicpuC2.est_orfs.2_3536_4275462:19	64553	64553	PF13098	PTHR10438,PTHR10438:SF255	KOG0910	1.8.1.8	K03671	GO:0045454,GO:0015035,GO:0006662	AT3G15360.1	ATHM4,ATM4,TRX-M4	thioredoxin M-type 4	Cre01.g052250.t1.2	g1158.t1,Cre01.g052250.t1.1,TRX1	Thioredoxin x
27342570	MicpuC2.est_orfs.2_3540_4277156:382	64557	64557		PTHR36311,PTHR36311:SF1		1.97.1.12	K14332		AT1G08380.1	PSAO	photosystem I subunit O	Cre07.g334550.t1.2	g7789.t1,Cre07.g334550.t1.1,PSAO	Photosystem I subunit O
27342597	MicpuC2.est_orfs.2_3566_4270062:4	64583	64583												
27342468	MicpuC2.est_orfs.2_3608_4273830:1	64625	64625												
27342618	MicpuC2.est_orfs.2_3620_4277156:528	64637	64637	PF01200	PTHR10769	KOG3502		K02979	GO:0006412,GO:0005840,GO:0005622,GO:0003735	AT5G03850.1		Nucleic acid-binding, OB-fold-like protein	Cre12.g510450.t1.2	g12340.t1,Cre12.g510450.t1.1	Ribosomal protein S28, component of cytosolic 80S ribosome and 40S small subunit
27342747	MicpuC2.est_orfs.2_3628_4273993:3	64645	64645												
27342464	MicpuC2.est_orfs.2_3631_4271071:1	64648	64648												
27342770	MicpuC2.est_orfs.2_3645_4277499:1	64662	64662												
27342880	MicpuC2.est_orfs.2_3649_4269850:1	64666	64666												
27343171	MicpuC2.est_orfs.2_3694_4278584:1	64711	64711	PF13414	PTHR22904					AT3G07370.1	ATCHIP,CHIP	carboxyl terminus of HSC70-interacting protein	Cre02.g084900.t1.2	g1568.t1,Cre02.g084900.t1.1	
27342686	MicpuC2.est_orfs.2_3709_4271776:1	64726	64726	PF00583	PTHR23091,PTHR23091:SF270				GO:0008080	AT2G06025.1		Acyl-CoA N-acyltransferases (NAT) superfamily protein	Cre14.g614750.t1.1	g14812.t1,NAT34	
27342787	MicpuC2.est_orfs.2_3713_4270907:1	64730	64730												
27343147	MicpuC2.est_orfs.2_3715_4269444:2	64732	64732	PF00612					GO:0005515						
27342916	MicpuC2.est_orfs.2_3716_4269444:1	64733	64733												
27342970	MicpuC2.est_orfs.2_3725_4272166:1	64742	64742				2.6.1.1								
27342452	MicpuC2.est_orfs.2_3747_4271732:1	64764	64764	PF01302,PF00004	PTHR13779,PTHR13779:SF20				GO:0005524	AT3G24530.1		AAA-type ATPase family protein / ankyrin repeat family protein	Cre04.g219000.t1.2	g4773.t1,Cre04.g219000.t1.1	
27343229	MicpuC2.est_orfs.2_3760_4273701:4	64777	64777												
27343050	MicpuC2.est_orfs.2_3761_4275339:6	64778	64778	PF11707	PTHR13500			K14861		AT1G72270.1			Cre02.g074300.t1.1	g1319.t1	
27340712	MicpuC2.gw1.7.322.1	6478	6478	PF00847	PTHR32467				GO:0006355,GO:0003700,GO:0007275	AT1G51190.1	PLT2	Integrase-type DNA-binding superfamily protein	Cre01.g009650.t1.2	g243.t1,Cre01.g009650.t1.1	Basal body protein and putative AP2 domain transcription factor
27342671	MicpuC2.est_orfs.2_3780_4275310:1	64797	64797												
27342689	MicpuC2.est_orfs.2_3781_4279285:2	64798	64798	PF00400	PTHR22847,PTHR22847:SF467	KOG0266		K14552	GO:0005515	AT2G18900.1		Transducin/WD40 repeat-like superfamily protein	Cre04.g215350.t1.1	g4665.t1	
27342580	MicpuC2.est_orfs.2_3793_4276990:4	64810	64810												
27342896	MicpuC2.est_orfs.2_3807_4269654:2	64824	64824	PF00595,PF03572	PTHR32060,PTHR32060:SF7		3.4.21.102		GO:0005515,GO:0008236,GO:0006508	AT4G17740.2		Peptidase S41 family protein	Cre10.g420550.t1.1	g10407.t1,TSP4	
27343015	MicpuC2.est_orfs.2_3822_4270560:1	64839	64839												
27342615	MicpuC2.est_orfs.2_3849_4272931:2	64866	64866	PF05132					GO:0006383,GO:0005666,GO:0003899,GO:0003677						
27342482	MicpuC2.est_orfs.2_3862_4271895:1	64879	64879	PF00125	PTHR11426	KOG1745		K11253	GO:0003677,GO:0000786	AT4G40030.2		Histone superfamily protein	Cre16.g661450.t1.2	g15972.t1,Cre16.g661450.t1.1,HTV3	Histone H3 variant
27345694	MicpuC2.gw1.1.719.1	6488	6488	PF03031	PTHR12210,PTHR12210:SF29		3.1.3.16	K15731		AT5G11860.3	SSP5	SCP1-like small phosphatase 5	Cre06.g284450.t1.2	g6614.t1,Cre06.g284450.t1.1,PPP24	
27343096	MicpuC2.est_orfs.2_3892_4273684:1	64909	64909	PF00134	PTHR10026,PTHR10026:SF51	KOG0794		K15188	GO:0019901,GO:0006355,GO:0000079	AT4G19600.1	CYCT1;4	Cyclin family protein	Cre14.g613900.t1.2	g14792.t1,Cre14.g613900.t1.1,CYCT1	T-type cyclin
27339261	MicpuC2.gw1.8.349.1	6491	6491	PF00226	PTHR24078,PTHR24078:SF267	KOG0719		K09529		AT3G12170.1		Chaperone DnaJ-domain superfamily protein	Cre09.g389550.t1.1	g9506.t1	DnaJ-like protein
27342549	MicpuC2.est_orfs.2_3901_4271560:2	64918	64918												
27342479	MicpuC2.est_orfs.2_3920_4270453:1	64937	64937	PF02416	PTHR33162,PTHR33162:SF1			K03116	GO:0015031,GO:0008565	AT5G28750.1		Bacterial sec-independent translocation protein mttA/Hcf106	Cre10.g438550.t1.2	g10802.t1,Cre10.g438550.t1.1,TAT1,TATA	TatA-like sec-independent protein translocator subunit
27343192	MicpuC2.est_orfs.2_3923_4272367:1	64940	64940										Cre12.g515200.t1.2	g12711.t1,Cre12.g515200.t1.1,FAP169	Flagellar Associated Protein
27343257	MicpuC2.est_orfs.2_3944_4274660:1	64961	64961	PF15247	PTHR17408,PTHR17408:SF0				GO:0003723,GO:0003729				Cre06.g286750.t1.2	g6662.t1,Cre06.g286750.t1.1	
27343093	MicpuC2.est_orfs.2_3979_4275074:1	64996	64996												
27343249	MicpuC2.est_orfs.2_3983_4275051:5	65000	65000	PF06728	PTHR12886,PTHR12886:SF0	KOG3893		K05284	GO:0016021,GO:0006506,GO:0016758	AT5G22130.1	PNT1	mannosyltransferase family protein	Cre14.g616200.t1.2	g14845.t1,Cre14.g616200.t1.1,GTR14	Glycosyltransferase
27343173	MicpuC2.est_orfs.2_3990_4277156:478	65007	65007	PF00466	PTHR11560			K02864	GO:0042254,GO:0005622	AT5G13510.1		Ribosomal protein L10 family protein	Cre06.g272850.t1.2	g6122.t1,Cre06.g272850.t1.1	Plastid ribosomal protein L10
27343227	MicpuC2.est_orfs.2_4028_4272925:2	65045	65045	PF04096	PTHR23198				GO:0006810,GO:0005643	AT1G10390.2		Nucleoporin autopeptidase	Cre02.g086887.t2.1	g1613.t3,Cre02.g086950.t3.1	
27342794	MicpuC2.est_orfs.2_4047_4269673:1	65064	65064												
27342641	MicpuC2.est_orfs.2_4055_4272008:1	65072	65072	PF10294	PTHR14614,PTHR14614:SF3					AT2G26200.1		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	Cre16.g670900.t1.1	g16301.t1,SMM50	
27342772	MicpuC2.est_orfs.2_4090_4273848:1	65107	65107	PF01852,PF07059	PTHR12136,PTHR12136:SF47				GO:0008289	AT4G19040.3	EDR2	ENHANCED DISEASE RESISTANCE 2	Cre17.g745697.t1.1	g18030.t1,Cre20.g759250.t1.1,Cre20.g759250.t1.2	
27342934	MicpuC2.est_orfs.2_4111_4274514:1	65128	65128												
27343148	MicpuC2.est_orfs.2_4112_4276437:4	65129	65129	PF07728,PF00004,PF10431	PTHR11638			K03695	GO:0016887,GO:0005524	AT2G25140.1	CLPB-M,CLPB4,HSP98.7	casein lytic proteinase B4	Cre02.g090850.t1.1	g1698.t1	ClpB chaperone, Hsp100 family
27345467	MicpuC2.gw1.1.722.1	6513	6513	PF07082	PTHR34127					AT3G43540.1		Protein of unknown function (DUF1350)	Cre01.g000900.t1.2	g21.t1,Cre01.g000900.t1.1	Predicted DUF1350 domain containing protein
27343000	MicpuC2.est_orfs.2_4125_4271742:1	65142	65142												
27343087	MicpuC2.est_orfs.2_4147_4275462:12	65164	65164	PF05064	PTHR12084,PTHR12084:SF0				GO:0017056,GO:0005643	AT2G45000.1	EMB2766	structural constituent of nuclear pore	Cre16.g677700.t1.1	g16562.t1	
27342499	MicpuC2.est_orfs.2_4150_4270546:1	65167	65167	PF01937,PF03630	PTHR12280,PTHR12280:SF20	KOG2201	2.7.1.33	K09680	GO:0015937,GO:0005524,GO:0004594	AT4G32180.1	ATPANK2,PANK2	pantothenate kinase 2	Cre13.g591400.t1.1	g14502.t1,COA1	
27339726	MicpuC2.gw1.13.236.1	6517	6517	PF08238	PTHR11102					AT1G18260.1		HCP-like superfamily protein	Cre01.g026300.t1.2	g604.t1,Cre01.g026300.t1.1	
27343200	MicpuC2.est_orfs.2_4160_4278027:1	65177	65177												
27342768	MicpuC2.est_orfs.2_4188_4274077:1	65205	65205	PF07885	PTHR11537,PTHR11537:SF14				GO:0008076,GO:0006813,GO:0005249				Cre07.g330400.t1.1	g7689.t1,KCN1	Voltage-gated K+ channel
27342693	MicpuC2.est_orfs.2_4190_4279553:1	65207	65207												
27342977	MicpuC2.est_orfs.2_4194_4271113:1	65211	65211												
27342871	MicpuC2.est_orfs.2_4199_4270288:1	65216	65216												
27342969	MicpuC2.est_orfs.2_4202_4278623:1	65219	65219												
27340683	MicpuC2.est_orfs.7_4213_4270175:2	65230	65230	PF08238	PTHR11102					AT1G18260.1		HCP-like superfamily protein	Cre01.g026300.t1.2	g604.t1,Cre01.g026300.t1.1	
27340865	MicpuC2.est_orfs.7_4226_4271004:1	65243	65243	PF05600	PTHR14894	KOG2607				AT5G06830.1			Cre01.g047229.t1.2	g1050.t1,Cre01.g047229.t1.1	
27341018	MicpuC2.est_orfs.7_4229_4277604:2	65246	65246												
27341161	MicpuC2.est_orfs.7_4267_4278018:2	65284	65284	PF03835,PF10403,PF10404,PF10405	PTHR12135			K10838	GO:0003677,GO:0006289,GO:0005634,GO:0003684	AT5G16630.1	ATRAD4,RAD4	DNA repair protein Rad4 family	Cre12.g557400.t1.2	g13381.t1,Cre12.g557400.t1.1	
27340674	MicpuC2.est_orfs.7_4322_4278555:2	65339	65339												
27340388	MicpuC2.gw1.10.317.1	6535	6535	PF09439	PTHR11485	KOG0071		K12272		AT5G05670.1		signal recognition particle binding	Cre17.g718350.t1.2	g17385.t1,Cre17.g718350.t1.1,SRP2,SRRB1	Beta Subunit of the SRP Receptor
27340841	MicpuC2.est_orfs.7_4342_4272952:1	65359	65359												
27340752	MicpuC2.est_orfs.7_4343_4276940:3	65360	65360	PF01852					GO:0008289						
27340676	MicpuC2.est_orfs.7_4353_4270369:1	65370	65370	PF01569	PTHR10165,PTHR10165:SF103		3.1.3.4,3.1.3.81			AT3G02600.1	ATLPP3,LPP3	lipid phosphate phosphatase 3	Cre05.g240000.t1.2	g5535.t1,Cre05.g240000.t1.1	
27340931	MicpuC2.est_orfs.7_4355_4276796:2	65372	65372										Cre02.g107100.t1.1	g2195.t1	
27340768	MicpuC2.est_orfs.7_4375_4278911:1	65392	65392		PTHR33487								Cre12.g518550.t1.1	g12786.t1	Flagellar Associated Protein
27341022	MicpuC2.est_orfs.7_4385_4271042:2	65402	65402												
27341197	MicpuC2.est_orfs.7_4394_4277709:1	65411	65411										Cre03.g209841.t1.1	g4456.t1,Cre19.g755800.t1.1	
27340998	MicpuC2.est_orfs.7_4402_4276405:2	65419	65419												
27340783	MicpuC2.est_orfs.7_4438_4279705:2	65455	65455	PF00627									Cre03.g169650.t1.1	g3493.t1	
27340971	MicpuC2.est_orfs.7_4448_4274831:1	65465	65465	PF00364,PF00198	PTHR23151,PTHR23151:SF8	KOG0559	2.3.1.61	K00658	GO:0016746,GO:0008152	AT5G55070.1		Dihydrolipoamide succinyltransferase	Cre07.g343700.t1.2	g7996.t1,Cre07.g343700.t1.1,OGD2	Dihydrolipoamide succinyltransferase, oxoglutarate dehydrogenase E2 component
27340713	MicpuC2.est_orfs.7_4461_4273342:1	65478	65478	PF07719	PTHR23083,PTHR23083:SF394								Cre07.g345400.t1.2	g8037.t1,Cre07.g345400.t1.1	Flagellar Associated Protein
27340801	MicpuC2.est_orfs.7_4464_4278486:2	65481	65481												
27341129	MicpuC2.est_orfs.7_4490_4277240:1	65507	65507	PF07539									Cre10.g461000.t1.2	g11303.t1,Cre10.g461000.t1.1	
27340956	MicpuC2.est_orfs.7_4491_4277240:2	65508	65508												
27340743	MicpuC2.est_orfs.7_4501_4276132:1	65518	65518												
27345788	MicpuC2.gw1.1.729.1	6554	6554	PF01940	PTHR13353,PTHR13353:SF7				GO:0016021	AT1G78620.1		Protein of unknown function DUF92, transmembrane	Cre06.g294800.t1.1	g6824.t1	Integral membrane protein
27339528	MicpuC2.gw1.11.299.1	6556	6556	PF00179	PTHR10044,PTHR10044:SF120	KOG0417	6.3.2.19			AT3G15355.1	PFU1,UBC25	ubiquitin-conjugating enzyme 25	Cre08.g383702.t1.1	g9032.t1	
27340936	MicpuC2.est_orfs.7_4558_4269431:5	65575	65575												
27340986	MicpuC2.est_orfs.7_4566_4273307:1	65583	65583												
27341058	MicpuC2.est_orfs.7_4617_4276038:1	65634	65634							AT5G11030.2	ALF4	aberrant lateral root formation 4			
27341204	MicpuC2.est_orfs.7_4618_4277156:423	65635	65635												
27340886	MicpuC2.est_orfs.7_4640_4277756:2	65657	65657	PF01494	PTHR13789,PTHR13789:SF186				GO:0071949	AT5G67030.1	ABA1,ATABA1,ATZEP,IBS3,LOS6,NPQ2,ZEP	zeaxanthin epoxidase (ZEP) (ABA1)	Cre02.g082550.t1.2	g1513.t1,Cre02.g082550.t1.1,ZEP	Zeaxanthin epoxidase
27339628	MicpuC2.gw1.11.301.1	6566	6566	PF01479,PF00849	PTHR21600,PTHR21600:SF11		5.4.99.22		GO:0003723,GO:0009982,GO:0009451,GO:0001522	AT2G39140.1	SVR1	pseudouridine synthase family protein	Cre02.g095121.t1.1	g1894.t1	
27348762	MicpuC2.est_orfs.15_4673_4272150:4	65690	65690												
27348761	MicpuC2.est_orfs.15_4682_4279211:1	65699	65699		PTHR14418				GO:0007076,GO:0000796	AT5G37630.1	EMB2656	ARM repeat superfamily protein			
27348637	MicpuC2.est_orfs.15_4683_4279211:2	65700	65700												
27348581	MicpuC2.est_orfs.15_4687_4279074:2	65704	65704												
27348462	MicpuC2.est_orfs.15_4688_4279074:1	65705	65705										Cre10.g428650.t1.2	g10585.t1,Cre10.g428650.t1.1,CDPKK1	Calcium-dependent protein kinase kinase
27348441	MicpuC2.est_orfs.15_4693_4277326:1	65710	65710	PF12698	PTHR19229				GO:0016021,GO:0006810,GO:0005215						
27348484	MicpuC2.est_orfs.15_4697_4279719:2	65714	65714	PF00400	PTHR22850,PTHR22850:SF87				GO:0005515				Cre06.g305000.t1.2	g7060.t1,Cre06.g305000.t1.1	
27348451	MicpuC2.est_orfs.15_4698_4271364:1	65715	65715												
27348573	MicpuC2.est_orfs.15_4701_4277156:403	65718	65718	PF12710	PTHR10000,PTHR10000:SF10		3.1.3.3								
27348659	MicpuC2.est_orfs.15_4717_4278852:1	65734	65734	PF11523						AT5G62440.1		Protein of unknown function (DUF3223)	Cre02.g085950.t1.2	g1591.t1,Cre02.g085950.t1.1	
27348799	MicpuC2.est_orfs.15_4733_4273669:1	65750	65750	PF05557	PTHR23168,PTHR23168:SF0			K06638	GO:0007094	AT5G49880.1		mitotic checkpoint family protein	Cre16.g666400.t1.1	g16083.t1	
27348692	MicpuC2.est_orfs.15_4749_4275735:1	65766	65766	PF11618	PTHR14240			K16550					Cre14.g632050.t1.2	g15231.t1,Cre14.g632050.t1.1	
27348772	MicpuC2.est_orfs.15_4793_4278350:2	65810	65810												
27348633	MicpuC2.est_orfs.15_4820_4277338:2	65837	65837												
27348698	MicpuC2.est_orfs.15_4841_4270138:1	65858	65858										Cre07.g314800.t1.2	g7283.t1,Cre07.g314800.t1.1	
27348504	MicpuC2.est_orfs.15_4857_4275654:1	65874	65874										Cre17.g713000.t1.2	g17264.t1,Cre17.g713000.t1.1	
27348547	MicpuC2.est_orfs.15_4874_4278157:1	65891	65891	PF05536											
27348498	MicpuC2.est_orfs.15_4891_4277722:1	65908	65908	PF12796	PTHR24198					AT5G53470.1	ACBP,ACBP1	acyl-CoA binding protein 1	Cre15.g641527.t1.1	g15467.t1	
27348442	MicpuC2.est_orfs.15_4893_4279869:1	65910	65910												
27348466	MicpuC2.est_orfs.15_4909_4279014:2	65926	65926	PF06733	PTHR11472,PTHR11472:SF6		3.6.4.12	K15362	GO:0005524,GO:0004003,GO:0003677	AT1G20720.1		RAD3-like DNA-binding helicase protein	Cre09.g397350.t1.1	g9335.t1	
27348524	MicpuC2.est_orfs.15_4929_4278523:1	65946	65946	PF12697	PTHR10992					AT3G10840.1		alpha/beta-Hydrolases superfamily protein	Cre06.g255500.t1.2	g5742.t1,Cre06.g255500.t1.1	
27348611	MicpuC2.est_orfs.15_4949_4279219:1	65966	65966	PF13599	PTHR14136					AT1G12250.2		Pentapeptide repeat-containing protein	Cre17.g721700.t1.2	g17461.t1,Cre17.g721700.t1.1	Thylakoid lumenal protein
27348777	MicpuC2.est_orfs.15_4959_4275237:1	65976	65976												
27348601	MicpuC2.est_orfs.15_4976_4278490:2	65993	65993		PTHR12363								Cre11.g482750.t1.2	g11985.t2,Cre11.g482750.t1.1	
27348572	MicpuC2.est_orfs.15_4981_4279402:1	65998	65998												
27339799	MicpuC2.gw1.13.239.1	6601	6601	PF00254	PTHR10516,PTHR10516:SF179		5.2.1.8		GO:0006457	AT5G13410.1		FKBP-like peptidyl-prolyl cis-trans isomerase family protein	Cre12.g534700.t1.2	g13150.t1,Cre12.g534700.t1.1	Peptidyl-prolyl cis-trans isomerase, FKBP-type
27343680	MicpuC2.est_orfs.19_5008_4278918:2	66025	66025												
27343792	MicpuC2.est_orfs.19_5023_4276671:20	66040	66040												
27343750	MicpuC2.est_orfs.19_5031_4274186:2	66048	66048	PF13839			2.3.1.45			AT5G01620.1	TBL35	TRICHOME BIREFRINGENCE-LIKE 35			
27343690	MicpuC2.est_orfs.19_5034_4271117:1	66051	66051												
27343765	MicpuC2.est_orfs.19_5037_4276186:2	66054	66054												
27343693	MicpuC2.est_orfs.19_5057_4277582:2	66074	66074												
27343734	MicpuC2.est_orfs.19_5060_4272487:1	66077	66077												
27343774	MicpuC2.est_orfs.19_5069_4271452:1	66086	66086	PF05050									Cre09.g416309.t1.1	g10304.t1	
27343789	MicpuC2.est_orfs.19_5073_4279681:2	66090	66090												
27343744	MicpuC2.est_orfs.19_5100_4272226:3	66117	66117												
27343757	MicpuC2.est_orfs.19_5102_4272226:4	66119	66119												
27343699	MicpuC2.est_orfs.19_5107_4279186:1	66124	66124	PF04577					GO:0016757						
27343502	MicpuC2.est_orfs.16_5152_4277785:1	66169	66169	PF13650											
27343533	MicpuC2.est_orfs.16_5181_4276790:1	66198	66198												
27343435	MicpuC2.est_orfs.16_5201_4269865:1	66218	66218		PTHR14773,PTHR14773:SF0	KOG4328				AT1G80710.1	DRS1	DROUGHT SENSITIVE 1	Cre02.g111350.t1.2	g2290.t1,Cre02.g111350.t1.1	
27343627	MicpuC2.est_orfs.16_5218_4276578:1	66235	66235	PF13540	PTHR22870					AT3G53830.1		Regulator of chromosome condensation (RCC1) family protein	Cre08.g359200.t1.1	g8414.t1	
27343376	MicpuC2.est_orfs.16_5228_4273431:1	66245	66245		PTHR19308,PTHR19308:SF11	KOG2761				AT4G14500.1		Polyketide cyclase/dehydrase and lipid transport superfamily protein	Cre03.g174850.t1.2	g3611.t1,Cre03.g174850.t1.1	
27343635	MicpuC2.est_orfs.16_5231_4269616:1	66248	66248												
27343515	MicpuC2.est_orfs.16_5260_4271215:1	66277	66277										Cre02.g083850.t1.1	g1544.t1	
27343286	MicpuC2.est_orfs.16_5270_4277450:2	66287	66287												
27343448	MicpuC2.est_orfs.16_5292_4278955:1	66309	66309	PF00226,PF00013					GO:0003723	AT3G62600.1	ATERDJ3B,ERDJ3B	DNAJ heat shock family protein	Cre12.g560400.t1.1	g13311.t1	DnaJ-like protein
27343313	MicpuC2.est_orfs.16_5299_4270656:1	66316	66316												
27343383	MicpuC2.est_orfs.16_5318_4279180:1	66335	66335												
27343516	MicpuC2.est_orfs.16_5352_4275283:1	66369	66369	PF04762	PTHR12747			K11373		AT5G13680.1	ABO1,ELO2	IKI3 family protein	Cre08.g372500.t1.2	g8724.t1,Cre08.g372500.t1.1	
27343578	MicpuC2.est_orfs.16_5353_4275283:2	66370	66370												
27343304	MicpuC2.est_orfs.16_5354_4278750:2	66371	66371												
27343437	MicpuC2.est_orfs.16_5359_4275338:5	66376	66376												
27343309	MicpuC2.est_orfs.16_5379_4279262:1	66396	66396												
27343660	MicpuC2.est_orfs.16_5380_4279262:2	66397	66397												
27343588	MicpuC2.est_orfs.16_5405_4276647:1	66422	66422	PF07967	PTHR15835				GO:0008270,GO:0005634	AT1G17210.1	ATILP1,ILP1	IAP-like protein 1	Cre09.g394843.t1.1	g9793.t1,Cre02.g131200.t1.1,Cre02.g131200.t1.2	
27343290	MicpuC2.est_orfs.16_5414_4269659:2	66431	66431	PF00112	PTHR12411,PTHR12411:SF340		3.4.18.1	K08568	GO:0008234,GO:0006508	AT1G02305.1		Cysteine proteinases superfamily protein	Cre12.g498850.t1.2	g12608.t1,Cre12.g498850.t1.1,CEP12	
27343399	MicpuC2.est_orfs.16_5421_4277802:2	66438	66438												
27344804	MicpuC2.est_orfs.17_5431_4269972:5	66448	66448												
27344707	MicpuC2.est_orfs.17_5450_4277939:1	66467	66467												
27344856	MicpuC2.est_orfs.17_5472_4276211:4	66489	66489	PF01363	PTHR22835,PTHR22835:SF41				GO:0046872	AT1G61690.1		phosphoinositide binding	Cre16.g668550.t1.2	g16264.t1,Cre16.g668550.t1.1	
27344915	MicpuC2.est_orfs.17_5485_4277729:1	66502	66502												
27344807	MicpuC2.est_orfs.17_5489_4278452:2	66506	66506												
27344895	MicpuC2.est_orfs.17_5490_4277881:2	66507	66507												
27344663	MicpuC2.est_orfs.17_5525_4276268:1	66542	66542	PF14311											
27344710	MicpuC2.est_orfs.17_5534_4271487:1	66551	66551	PF00067	PTHR24305	KOG0157			GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT1G31800.1	CYP97A3,LUT5	cytochrome P450, family 97, subfamily A, polypeptide 3	Cre01.g003850.t1.1	g97.t1,CYP1	Cytochrome P450, CYP197 superfamily
27344726	MicpuC2.est_orfs.17_5546_4270807:1	66563	66563												
27344779	MicpuC2.est_orfs.17_5551_4274442:1	66568	66568												
27344671	MicpuC2.est_orfs.17_5575_4275131:2	66592	66592	PF03109	PTHR10566,PTHR10566:SF65	KOG1234	3.6.3.46	K08869		AT4G01660.1	ABC1,ATABC1,ATATH10	ABC transporter 1	Cre10.g429800.t1.2	g10617.t1,Cre10.g429800.t1.1,ABC1,COQ8	Ubiquinone biosynthesis protein
27344679	MicpuC2.est_orfs.17_5588_4274924:1	66605	66605	PF13621	PTHR12480					AT5G63080.1		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	Cre09.g400441.t1.1	g9963.t1,Cre02.g137750.t1.1	
27344706	MicpuC2.est_orfs.17_5590_4274924:3	66607	66607												
27341896	MicpuC2.gw1.5.491.1	6662	6662	PF13225	PTHR33591,PTHR33591:SF1		5.2.1.14			AT1G64680.1			Cre16.g661150.t1.1	g15966.t1	Predicted protein
27344900	MicpuC2.est_orfs.17_5612_4273777:1	66629	66629												
27344790	MicpuC2.est_orfs.17_5613_4276393:3	66630	66630												
27344864	MicpuC2.est_orfs.17_5619_4279696:1	66636	66636												
27344897	MicpuC2.est_orfs.17_5623_4270642:2	66640	66640												
27344677	MicpuC2.est_orfs.17_5633_4277083:2	66650	66650												
27344700	MicpuC2.est_orfs.17_5639_4269513:1	66656	66656										Cre02.g113550.t1.2	g2339.t1,Cre02.g113550.t1.1	
