#transcriptId	proteinId	kogid	kogdefline	kogClass	kogGroup
69166	69127	KOG3317	Translocon-associated complex TRAP, beta subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69205	69166	KOG1652	Mitochondrial import inner membrane translocase, subunit TIM17	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69241	69202	KOG0985	Vesicle coat protein clathrin, heavy chain	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69263	69224	KOG2667	COPII vesicle protein	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69293	69254	KOG2079	Vacuolar assembly/sorting protein VPS8	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69307	69268	KOG0276	Vesicle coat complex COPI, betaprime subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69383	69344	KOG2104	Nuclear transport factor 2	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69394	69355	KOG1278	Endosomal membrane proteins, EMP70	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69409	69370	KOG1860	Nuclear protein export factor	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69426	69387	KOG0845	Nuclear pore complex, Nup98 component (sc Nup145/Nup100/Nup116)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69442	69403	KOG0446	Vacuolar sorting protein VPS1, dynamin, and related proteins	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69490	69451	KOG3368	Transport protein particle (TRAPP) complex subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69508	69469	KOG3284	Vacuolar sorting protein VPS28	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69537	69498	KOG3225	Mitochondrial import inner membrane translocase, subunit TIM22	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69577	69538	KOG3091	Nuclear pore complex, p54 component (sc Nup57)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69591	69552	KOG2629	Peroxisomal membrane anchor protein (peroxin)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69613	69574	KOG1733	Mitochondrial import inner membrane translocase, subunit TIM13	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69624	69585	KOG1992	Nuclear export receptor CSE1/CAS (importin beta superfamily)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69642	69603	KOG2069	Golgi transport complex subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69652	69613	KOG3232	Vacuolar assembly/sorting protein DID2	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69680	69641	KOG2271	Nuclear pore complex component (sc Nup85)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69686	69647	KOG1964	Nuclear pore complex, rNup107 component (sc Nup84)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69727	69688	KOG0076	GTP-binding ADP-ribosylation factor-like protein yARL3	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69735	69696	KOG2081	Nuclear transport regulator	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69740	69701	KOG3202	SNARE protein TLG1/Syntaxin 6	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69745	69706	KOG2667	COPII vesicle protein	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69783	69744	KOG0780	Signal recognition particle, subunit Srp54	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69842	69803	KOG0928	Pattern-formation protein/guanine nucleotide exchange factor	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69910	69871	KOG2273	Membrane coat complex Retromer, subunit VPS5/SNX1, Sorting nexins, and related PX domain-containing proteins	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69943	69904	KOG1900	Nuclear pore complex, Nup155 component (D Nup154, sc Nup157/Nup170)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69944	69905	KOG0864	Ran-binding protein RANBP1 and related RanBD domain proteins	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69989	69950	KOG0934	Clathrin adaptor complex, small subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
69997	69958	KOG4186	Peroxisomal biogenesis protein (peroxin)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70018	69979	KOG0072	GTP-binding ADP-ribosylation factor-like protein ARL1	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70026	69987	KOG0934	Clathrin adaptor complex, small subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70037	69998	KOG0084	GTPase Rab1/YPT1, small G protein superfamily, and related GTP-binding proteins	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70062	70023	KOG3208	SNARE protein GS28	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70070	70031	KOG0277	Peroxisomal targeting signal type 2 receptor	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70103	70064	KOG2021	Nuclear mRNA export factor receptor LOS1/Exportin-t (importin beta superfamily)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70104	70065	KOG3142	Prenylated rab acceptor 1	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70170	70131	KOG0090	Signal recognition particle receptor, beta subunit (small G protein superfamily)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70174	70135	KOG0845	Nuclear pore complex, Nup98 component (sc Nup145/Nup100/Nup116)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70177	70138	KOG1119	Mitochondrial Fe-S cluster biosynthesis protein ISA2 (contains a HesB-like domain)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70200	70161	KOG2580	Mitochondrial import inner membrane translocase, subunit TIM44	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70241	70202	KOG1568	Mitochondrial inner membrane protease, subunit IMP2	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70250	70211	KOG1060	Vesicle coat complex AP-3, beta subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70298	70259	KOG0547	Translocase of outer mitochondrial membrane complex, subunit TOM70/TOM72	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70342	70303	KOG1984	Vesicle coat complex COPII, subunit SFB3	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70351	70312	KOG0565	Inositol polyphosphate 5-phosphatase and related proteins	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70386	70347	KOG0057	Mitochondrial Fe/S cluster exporter, ABC superfamily	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70389	70350	KOG0812	SNARE protein SED5/Syntaxin 5	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70399	70360	KOG0819	Annexin	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70402	70363	KOG1026	Nerve growth factor receptor TRKA and related tyrosine kinases	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70421	70382	KOG1332	Vesicle coat complex COPII, subunit SEC13	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70422	70383	KOG1162	Predicted small molecule transporter	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70479	70440	KOG1062	Vesicle coat complex AP-1, gamma subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70504	70465	KOG0307	Vesicle coat complex COPII, subunit SEC31	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70506	70467	KOG0307	Vesicle coat complex COPII, subunit SEC31	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70532	70493	KOG0811	SNARE protein PEP12/VAM3/Syntaxin 7/Syntaxin 17	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70623	70584	KOG3230	Vacuolar assembly/sorting protein DID4	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70667	70628	KOG1985	Vesicle coat complex COPII, subunit SEC24/subunit SFB2	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70702	70663	KOG0070	GTP-binding ADP-ribosylation factor Arf1	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70736	70697	KOG1302	Vacuolar sorting protein VPS33/slp1 (Sec1 family)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70745	70706	KOG1961	Vacuolar sorting protein VPS52/suppressor of actin Sac2	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70767	70728	KOG2319	Vacuolar assembly/sorting protein VPS9	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70827	70788	KOG0057	Mitochondrial Fe/S cluster exporter, ABC superfamily	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70845	70806	KOG0251	Clathrin assembly protein AP180 and related proteins, contain ENTH domain	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70862	70823	KOG0096	GTPase Ran/TC4/GSP1 (nuclear protein transport pathway), small G protein superfamily	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70906	70867	KOG2760	Vacuolar sorting protein VPS36	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70910	70871	KOG1666	V-SNARE	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
70984	70945	KOG3372	Signal peptidase complex subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71009	70970	KOG1077	Vesicle coat complex AP-2, alpha subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71027	70988	KOG2171	Karyopherin (importin) beta 3	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71054	71015	KOG4112	Signal peptidase subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71091	71052	KOG3724	Negative regulator of COPII vesicle formation	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71184	71145	KOG2180	Late Golgi protein sorting complex, subunit Vps53	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71198	71159	KOG2180	Late Golgi protein sorting complex, subunit Vps53	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71213	71174	KOG1688	Golgi proteins involved in ER retention (RER)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71216	71177	KOG1028	Ca2+-dependent phospholipid-binding protein Synaptotagmin, required for synaptic vesicle and secretory granule exocytosis	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71260	71221	KOG2023	Nuclear transport receptor Karyopherin-beta2/Transportin (importin beta superfamily)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71289	71250	KOG0864	Ran-binding protein RANBP1 and related RanBD domain proteins	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71293	71254	KOG3479	Mitochondrial import inner membrane translocase, subunit TIM9	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71307	71268	KOG4121	Nuclear pore complex, Nup133 component (sc Nup133)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71328	71289	KOG0077	Vesicle coat complex COPII, GTPase subunit SAR1	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71341	71302	KOG2516	Protein involved in dolichol pathway for N-glycosylation (mannosyltransferase family)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71364	71325	KOG1277	Endosomal membrane proteins, EMP70	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71377	71338	KOG3229	Vacuolar sorting protein VPS24	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71382	71343	KOG0862	Synaptobrevin/VAMP-like protein SEC22	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71431	71392	KOG1300	Vesicle trafficking protein Sec1	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71449	71410	KOG4405	GDP dissociation inhibitor	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71457	71418	KOG3498	Preprotein translocase, gamma subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71473	71434	KOG4521	Nuclear pore complex, Nup160 component	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71556	71517	KOG1162	Predicted small molecule transporter	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71569	71530	KOG1809	Vacuolar protein sorting-associated protein	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71614	71575	KOG2273	Membrane coat complex Retromer, subunit VPS5/SNX1, Sorting nexins, and related PX domain-containing proteins	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71619	71580	KOG1373	Transport protein Sec61, alpha subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71649	71610	KOG2319	Vacuolar assembly/sorting protein VPS9	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71657	71618	KOG4541	Nuclear transport receptor exportin 4 (importin beta superfamily)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71673	71634	KOG3773	Adiponutrin and related vesicular transport proteins; predicted alpha/beta hydrolase	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71688	71649	KOG2773	Apoptosis antagonizing transcription factor/protein transport protein	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71739	71700	KOG2148	Exocyst protein Sec3	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71776	71737	KOG0935	Clathrin adaptor complex, small subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71858	71819	KOG0307	Vesicle coat complex COPII, subunit SEC31	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71879	71840	KOG0903	Phosphatidylinositol 4-kinase, involved in intracellular trafficking and secretion	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71945	71906	KOG2066	Vacuolar assembly/sorting protein VPS41	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71964	71925	KOG0938	Adaptor complexes medium subunit family	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
71995	71956	KOG1991	Nuclear transport receptor RANBP7/RANBP8 (importin beta superfamily)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72018	71979	KOG2211	Predicted Golgi transport complex 1 protein	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72032	71993	KOG0810	SNARE protein Syntaxin 1 and related proteins	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72062	72023	KOG0929	Guanine nucleotide exchange factor	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72110	72071	KOG1444	Nucleotide-sugar transporter VRG4/SQV-7	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72125	72086	KOG1073	Uncharacterized mRNA-associated protein RAP55	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72127	72088	KOG0936	Clathrin adaptor complex, small subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72148	72109	KOG1119	Mitochondrial Fe-S cluster biosynthesis protein ISA2 (contains a HesB-like domain)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72150	72111	KOG0937	Adaptor complexes medium subunit family	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72170	72131	KOG0070	GTP-binding ADP-ribosylation factor Arf1	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72235	72196	KOG3088	Secretory carrier membrane protein	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72236	72197	KOG4442	Clathrin coat binding protein/Huntingtin interacting protein HIP1, involved in regulation of endocytosis	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72244	72205	KOG1656	Protein involved in glucose derepression and pre-vacuolar endosome protein sorting	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72379	72340	KOG1444	Nucleotide-sugar transporter VRG4/SQV-7	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72384	72345	KOG2171	Karyopherin (importin) beta 3	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72446	72407	KOG3316	Transport protein particle (TRAPP) complex subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72527	72488	KOG1444	Nucleotide-sugar transporter VRG4/SQV-7	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72534	72495	KOG1444	Nucleotide-sugar transporter VRG4/SQV-7	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72600	72561	KOG0781	Signal recognition particle receptor, alpha subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72694	72655	KOG3343	Vesicle coat complex COPI, zeta subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72701	72662	KOG0087	GTPase Rab11/YPT3, small G protein superfamily	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72733	72694	KOG2887	Membrane protein involved in ER to Golgi transport	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72736	72697	KOG3106	ER lumen protein retaining receptor	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72745	72706	KOG0412	Golgi transport complex COD1 protein	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72778	72739	KOG1078	Vesicle coat complex COPI, gamma subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72804	72765	KOG1061	Vesicle coat complex AP-1/AP-2/AP-4, beta subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72834	72795	KOG2153	Protein involved in the nuclear export of pre-ribosomes	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72874	72835	KOG2604	Subunit of cis-Golgi transport vesicle tethering complex - Sec34p	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72885	72846	KOG2020	Nuclear transport receptor CRM1/MSN5 (importin beta superfamily)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72946	72907	KOG1241	Karyopherin (importin) beta 1	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
72971	72932	KOG0861	SNARE protein YKT6, synaptobrevin/VAMP syperfamily	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73114	73075	KOG4186	Peroxisomal biogenesis protein (peroxin)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73124	73085	KOG1586	Protein required for fusion of vesicles in vesicular transport, alpha-SNAP	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73164	73125	KOG2729	ER vesicle integral membrane protein involved in establishing cell polarity, signaling and protein degradation	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73171	73132	KOG1059	Vesicle coat complex AP-3, delta subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73207	73168	KOG2445	Nuclear pore complex component (sc Seh1)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73227	73188	KOG2273	Membrane coat complex Retromer, subunit VPS5/SNX1, Sorting nexins, and related PX domain-containing proteins	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73228	73189	KOG2391	Vacuolar sorting protein/ubiquitin receptor VPS23	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73264	73225	KOG1607	Protein transporter of the TRAM (translocating chain-associating membrane) superfamily	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73294	73255	KOG1786	Lysosomal trafficking regulator LYST and related BEACH and WD40 repeat proteins	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73297	73258	KOG3480	Mitochondrial import inner membrane translocase, subunits TIM10/TIM12	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73311	73272	KOG2058	Ypt/Rab GTPase activating protein	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73369	73330	KOG3081	Vesicle coat complex COPI, epsilon subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73381	73342	KOG4111	Translocase of outer mitochondrial membrane complex, subunit TOM22	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73389	73350	KOG0906	Phosphatidylinositol 3-kinase VPS34, involved in signal transduction	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73391	73352	KOG3324	Mitochondrial import inner membrane translocase, subunit TIM23	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73418	73379	KOG2307	Low density lipoprotein receptor	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73423	73384	KOG1239	Inner membrane protein translocase involved in respiratory chain assembly	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73519	73480	KOG0439	VAMP-associated protein involved in inositol metabolism	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73527	73488	KOG3369	Transport protein particle (TRAPP) complex subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73531	73492	KOG3103	Rab GTPase interacting factor, Golgi membrane protein	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73537	73498	KOG1585	Protein required for fusion of vesicles in vesicular transport, gamma-SNAP	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73560	73521	KOG0704	ADP-ribosylation factor GTPase activator	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73607	73568	KOG1091	Ypt/Rab-specific GTPase-activating protein GYP6	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73631	73592	KOG3296	Translocase of outer mitochondrial membrane complex, subunit TOM40	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73690	73651	KOG1691	emp24/gp25L/p24 family of membrane trafficking proteins	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73710	73671	KOG1809	Vacuolar protein sorting-associated protein	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73733	73694	KOG2635	Medium subunit of clathrin adaptor complex	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73758	73719	KOG4224	Armadillo repeat protein VAC8 required for vacuole fusion, inheritance and cytosol-to-vacuole protein targeting	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73817	73778	KOG2674	Cysteine protease required for autophagy - Apg4p/Aut2p	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73861	73822	KOG1013	Synaptic vesicle protein rabphilin-3A	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73874	73835	KOG3063	Membrane coat complex Retromer, subunit VPS26	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73885	73846	KOG1299	Vacuolar sorting protein VPS45/Stt10 (Sec1 family)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73896	73857	KOG1061	Vesicle coat complex AP-1/AP-2/AP-4, beta subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73903	73864	KOG2020	Nuclear transport receptor CRM1/MSN5 (importin beta superfamily)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73911	73872	KOG2515	Mannosyltransferase	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73927	73888	KOG4719	Nuclear pore complex protein	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
73966	73927	KOG0292	Vesicle coat complex COPI, alpha subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
74028	73989	KOG0565	Inositol polyphosphate 5-phosphatase and related proteins	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
74029	73990	KOG1666	V-SNARE	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
74064	74025	KOG1655	Protein involved in vacuolar protein sorting	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
